episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_share_0
1800,1800,144000,0.000e+00,0.000e+00,-1.224e+00,-1.224e+00,6.725e-02,0.000e+00,0.000e+00,-9.258e-01,-9.258e-01,6.725e-02
1900,1900,152000,0.000e+00,0.000e+00,-1.173e+00,-1.173e+00,5.075e-02,0.000e+00,0.000e+00,-9.380e-01,-9.380e-01,5.075e-02
2000,2000,160000,0.000e+00,0.000e+00,-1.105e+00,-1.105e+00,4.587e-02,0.000e+00,0.000e+00,-9.626e-01,-9.626e-01,4.587e-02
2100,2100,168000,0.000e+00,0.000e+00,-1.070e+00,-1.070e+00,4.313e-02,0.000e+00,0.000e+00,-9.752e-01,-9.752e-01,4.313e-02
2200,2200,176000,0.000e+00,0.000e+00,-1.042e+00,-1.042e+00,3.850e-02,0.000e+00,0.000e+00,-9.886e-01,-9.886e-01,3.850e-02
2300,2300,184000,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,4.213e-02,0.000e+00,0.000e+00,-9.936e-01,-9.936e-01,4.213e-02
2400,2400,192000,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,3.575e-02,0.000e+00,0.000e+00,-9.905e-01,-9.905e-01,3.575e-02
2500,2500,200000,0.000e+00,0.000e+00,-1.016e+00,-1.016e+00,4.088e-02,0.000e+00,0.000e+00,-9.955e-01,-9.955e-01,4.088e-02
2600,2600,208000,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,3.250e-02,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,3.250e-02
2700,2700,216000,0.000e+00,0.000e+00,-1.011e+00,-1.011e+00,3.663e-02,0.000e+00,0.000e+00,-9.964e-01,-9.964e-01,3.663e-02
2800,2800,224000,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,3.175e-02,0.000e+00,0.000e+00,-9.998e-01,-9.998e-01,3.175e-02
2900,2900,232000,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,3.525e-02,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,3.525e-02
3000,3000,240000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,3.288e-02,0.000e+00,0.000e+00,-9.995e-01,-9.995e-01,3.288e-02
3100,3100,248000,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,3.925e-02,0.000e+00,0.000e+00,-9.990e-01,-9.990e-01,3.925e-02
3200,3200,256000,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,4.637e-02,0.000e+00,0.000e+00,-9.992e-01,-9.992e-01,4.637e-02
3300,3300,264000,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,3.313e-02,0.000e+00,0.000e+00,-9.989e-01,-9.989e-01,3.313e-02
3400,3400,272000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,4.375e-02,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,4.375e-02
3500,3500,280000,0.000e+00,0.000e+00,-9.998e-01,-9.998e-01,4.637e-02,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,4.637e-02
3600,3600,288000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,5.000e-02,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,5.000e-02
3700,3700,296000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,4.600e-02,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,4.600e-02
3800,3800,304000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,5.625e-02,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,5.625e-02
3900,3900,312000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,6.175e-02,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,6.175e-02
4000,4000,320000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,6.087e-02,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,6.087e-02
4100,4100,328000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,5.563e-02,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,5.563e-02
4200,4200,336000,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,4.475e-02,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,4.475e-02
4300,4300,344000,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,6.200e-02,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,6.200e-02
4400,4400,352000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,6.288e-02,0.000e+00,0.000e+00,-9.995e-01,-9.995e-01,6.288e-02
4500,4500,360000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,7.312e-02,0.000e+00,0.000e+00,-9.996e-01,-9.996e-01,7.312e-02
4600,4600,368000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,5.575e-02,0.000e+00,0.000e+00,-9.996e-01,-9.996e-01,5.575e-02
4700,4700,376000,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,7.250e-02,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,7.250e-02
4800,4800,384000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,6.687e-02,0.000e+00,0.000e+00,-9.996e-01,-9.996e-01,6.687e-02
4900,4900,392000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,7.150e-02,0.000e+00,0.000e+00,-9.999e-01,-9.999e-01,7.150e-02
5000,5000,400000,0.000e+00,0.000e+00,-9.994e-01,-9.994e-01,8.400e-02,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,8.400e-02
5100,5100,408000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,7.462e-02,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,7.462e-02
5200,5200,416000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,7.150e-02,0.000e+00,0.000e+00,-9.998e-01,-9.998e-01,7.150e-02
5300,5300,424000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,8.800e-02,0.000e+00,0.000e+00,-9.996e-01,-9.996e-01,8.800e-02
5400,5400,432000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,6.263e-02,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,6.263e-02
5500,5500,440000,0.000e+00,0.000e+00,-9.995e-01,-9.995e-01,7.350e-02,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,7.350e-02
5600,5600,448000,0.000e+00,0.000e+00,-9.992e-01,-9.992e-01,9.588e-02,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,9.588e-02
5700,5700,456000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,6.763e-02,0.000e+00,0.000e+00,-9.990e-01,-9.990e-01,6.763e-02
5800,5800,464000,0.000e+00,0.000e+00,-9.996e-01,-9.996e-01,7.237e-02,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,7.237e-02
5900,5900,472000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,7.913e-02,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,7.913e-02
6000,6000,480000,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,8.138e-02,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,8.138e-02
6100,6100,488000,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,7.587e-02,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,7.587e-02
6200,6200,496000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,8.313e-02,0.000e+00,0.000e+00,-9.998e-01,-9.998e-01,8.313e-02
6300,6300,504000,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,7.750e-02,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,7.750e-02
6400,6400,512000,0.000e+00,0.000e+00,-9.995e-01,-9.995e-01,7.762e-02,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,7.762e-02
6500,6500,520000,0.000e+00,0.000e+00,-9.991e-01,-9.991e-01,8.100e-02,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,8.100e-02
6600,6600,528000,0.000e+00,0.000e+00,-9.986e-01,-9.986e-01,8.363e-02,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,8.363e-02
6700,6700,536000,0.000e+00,0.000e+00,-9.980e-01,-9.980e-01,1.012e-01,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,1.012e-01
6800,6800,544000,0.000e+00,0.000e+00,-9.995e-01,-9.995e-01,1.009e-01,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,1.009e-01
6900,6900,552000,0.000e+00,0.000e+00,-9.991e-01,-9.991e-01,1.379e-01,0.000e+00,0.000e+00,-1.011e+00,-1.011e+00,1.379e-01
7000,7000,560000,0.000e+00,0.000e+00,-1.007e+00,-1.007e+00,3.350e-01,0.000e+00,0.000e+00,-1.011e+00,-1.011e+00,3.350e-01
7100,7100,568000,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,3.734e-01,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,3.734e-01
7200,7200,576000,0.000e+00,0.000e+00,-1.045e+00,-1.045e+00,4.335e-01,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,4.335e-01
7300,7300,584000,0.000e+00,0.000e+00,-1.084e+00,-1.084e+00,4.716e-01,0.000e+00,0.000e+00,-9.876e-01,-9.876e-01,4.716e-01
7400,7400,592000,0.000e+00,0.000e+00,-1.091e+00,-1.091e+00,4.004e-01,0.000e+00,0.000e+00,-9.874e-01,-9.874e-01,4.004e-01
7500,7500,600000,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,3.636e-01,0.000e+00,0.000e+00,-9.755e-01,-9.755e-01,3.636e-01
7600,7600,608000,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,2.787e-01,0.000e+00,0.000e+00,-9.724e-01,-9.724e-01,2.787e-01
7700,7700,616000,0.000e+00,0.000e+00,-1.093e+00,-1.093e+00,2.921e-01,0.000e+00,0.000e+00,-9.672e-01,-9.672e-01,2.921e-01
7800,7800,624000,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,2.661e-01,0.000e+00,0.000e+00,-9.744e-01,-9.744e-01,2.661e-01
7900,7900,632000,0.000e+00,0.000e+00,-1.101e+00,-1.101e+00,2.960e-01,0.000e+00,0.000e+00,-9.602e-01,-9.602e-01,2.960e-01
8000,8000,640000,0.000e+00,0.000e+00,-1.104e+00,-1.104e+00,2.755e-01,0.000e+00,0.000e+00,-9.589e-01,-9.589e-01,2.755e-01
8100,8100,648000,0.000e+00,0.000e+00,-1.143e+00,-1.143e+00,3.295e-01,0.000e+00,0.000e+00,-9.430e-01,-9.430e-01,3.295e-01
8200,8200,656000,0.000e+00,0.000e+00,-1.263e+00,-1.263e+00,4.741e-01,0.000e+00,0.000e+00,-8.786e-01,-8.786e-01,4.741e-01
8300,8300,664000,0.000e+00,0.000e+00,-1.514e+00,-1.514e+00,6.051e-01,0.000e+00,0.000e+00,-7.639e-01,-7.639e-01,6.051e-01
8400,8400,672000,0.000e+00,0.000e+00,-2.688e+00,-2.688e+00,9.349e-01,0.000e+00,0.000e+00,-1.631e-01,-1.631e-01,9.349e-01
8500,8500,680000,0.000e+00,0.000e+00,-2.913e+00,-2.913e+00,9.863e-01,0.000e+00,0.000e+00,-5.000e-02,-5.000e-02,9.863e-01
8600,8600,688000,0.000e+00,0.000e+00,-2.923e+00,-2.923e+00,9.834e-01,0.000e+00,0.000e+00,-4.250e-02,-4.250e-02,9.834e-01
8700,8700,696000,0.000e+00,0.000e+00,-2.935e+00,-2.935e+00,9.929e-01,0.000e+00,0.000e+00,-3.887e-02,-3.887e-02,9.929e-01
8800,8800,704000,0.000e+00,0.000e+00,-2.934e+00,-2.934e+00,9.941e-01,0.000e+00,0.000e+00,-5.600e-02,-5.600e-02,9.941e-01
8900,8900,712000,0.000e+00,0.000e+00,-2.627e+00,-2.627e+00,9.985e-01,0.000e+00,0.000e+00,-6.459e-01,-6.459e-01,9.985e-01
9000,9000,720000,0.000e+00,0.000e+00,-1.939e+00,-1.939e+00,9.989e-01,0.000e+00,0.000e+00,-1.944e+00,-1.944e+00,9.989e-01
9100,9100,728000,0.000e+00,0.000e+00,-1.986e+00,-1.986e+00,9.999e-01,0.000e+00,0.000e+00,-1.989e+00,-1.989e+00,9.999e-01
9200,9200,736000,0.000e+00,0.000e+00,-1.997e+00,-1.997e+00,1.000e+00,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,1.000e+00
9300,9300,744000,0.000e+00,0.000e+00,-1.984e+00,-1.984e+00,1.000e+00,0.000e+00,0.000e+00,-2.005e+00,-2.005e+00,1.000e+00
9400,9400,752000,0.000e+00,0.000e+00,-1.985e+00,-1.985e+00,1.000e+00,0.000e+00,0.000e+00,-2.003e+00,-2.003e+00,1.000e+00
9500,9500,760000,0.000e+00,0.000e+00,-1.984e+00,-1.984e+00,9.996e-01,0.000e+00,0.000e+00,-2.005e+00,-2.005e+00,9.996e-01
9600,9600,768000,0.000e+00,0.000e+00,-1.985e+00,-1.985e+00,9.971e-01,0.000e+00,0.000e+00,-2.004e+00,-2.004e+00,9.971e-01
9700,9700,776000,0.000e+00,0.000e+00,-1.977e+00,-1.977e+00,9.988e-01,0.000e+00,0.000e+00,-2.006e+00,-2.006e+00,9.988e-01
9800,9800,784000,0.000e+00,0.000e+00,-1.969e+00,-1.969e+00,9.944e-01,0.000e+00,0.000e+00,-2.008e+00,-2.008e+00,9.944e-01
9900,9900,792000,0.000e+00,0.000e+00,-1.981e+00,-1.981e+00,9.916e-01,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,9.916e-01
10000,10000,800000,0.000e+00,0.000e+00,-1.980e+00,-1.980e+00,9.990e-01,0.000e+00,0.000e+00,-2.005e+00,-2.005e+00,9.990e-01
10100,10100,808000,0.000e+00,0.000e+00,-1.977e+00,-1.977e+00,1.000e+00,0.000e+00,0.000e+00,-2.007e+00,-2.007e+00,1.000e+00
10200,10200,816000,0.000e+00,0.000e+00,-1.985e+00,-1.985e+00,1.000e+00,0.000e+00,0.000e+00,-2.003e+00,-2.003e+00,1.000e+00
10300,10300,824000,0.000e+00,0.000e+00,-1.982e+00,-1.982e+00,9.974e-01,0.000e+00,0.000e+00,-2.005e+00,-2.005e+00,9.974e-01
10400,10400,832000,0.000e+00,0.000e+00,-1.978e+00,-1.978e+00,9.916e-01,0.000e+00,0.000e+00,-2.003e+00,-2.003e+00,9.916e-01
10500,10500,840000,0.000e+00,0.000e+00,-1.980e+00,-1.980e+00,9.960e-01,0.000e+00,0.000e+00,-2.003e+00,-2.003e+00,9.960e-01
10600,10600,848000,0.000e+00,0.000e+00,-1.987e+00,-1.987e+00,9.959e-01,0.000e+00,0.000e+00,-2.002e+00,-2.002e+00,9.959e-01
10700,10700,856000,0.000e+00,0.000e+00,-1.985e+00,-1.985e+00,9.928e-01,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.928e-01
10800,10800,864000,0.000e+00,0.000e+00,-1.990e+00,-1.990e+00,9.998e-01,0.000e+00,0.000e+00,-2.002e+00,-2.002e+00,9.998e-01
10900,10900,872000,0.000e+00,0.000e+00,-1.991e+00,-1.991e+00,1.000e+00,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,1.000e+00
11000,11000,880000,0.000e+00,0.000e+00,-1.991e+00,-1.991e+00,9.990e-01,0.000e+00,0.000e+00,-2.002e+00,-2.002e+00,9.990e-01
11100,11100,888000,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,1.000e+00,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,1.000e+00
11200,11200,896000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,1.000e+00,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,1.000e+00
11300,11300,904000,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,1.000e+00,0.000e+00,0.000e+00,-2.002e+00,-2.002e+00,1.000e+00
11400,11400,912000,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,9.998e-01,0.000e+00,0.000e+00,-2.002e+00,-2.002e+00,9.998e-01
11500,11500,920000,0.000e+00,0.000e+00,-1.986e+00,-1.986e+00,9.920e-01,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.920e-01
11600,11600,928000,0.000e+00,0.000e+00,-1.086e+00,-1.086e+00,1.375e-01,0.000e+00,0.000e+00,-1.045e+00,-1.045e+00,1.375e-01
11700,11700,936000,0.000e+00,0.000e+00,-9.773e-01,-9.773e-01,4.197e-01,0.000e+00,0.000e+00,-1.129e+00,-1.129e+00,4.197e-01
11800,11800,944000,0.000e+00,0.000e+00,-9.928e-01,-9.928e-01,5.082e-01,0.000e+00,0.000e+00,-1.060e+00,-1.060e+00,5.082e-01
11900,11900,952000,0.000e+00,0.000e+00,-9.940e-01,-9.940e-01,5.054e-01,0.000e+00,0.000e+00,-1.055e+00,-1.055e+00,5.054e-01
12000,12000,960000,0.000e+00,0.000e+00,-9.863e-01,-9.863e-01,5.106e-01,0.000e+00,0.000e+00,-1.070e+00,-1.070e+00,5.106e-01
12100,12100,968000,0.000e+00,0.000e+00,-8.940e-01,-8.940e-01,5.624e-01,0.000e+00,0.000e+00,-1.261e+00,-1.261e+00,5.624e-01
12200,12200,976000,0.000e+00,0.000e+00,-1.824e+00,-1.824e+00,9.553e-01,0.000e+00,0.000e+00,-1.951e+00,-1.951e+00,9.553e-01
12300,12300,984000,0.000e+00,0.000e+00,-1.929e+00,-1.929e+00,9.748e-01,0.000e+00,0.000e+00,-1.962e+00,-1.962e+00,9.748e-01
12400,12400,992000,0.000e+00,0.000e+00,-8.179e-01,-8.179e-01,6.190e-01,0.000e+00,0.000e+00,-1.464e+00,-1.464e+00,6.190e-01
12500,12500,1000000,0.000e+00,0.000e+00,-1.920e+00,-1.920e+00,9.874e-01,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,9.874e-01
12600,12600,1008000,0.000e+00,0.000e+00,-1.977e+00,-1.977e+00,9.929e-01,0.000e+00,0.000e+00,-1.990e+00,-1.990e+00,9.929e-01
12700,12700,1016000,0.000e+00,0.000e+00,-9.096e-01,-9.096e-01,5.537e-01,0.000e+00,0.000e+00,-1.225e+00,-1.225e+00,5.537e-01
12800,12800,1024000,0.000e+00,0.000e+00,-6.224e-01,-6.224e-01,6.974e-01,0.000e+00,0.000e+00,-1.792e+00,-1.792e+00,6.974e-01
12900,12900,1032000,0.000e+00,0.000e+00,-1.958e+00,-1.958e+00,9.964e-01,0.000e+00,0.000e+00,-2.008e+00,-2.008e+00,9.964e-01
13000,13000,1040000,0.000e+00,0.000e+00,-1.968e+00,-1.968e+00,9.996e-01,0.000e+00,0.000e+00,-2.014e+00,-2.014e+00,9.996e-01
13100,13100,1048000,0.000e+00,0.000e+00,-1.961e+00,-1.961e+00,9.889e-01,0.000e+00,0.000e+00,-1.987e+00,-1.987e+00,9.889e-01
13200,13200,1056000,0.000e+00,0.000e+00,-9.899e-01,-9.899e-01,5.126e-01,0.000e+00,0.000e+00,-1.066e+00,-1.066e+00,5.126e-01
13300,13300,1064000,0.000e+00,0.000e+00,-9.908e-01,-9.908e-01,5.115e-01,0.000e+00,0.000e+00,-1.059e+00,-1.059e+00,5.115e-01
13400,13400,1072000,0.000e+00,0.000e+00,-9.540e-01,-9.540e-01,5.310e-01,0.000e+00,0.000e+00,-1.133e+00,-1.133e+00,5.310e-01
13500,13500,1080000,0.000e+00,0.000e+00,-6.134e-01,-6.134e-01,6.973e-01,0.000e+00,0.000e+00,-1.812e+00,-1.812e+00,6.973e-01
13600,13600,1088000,0.000e+00,0.000e+00,-1.126e-01,-1.126e-01,9.476e-01,0.000e+00,0.000e+00,-2.791e+00,-2.791e+00,9.476e-01
13700,13700,1096000,0.000e+00,0.000e+00,-1.935e+00,-1.935e+00,1.000e+00,0.000e+00,0.000e+00,-2.032e+00,-2.032e+00,1.000e+00
13800,13800,1104000,0.000e+00,0.000e+00,-1.988e+00,-1.988e+00,1.000e+00,0.000e+00,0.000e+00,-2.006e+00,-2.006e+00,1.000e+00
13900,13900,1112000,0.000e+00,0.000e+00,-1.989e+00,-1.989e+00,1.000e+00,0.000e+00,0.000e+00,-2.003e+00,-2.003e+00,1.000e+00
14000,14000,1120000,0.000e+00,0.000e+00,-1.988e+00,-1.988e+00,1.000e+00,0.000e+00,0.000e+00,-2.004e+00,-2.004e+00,1.000e+00
14100,14100,1128000,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,1.000e+00,0.000e+00,0.000e+00,-2.002e+00,-2.002e+00,1.000e+00
14200,14200,1136000,0.000e+00,0.000e+00,-1.992e+00,-1.992e+00,9.985e-01,0.000e+00,0.000e+00,-1.997e+00,-1.997e+00,9.985e-01
14300,14300,1144000,0.000e+00,0.000e+00,-1.874e+00,-1.874e+00,9.604e-01,0.000e+00,0.000e+00,-1.944e+00,-1.944e+00,9.604e-01
14400,14400,1152000,0.000e+00,0.000e+00,-9.401e-01,-9.401e-01,5.370e-01,0.000e+00,0.000e+00,-1.160e+00,-1.160e+00,5.370e-01
14500,14500,1160000,0.000e+00,0.000e+00,-9.149e-01,-9.149e-01,5.495e-01,0.000e+00,0.000e+00,-1.210e+00,-1.210e+00,5.495e-01
14600,14600,1168000,0.000e+00,0.000e+00,-4.519e-01,-4.519e-01,7.800e-01,0.000e+00,0.000e+00,-2.127e+00,-2.127e+00,7.800e-01
14700,14700,1176000,0.000e+00,0.000e+00,-1.825e+00,-1.825e+00,9.921e-01,0.000e+00,0.000e+00,-2.062e+00,-2.062e+00,9.921e-01
14800,14800,1184000,0.000e+00,0.000e+00,-1.961e+00,-1.961e+00,1.000e+00,0.000e+00,0.000e+00,-2.018e+00,-2.018e+00,1.000e+00
14900,14900,1192000,0.000e+00,0.000e+00,-1.955e+00,-1.955e+00,9.884e-01,0.000e+00,0.000e+00,-1.987e+00,-1.987e+00,9.884e-01
15000,15000,1200000,0.000e+00,0.000e+00,-1.937e+00,-1.937e+00,9.950e-01,0.000e+00,0.000e+00,-2.016e+00,-2.016e+00,9.950e-01
15100,15100,1208000,0.000e+00,0.000e+00,-1.708e+00,-1.708e+00,9.079e-01,0.000e+00,0.000e+00,-1.875e+00,-1.875e+00,9.079e-01
15200,15200,1216000,0.000e+00,0.000e+00,-8.851e-01,-8.851e-01,5.671e-01,0.000e+00,0.000e+00,-1.301e+00,-1.301e+00,5.671e-01
15300,15300,1224000,0.000e+00,0.000e+00,-7.871e-01,-7.871e-01,7.651e-01,0.000e+00,0.000e+00,-1.916e+00,-1.916e+00,7.651e-01
15400,15400,1232000,0.000e+00,0.000e+00,-6.439e-01,-6.439e-01,7.360e-01,0.000e+00,0.000e+00,-1.900e+00,-1.900e+00,7.360e-01
15500,15500,1240000,0.000e+00,0.000e+00,-1.717e+00,-1.717e+00,9.634e-01,0.000e+00,0.000e+00,-2.030e+00,-2.030e+00,9.634e-01
15600,15600,1248000,0.000e+00,0.000e+00,-1.256e+00,-1.256e+00,8.696e-01,0.000e+00,0.000e+00,-1.985e+00,-1.985e+00,8.696e-01
15700,15700,1256000,0.000e+00,0.000e+00,-7.293e-01,-7.293e-01,6.482e-01,0.000e+00,0.000e+00,-1.599e+00,-1.599e+00,6.482e-01
15800,15800,1264000,0.000e+00,0.000e+00,-2.169e-01,-2.169e-01,9.040e-01,0.000e+00,0.000e+00,-2.611e+00,-2.611e+00,9.040e-01
15900,15900,1272000,0.000e+00,0.000e+00,-1.927e+00,-1.927e+00,9.970e-01,0.000e+00,0.000e+00,-2.026e+00,-2.026e+00,9.970e-01
16000,16000,1280000,0.000e+00,0.000e+00,-1.933e+00,-1.933e+00,9.859e-01,0.000e+00,0.000e+00,-1.987e+00,-1.987e+00,9.859e-01
16100,16100,1288000,0.000e+00,0.000e+00,-1.973e+00,-1.973e+00,9.908e-01,0.000e+00,0.000e+00,-1.983e+00,-1.983e+00,9.908e-01
16200,16200,1296000,0.000e+00,0.000e+00,-9.969e-01,-9.969e-01,7.112e-01,0.000e+00,0.000e+00,-1.652e+00,-1.652e+00,7.112e-01
16300,16300,1304000,0.000e+00,0.000e+00,-5.175e-01,-5.175e-01,7.515e-01,0.000e+00,0.000e+00,-2.015e+00,-2.015e+00,7.515e-01
16400,16400,1312000,0.000e+00,0.000e+00,-1.333e+00,-1.333e+00,8.889e-01,0.000e+00,0.000e+00,-2.007e+00,-2.007e+00,8.889e-01
16500,16500,1320000,0.000e+00,0.000e+00,-1.267e+00,-1.267e+00,8.448e-01,0.000e+00,0.000e+00,-1.908e+00,-1.908e+00,8.448e-01
16600,16600,1328000,0.000e+00,0.000e+00,-9.910e-01,-9.910e-01,6.125e-01,0.000e+00,0.000e+00,-1.361e+00,-1.361e+00,6.125e-01
