episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_waste_cleared,A1_r_riverside,A1_r_beam,A1_r_cleared,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_waste_cleared,A2_r_riverside,A2_r_beam,A2_r_cleared,A2_share_0,A3_given,A3_received,A3_reward_env,A3_reward_total,A3_waste_cleared,A3_r_riverside,A3_r_beam,A3_r_cleared,A3_share_0,time,reward_env_total
12000,6000,600000,0.00e+00,0.00e+00,7.30e-01,7.30e-01,11.20,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,1.14e+00,1.14e+00,0.50,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,2.43e+00,2.43e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.60e-01,3420,4.30e+00
13000,6500,650000,0.00e+00,0.00e+00,3.40e-01,3.40e-01,6.40,0.00e+00,0.00e+00,0.00e+00,8.60e-01,0.00e+00,0.00e+00,1.44e+00,1.44e+00,0.10,0.00e+00,0.00e+00,0.00e+00,8.60e-01,0.00e+00,0.00e+00,1.48e+00,1.48e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.60e-01,3697,3.26e+00
14000,7000,700000,0.00e+00,0.00e+00,6.10e-01,6.10e-01,13.80,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,2.73e+00,2.73e+00,0.30,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,2.32e+00,2.32e+00,0.10,0.00e+00,0.00e+00,0.00e+00,7.80e-01,3975,5.66e+00
15000,7500,750000,0.00e+00,0.00e+00,5.70e-01,5.70e-01,10.10,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,1.87e+00,1.87e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,1.90e+00,1.90e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.80e-01,4252,4.34e+00
16000,8000,800000,0.00e+00,0.00e+00,4.50e-01,4.50e-01,10.40,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,1.93e+00,1.93e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,1.46e+00,1.46e+00,0.10,0.00e+00,0.00e+00,0.00e+00,7.80e-01,4530,3.83e+00
17000,8500,850000,0.00e+00,0.00e+00,7.20e-01,7.20e-01,9.30,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,1.33e+00,1.33e+00,0.80,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,1.52e+00,1.52e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.00e-01,4807,3.57e+00
18000,9000,900000,0.00e+00,0.00e+00,8.20e-01,8.20e-01,10.80,0.00e+00,0.00e+00,0.00e+00,7.20e-01,0.00e+00,0.00e+00,2.34e+00,2.34e+00,0.40,0.00e+00,0.00e+00,0.00e+00,7.20e-01,0.00e+00,0.00e+00,2.02e+00,2.02e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.20e-01,5084,5.18e+00
19000,9500,950000,0.00e+00,0.00e+00,9.40e-01,9.40e-01,11.10,0.00e+00,0.00e+00,0.00e+00,6.60e-01,0.00e+00,0.00e+00,2.73e+00,2.73e+00,0.50,0.00e+00,0.00e+00,0.00e+00,6.60e-01,0.00e+00,0.00e+00,2.37e+00,2.37e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.60e-01,5361,6.04e+00
20000,10000,1000000,0.00e+00,0.00e+00,6.70e-01,6.70e-01,10.20,0.00e+00,0.00e+00,0.00e+00,7.20e-01,0.00e+00,0.00e+00,1.70e+00,1.70e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.20e-01,0.00e+00,0.00e+00,2.64e+00,2.64e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.20e-01,5638,5.02e+00
21000,10500,1050000,0.00e+00,0.00e+00,5.90e-01,5.90e-01,12.90,0.00e+00,0.00e+00,0.00e+00,7.20e-01,0.00e+00,0.00e+00,1.24e+00,1.24e+00,0.80,0.00e+00,0.00e+00,0.00e+00,7.20e-01,0.00e+00,0.00e+00,3.01e+00,3.01e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.20e-01,5915,4.84e+00
22000,11000,1100000,0.00e+00,0.00e+00,6.50e-01,6.50e-01,9.10,0.00e+00,0.00e+00,0.00e+00,6.60e-01,0.00e+00,0.00e+00,1.34e+00,1.34e+00,0.50,0.00e+00,0.00e+00,0.00e+00,6.60e-01,0.00e+00,0.00e+00,1.72e+00,1.72e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.60e-01,6192,3.70e+00
23000,11500,1150000,0.00e+00,0.00e+00,6.10e-01,6.10e-01,10.10,0.00e+00,0.00e+00,0.00e+00,8.00e-01,0.00e+00,0.00e+00,2.40e+00,2.40e+00,0.10,0.00e+00,0.00e+00,0.00e+00,8.00e-01,0.00e+00,0.00e+00,2.76e+00,2.76e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.00e-01,6469,5.77e+00
24000,12000,1200000,0.00e+00,0.00e+00,1.05e+00,1.05e+00,13.10,0.00e+00,0.00e+00,0.00e+00,5.80e-01,0.00e+00,0.00e+00,1.77e+00,1.77e+00,0.20,0.00e+00,0.00e+00,0.00e+00,5.80e-01,0.00e+00,0.00e+00,2.94e+00,2.94e+00,0.00,0.00e+00,0.00e+00,0.00e+00,5.80e-01,6746,5.77e+00
25000,12500,1250000,0.00e+00,0.00e+00,5.60e-01,5.60e-01,14.10,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,2.11e+00,2.11e+00,0.20,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,2.22e+00,2.22e+00,0.40,0.00e+00,0.00e+00,0.00e+00,7.80e-01,7023,4.89e+00
26000,13000,1300000,0.00e+00,0.00e+00,9.40e-01,9.40e-01,18.00,0.00e+00,0.00e+00,0.00e+00,6.40e-01,0.00e+00,0.00e+00,2.58e+00,2.58e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.40e-01,0.00e+00,0.00e+00,2.41e+00,2.41e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.40e-01,7300,5.93e+00
27000,13500,1350000,0.00e+00,0.00e+00,5.60e-01,5.60e-01,10.20,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,2.83e+00,2.83e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,2.31e+00,2.31e+00,0.20,0.00e+00,0.00e+00,0.00e+00,7.60e-01,7577,5.70e+00
28000,14000,1400000,0.00e+00,0.00e+00,9.70e-01,9.70e-01,13.50,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,3.05e+00,3.05e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,3.51e+00,3.51e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.40e-01,7854,7.53e+00
29000,14500,1450000,0.00e+00,0.00e+00,1.50e+00,1.50e+00,13.80,0.00e+00,0.00e+00,0.00e+00,6.00e-01,0.00e+00,0.00e+00,2.89e+00,2.89e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.00e-01,0.00e+00,0.00e+00,2.86e+00,2.86e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.00e-01,8131,7.26e+00
30000,15000,1500000,0.00e+00,0.00e+00,8.40e-01,8.40e-01,9.80,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,2.36e+00,2.36e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,2.57e+00,2.57e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.00e-01,8407,5.77e+00
31000,15500,1550000,0.00e+00,0.00e+00,8.30e-01,8.30e-01,13.10,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,1.88e+00,1.88e+00,0.80,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,3.24e+00,3.24e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.40e-01,8684,5.96e+00
32000,16000,1600000,0.00e+00,0.00e+00,8.00e-01,8.00e-01,11.00,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,2.28e+00,2.28e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,3.05e+00,3.05e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.80e-01,8961,6.13e+00
33000,16500,1650000,0.00e+00,0.00e+00,5.10e-01,5.10e-01,14.70,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,2.02e+00,2.02e+00,0.20,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,4.02e+00,4.02e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.20e-01,9238,6.55e+00
34000,17000,1700000,0.00e+00,0.00e+00,6.30e-01,6.30e-01,16.00,0.00e+00,0.00e+00,0.00e+00,8.60e-01,0.00e+00,0.00e+00,3.06e+00,3.06e+00,0.70,0.00e+00,0.00e+00,0.00e+00,8.60e-01,0.00e+00,0.00e+00,4.94e+00,4.94e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.60e-01,9515,8.63e+00
35000,17500,1750000,0.00e+00,0.00e+00,1.44e+00,1.44e+00,14.60,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,3.29e+00,3.29e+00,1.10,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,3.16e+00,3.16e+00,0.50,0.00e+00,0.00e+00,0.00e+00,7.00e-01,9792,7.88e+00
36000,18000,1800000,0.00e+00,0.00e+00,8.70e-01,8.70e-01,12.80,0.00e+00,0.00e+00,0.00e+00,8.00e-01,0.00e+00,0.00e+00,2.28e+00,2.28e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.00e-01,0.00e+00,0.00e+00,3.50e+00,3.50e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.00e-01,10069,6.64e+00
37000,18500,1850000,0.00e+00,0.00e+00,7.30e-01,7.30e-01,14.30,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,2.39e+00,2.39e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,4.24e+00,4.24e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.20e-01,10345,7.35e+00
38000,19000,1900000,0.00e+00,0.00e+00,1.40e+00,1.40e+00,17.20,0.00e+00,0.00e+00,0.00e+00,6.60e-01,0.00e+00,0.00e+00,2.87e+00,2.87e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.60e-01,0.00e+00,0.00e+00,4.26e+00,4.26e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.60e-01,10622,8.53e+00
39000,19500,1950000,0.00e+00,0.00e+00,1.40e+00,1.40e+00,15.40,0.00e+00,0.00e+00,0.00e+00,7.20e-01,0.00e+00,0.00e+00,3.44e+00,3.44e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.20e-01,0.00e+00,0.00e+00,3.82e+00,3.82e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.20e-01,10898,8.65e+00
40000,20000,2000000,0.00e+00,0.00e+00,1.31e+00,1.31e+00,10.90,0.00e+00,0.00e+00,0.00e+00,6.60e-01,0.00e+00,0.00e+00,2.51e+00,2.51e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.60e-01,0.00e+00,0.00e+00,2.95e+00,2.95e+00,0.20,0.00e+00,0.00e+00,0.00e+00,6.60e-01,11175,6.77e+00
41000,20500,2050000,0.00e+00,0.00e+00,1.41e+00,1.41e+00,16.00,0.00e+00,0.00e+00,0.00e+00,6.20e-01,0.00e+00,0.00e+00,2.85e+00,2.85e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.20e-01,0.00e+00,0.00e+00,4.24e+00,4.24e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.20e-01,11452,8.50e+00
42000,21000,2100000,0.00e+00,0.00e+00,1.10e+00,1.10e+00,15.40,0.00e+00,0.00e+00,0.00e+00,6.80e-01,0.00e+00,0.00e+00,2.34e+00,2.34e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.80e-01,0.00e+00,0.00e+00,2.74e+00,2.74e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.80e-01,11729,6.18e+00
43000,21500,2150000,0.00e+00,0.00e+00,1.08e+00,1.08e+00,9.40,0.00e+00,0.00e+00,0.00e+00,7.20e-01,0.00e+00,0.00e+00,2.12e+00,2.12e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.20e-01,0.00e+00,0.00e+00,3.04e+00,3.04e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.20e-01,12006,6.23e+00
44000,22000,2200000,0.00e+00,0.00e+00,1.36e+00,1.36e+00,18.50,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,3.30e+00,3.30e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,5.68e+00,5.68e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.80e-01,12283,1.03e+01
45000,22500,2250000,0.00e+00,0.00e+00,1.72e+00,1.72e+00,15.80,0.00e+00,0.00e+00,0.00e+00,6.20e-01,0.00e+00,0.00e+00,3.72e+00,3.72e+00,1.40,0.00e+00,0.00e+00,0.00e+00,6.20e-01,0.00e+00,0.00e+00,5.01e+00,5.01e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.20e-01,12560,1.04e+01
46000,23000,2300000,0.00e+00,0.00e+00,1.05e+00,1.05e+00,15.10,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,3.07e+00,3.07e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,4.82e+00,4.82e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.20e-01,12837,8.93e+00
47000,23500,2350000,0.00e+00,0.00e+00,1.37e+00,1.37e+00,14.80,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,3.40e+00,3.40e+00,0.10,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,4.96e+00,4.96e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.40e-01,13114,9.73e+00
48000,24000,2400000,0.00e+00,0.00e+00,1.48e+00,1.48e+00,10.90,0.00e+00,0.00e+00,0.00e+00,6.60e-01,0.00e+00,0.00e+00,2.80e+00,2.80e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.60e-01,0.00e+00,0.00e+00,2.82e+00,2.82e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.60e-01,13390,7.10e+00
49000,24500,2450000,0.00e+00,0.00e+00,1.65e+00,1.65e+00,14.70,0.00e+00,0.00e+00,0.00e+00,5.80e-01,0.00e+00,0.00e+00,3.17e+00,3.17e+00,0.00,0.00e+00,0.00e+00,0.00e+00,5.80e-01,0.00e+00,0.00e+00,3.66e+00,3.66e+00,0.00,0.00e+00,0.00e+00,0.00e+00,5.80e-01,13667,8.47e+00
50000,25000,2500000,0.00e+00,0.00e+00,1.88e+00,1.88e+00,16.80,0.00e+00,0.00e+00,0.00e+00,6.40e-01,0.00e+00,0.00e+00,4.12e+00,4.12e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.40e-01,0.00e+00,0.00e+00,4.80e+00,4.80e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.40e-01,13944,1.08e+01
