episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_share_0
12100,12100,968000,0.000e+00,0.000e+00,-1.040e+00,-1.040e+00,9.175e-02,0.000e+00,0.000e+00,-1.038e+00,-1.038e+00,9.175e-02
12200,12200,976000,0.000e+00,0.000e+00,-1.037e+00,-1.037e+00,1.289e-01,0.000e+00,0.000e+00,-1.033e+00,-1.033e+00,1.289e-01
12300,12300,984000,0.000e+00,0.000e+00,-1.042e+00,-1.042e+00,1.462e-01,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,1.462e-01
12400,12400,992000,0.000e+00,0.000e+00,-1.033e+00,-1.033e+00,1.255e-01,0.000e+00,0.000e+00,-1.021e+00,-1.021e+00,1.255e-01
12500,12500,1000000,0.000e+00,0.000e+00,-1.045e+00,-1.045e+00,1.165e-01,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,1.165e-01
12600,12600,1008000,0.000e+00,0.000e+00,-1.035e+00,-1.035e+00,1.225e-01,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,1.225e-01
12700,12700,1016000,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,1.470e-01,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.470e-01
12800,12800,1024000,0.000e+00,0.000e+00,-1.036e+00,-1.036e+00,1.636e-01,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.636e-01
12900,12900,1032000,0.000e+00,0.000e+00,-1.038e+00,-1.038e+00,1.570e-01,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,1.570e-01
13000,13000,1040000,0.000e+00,0.000e+00,-1.035e+00,-1.035e+00,2.014e-01,0.000e+00,0.000e+00,-1.015e+00,-1.015e+00,2.014e-01
13100,13100,1048000,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,1.735e-01,0.000e+00,0.000e+00,-1.016e+00,-1.016e+00,1.735e-01
13200,13200,1056000,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,1.809e-01,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,1.809e-01
13300,13300,1064000,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,1.802e-01,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.802e-01
13400,13400,1072000,0.000e+00,0.000e+00,-1.037e+00,-1.037e+00,1.991e-01,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,1.991e-01
13500,13500,1080000,0.000e+00,0.000e+00,-1.036e+00,-1.036e+00,1.716e-01,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,1.716e-01
13600,13600,1088000,0.000e+00,0.000e+00,-1.033e+00,-1.033e+00,1.620e-01,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,1.620e-01
13700,13700,1096000,0.000e+00,0.000e+00,-1.019e+00,-1.019e+00,1.774e-01,0.000e+00,0.000e+00,-1.021e+00,-1.021e+00,1.774e-01
13800,13800,1104000,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,1.495e-01,0.000e+00,0.000e+00,-1.010e+00,-1.010e+00,1.495e-01
13900,13900,1112000,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,1.660e-01,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,1.660e-01
14000,14000,1120000,0.000e+00,0.000e+00,-1.039e+00,-1.039e+00,1.694e-01,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,1.694e-01
14100,14100,1128000,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,1.501e-01,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,1.501e-01
14200,14200,1136000,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,2.115e-01,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,2.115e-01
14300,14300,1144000,0.000e+00,0.000e+00,-1.039e+00,-1.039e+00,1.702e-01,0.000e+00,0.000e+00,-1.025e+00,-1.025e+00,1.702e-01
14400,14400,1152000,0.000e+00,0.000e+00,-1.020e+00,-1.020e+00,1.384e-01,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,1.384e-01
14500,14500,1160000,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,1.601e-01,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,1.601e-01
14600,14600,1168000,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,1.522e-01,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,1.522e-01
14700,14700,1176000,0.000e+00,0.000e+00,-1.020e+00,-1.020e+00,1.796e-01,0.000e+00,0.000e+00,-1.020e+00,-1.020e+00,1.796e-01
14800,14800,1184000,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,1.830e-01,0.000e+00,0.000e+00,-1.020e+00,-1.020e+00,1.830e-01
14900,14900,1192000,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,1.934e-01,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,1.934e-01
15000,15000,1200000,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,1.495e-01,0.000e+00,0.000e+00,-1.015e+00,-1.015e+00,1.495e-01
15100,15100,1208000,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,1.486e-01,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,1.486e-01
15200,15200,1216000,0.000e+00,0.000e+00,-1.044e+00,-1.044e+00,1.954e-01,0.000e+00,0.000e+00,-1.023e+00,-1.023e+00,1.954e-01
15300,15300,1224000,0.000e+00,0.000e+00,-1.037e+00,-1.037e+00,1.596e-01,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,1.596e-01
15400,15400,1232000,0.000e+00,0.000e+00,-1.037e+00,-1.037e+00,1.908e-01,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,1.908e-01
15500,15500,1240000,0.000e+00,0.000e+00,-1.036e+00,-1.036e+00,1.534e-01,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,1.534e-01
15600,15600,1248000,0.000e+00,0.000e+00,-1.042e+00,-1.042e+00,1.606e-01,0.000e+00,0.000e+00,-1.037e+00,-1.037e+00,1.606e-01
15700,15700,1256000,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,1.410e-01,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,1.410e-01
15800,15800,1264000,0.000e+00,0.000e+00,-1.017e+00,-1.017e+00,1.229e-01,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,1.229e-01
15900,15900,1272000,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,1.764e-01,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,1.764e-01
16000,16000,1280000,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,1.796e-01,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,1.796e-01
16100,16100,1288000,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,1.646e-01,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,1.646e-01
16200,16200,1296000,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,1.476e-01,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.476e-01
16300,16300,1304000,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.859e-01,0.000e+00,0.000e+00,-1.036e+00,-1.036e+00,1.859e-01
16400,16400,1312000,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,1.714e-01,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,1.714e-01
16500,16500,1320000,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,1.875e-01,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,1.875e-01
16600,16600,1328000,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,1.440e-01,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,1.440e-01
