episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_waste_cleared,A1_r_riverside,A1_r_beam,A1_r_cleared,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_waste_cleared,A2_r_riverside,A2_r_beam,A2_r_cleared,A2_share_0,A3_given,A3_received,A3_reward_env,A3_reward_total,A3_waste_cleared,A3_r_riverside,A3_r_beam,A3_r_cleared,A3_share_0,time,reward_env_total
11000,5500,276874,0.00e+00,0.00e+00,4.00e-01,4.00e-01,3.90,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,4.75e-01,4.75e-01,0.10,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,1.12e+00,1.12e+00,0.40,0.00e+00,0.00e+00,0.00e+00,5.00e-01,3265,2.00e+00
12000,6000,299728,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.70,0.00e+00,0.00e+00,0.00e+00,1.00e-01,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.20,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,3.00e-01,3.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e-01,3519,3.00e-01
13000,6500,322043,0.00e+00,0.00e+00,1.00e-01,1.00e-01,4.10,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,7.50e-01,7.50e-01,0.20,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,1.12e+00,1.12e+00,0.00,0.00e+00,0.00e+00,0.00e+00,5.00e-01,3772,1.98e+00
14000,7000,345044,0.00e+00,0.00e+00,8.00e-01,8.00e-01,4.30,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,1.38e+00,1.38e+00,0.20,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,1.62e+00,1.62e+00,0.10,0.00e+00,0.00e+00,0.00e+00,2.00e-01,4025,3.80e+00
15000,7500,367555,0.00e+00,0.00e+00,5.00e-02,5.00e-02,2.70,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,7.50e-02,7.50e-02,0.50,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,1.10e+00,1.10e+00,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,4279,1.23e+00
16000,8000,389282,0.00e+00,0.00e+00,3.50e-01,3.50e-01,1.70,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,2.00e-01,2.00e-01,0.70,0.00e+00,0.00e+00,0.00e+00,1.00e-01,0.00e+00,0.00e+00,5.75e-01,5.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,4531,1.12e+00
17000,8500,412185,0.00e+00,0.00e+00,2.00e-01,2.00e-01,2.50,0.00e+00,0.00e+00,0.00e+00,1.00e-01,0.00e+00,0.00e+00,5.00e-02,5.00e-02,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,3.25e-01,3.25e-01,0.80,0.00e+00,0.00e+00,0.00e+00,1.00e-01,4784,5.75e-01
18000,9000,435921,0.00e+00,0.00e+00,1.50e-01,1.50e-01,1.30,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,2.25e-01,2.25e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,6.00e-01,6.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5037,9.75e-01
19000,9500,459265,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.10,0.00e+00,0.00e+00,0.00e+00,1.00e-01,0.00e+00,0.00e+00,4.00e-01,4.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,7.50e-01,7.50e-01,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e-01,5290,1.15e+00
20000,10000,480404,0.00e+00,0.00e+00,5.00e-02,5.00e-02,3.50,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,6.75e-01,6.75e-01,0.40,0.00e+00,0.00e+00,0.00e+00,6.00e-01,0.00e+00,0.00e+00,1.00e+00,1.00e+00,0.00,0.00e+00,0.00e+00,0.00e+00,5.00e-01,5543,1.73e+00
21000,10500,502278,0.00e+00,0.00e+00,5.00e-01,5.00e-01,2.60,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,5.50e-01,5.50e-01,0.40,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,7.50e-01,7.50e-01,0.10,0.00e+00,0.00e+00,0.00e+00,2.00e-01,5795,1.80e+00
22000,11000,524201,0.00e+00,0.00e+00,1.50e-01,1.50e-01,1.40,0.00e+00,0.00e+00,0.00e+00,1.00e-01,0.00e+00,0.00e+00,2.25e-01,2.25e-01,0.10,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,2.75e-01,2.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e-01,6047,6.50e-01
23000,11500,546075,0.00e+00,0.00e+00,1.00e-01,1.00e-01,1.40,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,3.50e-01,3.50e-01,0.10,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,5.00e-01,5.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,6300,9.50e-01
24000,12000,568929,0.00e+00,0.00e+00,1.00e-01,1.00e-01,4.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,3.00e-01,3.00e-01,0.60,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,1.12e+00,1.12e+00,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,6552,1.52e+00
25000,12500,589137,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.60,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,2.00e-01,2.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,2.00e-01,2.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,6804,4.00e-01
26000,13000,610423,0.00e+00,0.00e+00,3.50e-01,3.50e-01,3.80,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,1.02e+00,1.02e+00,0.70,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,8.25e-01,8.25e-01,0.00,0.00e+00,0.00e+00,0.00e+00,6.00e-01,7055,2.20e+00
27000,13500,632199,0.00e+00,0.00e+00,1.00e-01,1.00e-01,2.80,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,4.00e-01,4.00e-01,0.50,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,7.00e-01,7.00e-01,0.10,0.00e+00,0.00e+00,0.00e+00,4.00e-01,7307,1.20e+00
28000,14000,655151,0.00e+00,0.00e+00,2.00e-01,2.00e-01,2.40,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,7.75e-01,7.75e-01,0.80,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,1.10e+00,1.10e+00,0.00,0.00e+00,0.00e+00,0.00e+00,4.00e-01,7560,2.08e+00
29000,14500,676731,0.00e+00,0.00e+00,4.50e-01,4.50e-01,1.60,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,4.50e-01,4.50e-01,0.20,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,2.50e-01,2.50e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,7813,1.15e+00
30000,15000,697821,0.00e+00,0.00e+00,5.00e-02,5.00e-02,2.10,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,5.00e-01,5.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,3.75e-01,3.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,8065,9.25e-01
31000,15500,719597,0.00e+00,0.00e+00,5.00e-01,5.00e-01,7.30,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,1.10e+00,1.10e+00,0.40,0.00e+00,0.00e+00,0.00e+00,6.00e-01,0.00e+00,0.00e+00,1.73e+00,1.73e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.00e-01,8318,3.33e+00
32000,16000,739217,0.00e+00,0.00e+00,1.50e-01,1.50e-01,2.70,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,4.50e-01,4.50e-01,0.70,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,9.50e-01,9.50e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,8570,1.55e+00
33000,16500,761238,0.00e+00,0.00e+00,3.50e-01,3.50e-01,1.40,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,4.25e-01,4.25e-01,0.70,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,8.50e-01,8.50e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,8822,1.62e+00
34000,17000,782524,0.00e+00,0.00e+00,2.00e-01,2.00e-01,1.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,1.00e-01,1.00e-01,0.10,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,5.00e-01,5.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,9075,8.00e-01
35000,17500,804447,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.30,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,3.00e-01,3.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,9327,3.00e-01
36000,18000,825243,0.00e+00,0.00e+00,1.00e-01,1.00e-01,2.50,0.00e+00,0.00e+00,0.00e+00,1.00e-01,0.00e+00,0.00e+00,4.50e-01,4.50e-01,0.30,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,5.25e-01,5.25e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,9579,1.08e+00
37000,18500,845010,0.00e+00,0.00e+00,1.50e-01,1.50e-01,4.70,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,6.25e-01,6.25e-01,0.00,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,1.48e+00,1.48e+00,0.00,0.00e+00,0.00e+00,0.00e+00,5.00e-01,9831,2.25e+00
38000,19000,864679,0.00e+00,0.00e+00,4.00e-01,4.00e-01,2.50,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,5.00e-01,5.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,7.00e-01,7.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,10082,1.60e+00
39000,19500,885426,0.00e+00,0.00e+00,2.00e-01,2.00e-01,2.20,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,3.50e-01,3.50e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,3.75e-01,3.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,10334,9.25e-01
40000,20000,904703,0.00e+00,0.00e+00,4.00e-01,4.00e-01,4.20,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,5.75e-01,5.75e-01,0.80,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,1.07e+00,1.07e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,10585,2.05e+00
41000,20500,926234,0.00e+00,0.00e+00,5.00e-02,5.00e-02,0.50,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,2.50e-02,2.50e-02,0.60,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,1.00e-01,1.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,10836,1.75e-01
42000,21000,946295,0.00e+00,0.00e+00,2.50e-01,2.50e-01,0.40,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,3.75e-01,3.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,1.00e-01,1.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,11088,7.25e-01
43000,21500,967679,0.00e+00,0.00e+00,2.50e-01,2.50e-01,2.60,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,4.75e-01,4.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,8.00e-01,8.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,11340,1.52e+00
44000,22000,988818,0.00e+00,0.00e+00,3.00e-01,3.00e-01,2.20,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,3.75e-01,3.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,5.75e-01,5.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,4.00e-01,11593,1.25e+00
45000,22500,1009320,0.00e+00,0.00e+00,1.00e-01,1.00e-01,3.10,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,3.00e-01,3.00e-01,0.10,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,5.50e-01,5.50e-01,0.00,0.00e+00,0.00e+00,0.00e+00,5.00e-01,11845,9.50e-01
46000,23000,1029136,0.00e+00,0.00e+00,3.50e-01,3.50e-01,2.30,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,5.00e-01,5.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.25e-01,5.25e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,12096,1.38e+00
47000,23500,1049736,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,5.00e-02,5.00e-02,0.20,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,2.75e-01,2.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,12348,3.25e-01
48000,24000,1068670,0.00e+00,0.00e+00,1.00e-01,1.00e-01,1.60,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,1.50e-01,1.50e-01,0.10,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,5.00e-01,5.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e-01,12600,7.50e-01
49000,24500,1088682,0.00e+00,0.00e+00,2.50e-01,2.50e-01,0.10,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,7.50e-02,7.50e-02,0.30,0.00e+00,0.00e+00,0.00e+00,1.00e-01,0.00e+00,0.00e+00,2.50e-01,2.50e-01,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e-01,12852,5.75e-01
50000,25000,1107861,0.00e+00,0.00e+00,1.50e-01,1.50e-01,2.10,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,3.25e-01,3.25e-01,0.00,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,6.50e-01,6.50e-01,0.00,0.00e+00,0.00e+00,0.00e+00,5.00e-01,13080,1.12e+00
