episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_waste_cleared,A1_r_riverside,A1_r_beam,A1_r_cleared,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_waste_cleared,A2_r_riverside,A2_r_beam,A2_r_cleared,A2_share_0,A3_given,A3_received,A3_reward_env,A3_reward_total,A3_waste_cleared,A3_r_riverside,A3_r_beam,A3_r_cleared,A3_share_0,time,reward_env_total
11000,5500,267270,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.30,0.00e+00,0.00e+00,0.00e+00,1.00e-01,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.30,0.00e+00,0.00e+00,0.00e+00,1.00e-01,0.00e+00,0.00e+00,2.00e-01,2.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e-01,3246,2.00e-01
12000,6000,290418,0.00e+00,0.00e+00,2.50e-01,2.50e-01,0.50,0.00e+00,0.00e+00,0.00e+00,6.00e-01,0.00e+00,0.00e+00,7.50e-02,7.50e-02,3.90,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,1.15e+00,1.15e+00,0.00,0.00e+00,0.00e+00,0.00e+00,4.00e-01,3499,1.47e+00
13000,6500,312978,0.00e+00,0.00e+00,4.00e-01,4.00e-01,2.80,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,7.00e-01,7.00e-01,2.10,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,1.00e+00,1.00e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.00e-01,3751,2.10e+00
14000,7000,335489,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,1.00e-01,1.00e-01,1.30,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,2.50e-01,2.50e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,4003,3.50e-01
15000,7500,356775,0.00e+00,0.00e+00,1.50e-01,1.50e-01,1.30,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,5.00e-02,5.00e-02,0.60,0.00e+00,0.00e+00,0.00e+00,1.00e-01,0.00e+00,0.00e+00,1.75e-01,1.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e-01,4254,3.75e-01
16000,8000,379874,0.00e+00,0.00e+00,1.50e-01,1.50e-01,1.50,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,1.50e-01,1.50e-01,1.40,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,3.75e-01,3.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,4506,6.75e-01
17000,8500,402140,0.00e+00,0.00e+00,1.50e-01,1.50e-01,2.80,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,7.50e-02,7.50e-02,2.80,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,9.00e-01,9.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4758,1.12e+00
18000,9000,425974,0.00e+00,0.00e+00,5.00e-02,5.00e-02,1.00,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,7.50e-02,7.50e-02,1.90,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,8.75e-01,8.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,5010,1.00e+00
19000,9500,448632,0.00e+00,0.00e+00,3.50e-01,3.50e-01,2.40,0.00e+00,0.00e+00,0.00e+00,6.00e-01,0.00e+00,0.00e+00,1.75e-01,1.75e-01,1.30,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,9.50e-01,9.50e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,5261,1.47e+00
20000,10000,470555,0.00e+00,0.00e+00,3.50e-01,3.50e-01,0.90,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,1.75e-01,1.75e-01,0.80,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,3.00e-01,3.00e-01,0.10,0.00e+00,0.00e+00,0.00e+00,4.00e-01,5513,8.25e-01
21000,10500,492380,0.00e+00,0.00e+00,2.00e-01,2.00e-01,1.70,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,3.00e-01,3.00e-01,0.30,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,3.00e-01,3.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5763,8.00e-01
22000,11000,515871,0.00e+00,0.00e+00,1.00e-01,1.00e-01,1.50,0.00e+00,0.00e+00,0.00e+00,1.00e-01,0.00e+00,0.00e+00,4.50e-01,4.50e-01,0.40,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,6.25e-01,6.25e-01,0.30,0.00e+00,0.00e+00,0.00e+00,2.00e-01,6014,1.18e+00
23000,11500,538627,0.00e+00,0.00e+00,2.50e-01,2.50e-01,0.90,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,3.75e-01,3.75e-01,0.70,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,5.00e-01,5.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,6265,1.12e+00
24000,12000,560795,0.00e+00,0.00e+00,1.50e-01,1.50e-01,1.90,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,2.25e-01,2.25e-01,0.20,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,5.00e-01,5.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,6516,8.75e-01
25000,12500,581689,0.00e+00,0.00e+00,3.50e-01,3.50e-01,1.80,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,4.25e-01,4.25e-01,0.50,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,1.07e+00,1.07e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,6767,1.85e+00
26000,13000,601260,0.00e+00,0.00e+00,3.50e-01,3.50e-01,1.50,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,7.00e-01,7.00e-01,1.70,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,8.25e-01,8.25e-01,0.40,0.00e+00,0.00e+00,0.00e+00,5.00e-01,7017,1.87e+00
27000,13500,621958,0.00e+00,0.00e+00,3.50e-01,3.50e-01,3.20,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,4.75e-01,4.75e-01,2.00,0.00e+00,0.00e+00,0.00e+00,8.00e-01,0.00e+00,0.00e+00,1.02e+00,1.02e+00,0.00,0.00e+00,0.00e+00,0.00e+00,4.00e-01,7268,1.85e+00
28000,14000,642117,0.00e+00,0.00e+00,2.00e-01,2.00e-01,2.20,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,2.25e-01,2.25e-01,0.70,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,6.25e-01,6.25e-01,0.20,0.00e+00,0.00e+00,0.00e+00,3.00e-01,7518,1.05e+00
29000,14500,663256,0.00e+00,0.00e+00,1.50e-01,1.50e-01,0.50,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,1.75e-01,1.75e-01,0.40,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,1.00e-01,1.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,7769,4.25e-01
30000,15000,684493,0.00e+00,0.00e+00,1.50e-01,1.50e-01,0.10,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,5.00e-02,5.00e-02,0.90,0.00e+00,0.00e+00,0.00e+00,1.00e-01,0.00e+00,0.00e+00,1.00e-01,1.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,8020,3.00e-01
31000,15500,705877,0.00e+00,0.00e+00,1.00e-01,1.00e-01,1.50,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,1.50e-01,1.50e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,4.00e-01,4.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,8271,6.50e-01
32000,16000,727114,0.00e+00,0.00e+00,2.00e-01,2.00e-01,1.90,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,1.50e-01,1.50e-01,0.10,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,5.50e-01,5.50e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,8521,9.00e-01
33000,16500,749233,0.00e+00,0.00e+00,2.50e-01,2.50e-01,0.40,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,2.00e-01,2.00e-01,0.10,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,2.75e-01,2.75e-01,0.10,0.00e+00,0.00e+00,0.00e+00,4.00e-01,8773,7.25e-01
34000,17000,770470,0.00e+00,0.00e+00,5.00e-02,5.00e-02,1.50,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,7.50e-02,7.50e-02,0.30,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,4.00e-01,4.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,9023,5.25e-01
35000,17500,792883,0.00e+00,0.00e+00,3.50e-01,3.50e-01,0.80,0.00e+00,0.00e+00,0.00e+00,6.00e-01,0.00e+00,0.00e+00,1.25e-01,1.25e-01,1.60,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,7.50e-01,7.50e-01,0.00,0.00e+00,0.00e+00,0.00e+00,5.00e-01,9275,1.23e+00
36000,18000,813238,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.60,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,2.50e-01,2.50e-01,0.60,0.00e+00,0.00e+00,0.00e+00,6.00e-01,0.00e+00,0.00e+00,3.75e-01,3.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,5.00e-01,9525,6.25e-01
37000,18500,834573,0.00e+00,0.00e+00,1.00e-01,1.00e-01,0.60,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,3.50e-01,3.50e-01,0.10,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,2.00e-01,2.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e-01,9776,6.50e-01
38000,19000,855467,0.00e+00,0.00e+00,4.50e-01,4.50e-01,1.90,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,6.00e-01,6.00e-01,1.40,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,6.75e-01,6.75e-01,0.10,0.00e+00,0.00e+00,0.00e+00,3.00e-01,10026,1.73e+00
39000,19500,876459,0.00e+00,0.00e+00,5.00e-01,5.00e-01,1.20,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,2.50e-01,2.50e-01,0.40,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,7.25e-01,7.25e-01,0.00,0.00e+00,0.00e+00,0.00e+00,4.00e-01,10276,1.48e+00
40000,20000,897010,0.00e+00,0.00e+00,1.50e-01,1.50e-01,2.40,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,6.75e-01,6.75e-01,0.80,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,9.75e-01,9.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,10527,1.80e+00
41000,20500,917561,0.00e+00,0.00e+00,2.00e-01,2.00e-01,3.60,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,8.25e-01,8.25e-01,0.10,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,9.25e-01,9.25e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,10778,1.95e+00
42000,21000,938357,0.00e+00,0.00e+00,5.00e-01,5.00e-01,2.30,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,5.75e-01,5.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,9.25e-01,9.25e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,11028,2.00e+00
43000,21500,959839,0.00e+00,0.00e+00,1.50e-01,1.50e-01,1.10,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,1.25e-01,1.25e-01,0.10,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,4.75e-01,4.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e-01,11279,7.50e-01
44000,22000,981223,0.00e+00,0.00e+00,1.50e-01,1.50e-01,2.80,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,6.75e-01,6.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,7.25e-01,7.25e-01,0.10,0.00e+00,0.00e+00,0.00e+00,5.00e-01,11529,1.55e+00
45000,22500,1001774,0.00e+00,0.00e+00,1.00e-01,1.00e-01,3.30,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,2.00e-01,2.00e-01,0.30,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,5.25e-01,5.25e-01,0.00,0.00e+00,0.00e+00,0.00e+00,4.00e-01,11780,8.25e-01
46000,23000,1021982,0.00e+00,0.00e+00,2.50e-01,2.50e-01,0.10,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,2.25e-01,2.25e-01,0.10,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,2.50e-02,2.50e-02,0.10,0.00e+00,0.00e+00,0.00e+00,4.00e-01,12031,5.00e-01
47000,23500,1042729,0.00e+00,0.00e+00,3.00e-01,3.00e-01,1.70,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,4.50e-01,4.50e-01,1.80,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,7.00e-01,7.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,12281,1.45e+00
48000,24000,1063966,0.00e+00,0.00e+00,3.50e-01,3.50e-01,2.60,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,2.00e-01,2.00e-01,1.60,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,8.75e-01,8.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,12532,1.43e+00
49000,24500,1086183,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.80,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,12784,0.00e+00
50000,25000,1106979,0.00e+00,0.00e+00,2.00e-01,2.00e-01,2.10,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,3.50e-01,3.50e-01,0.40,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,8.00e-01,8.00e-01,0.20,0.00e+00,0.00e+00,0.00e+00,3.00e-01,13035,1.35e+00
