episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_waste_cleared,A1_r_riverside,A1_r_beam,A1_r_cleared,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_waste_cleared,A2_r_riverside,A2_r_beam,A2_r_cleared,A2_share_0,A3_given,A3_received,A3_reward_env,A3_reward_total,A3_waste_cleared,A3_r_riverside,A3_r_beam,A3_r_cleared,A3_share_0,time,reward_env_total
37000,18500,881319,0.00e+00,0.00e+00,2.50e-01,2.50e-01,1.50,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,4.25e-01,4.25e-01,0.90,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,8.25e-01,8.25e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,9817,1.50e+00
38000,19000,903438,0.00e+00,0.00e+00,5.00e-02,5.00e-02,6.30,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,4.25e-01,4.25e-01,0.50,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,1.52e+00,1.52e+00,0.00,0.00e+00,0.00e+00,0.00e+00,4.00e-01,10069,2.00e+00
39000,19500,925263,0.00e+00,0.00e+00,1.50e-01,1.50e-01,4.80,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,8.50e-01,8.50e-01,1.70,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,1.43e+00,1.43e+00,0.00,0.00e+00,0.00e+00,0.00e+00,4.00e-01,10321,2.42e+00
40000,20000,947921,0.00e+00,0.00e+00,3.00e-01,3.00e-01,3.20,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,7.00e-01,7.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,7.00e-01,7.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,4.00e-01,10573,1.70e+00
41000,20500,970383,0.00e+00,0.00e+00,1.00e-01,1.00e-01,1.40,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,1.50e-01,1.50e-01,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e-01,0.00e+00,0.00e+00,3.75e-01,3.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,10825,6.25e-01
42000,21000,991277,0.00e+00,0.00e+00,5.00e-02,5.00e-02,0.60,0.00e+00,0.00e+00,0.00e+00,1.00e-01,0.00e+00,0.00e+00,3.00e-01,3.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e-01,0.00e+00,0.00e+00,1.25e-01,1.25e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,11077,4.75e-01
43000,21500,1013494,0.00e+00,0.00e+00,2.00e-01,2.00e-01,3.90,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,4.25e-01,4.25e-01,0.40,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,7.75e-01,7.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e-01,11329,1.40e+00
44000,22000,1036054,0.00e+00,0.00e+00,1.00e-01,1.00e-01,3.40,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,3.50e-01,3.50e-01,0.80,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,7.00e-01,7.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,4.00e-01,11582,1.15e+00
45000,22500,1058173,0.00e+00,0.00e+00,1.00e-01,1.00e-01,1.70,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,4.00e-01,4.00e-01,0.30,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.50e-01,1.50e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,11834,6.50e-01
46000,23000,1079410,0.00e+00,0.00e+00,2.00e-01,2.00e-01,4.40,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,4.75e-01,4.75e-01,0.10,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,1.30e+00,1.30e+00,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,12086,1.98e+00
47000,23500,1100353,0.00e+00,0.00e+00,2.00e-01,2.00e-01,3.50,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,2.00e-01,2.00e-01,0.60,0.00e+00,0.00e+00,0.00e+00,1.00e-01,0.00e+00,0.00e+00,4.50e-01,4.50e-01,0.00,0.00e+00,0.00e+00,0.00e+00,4.00e-01,12338,8.50e-01
48000,24000,1121541,0.00e+00,0.00e+00,2.00e-01,2.00e-01,1.50,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,2.25e-01,2.25e-01,0.90,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,9.25e-01,9.25e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,12590,1.35e+00
49000,24500,1142631,0.00e+00,0.00e+00,1.00e-01,1.00e-01,2.70,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,5.00e-01,5.00e-01,0.20,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,8.50e-01,8.50e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,12841,1.45e+00
50000,25000,1164652,0.00e+00,0.00e+00,8.50e-01,8.50e-01,4.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,5.25e-01,5.25e-01,1.30,0.00e+00,0.00e+00,0.00e+00,1.00e-01,0.00e+00,0.00e+00,1.35e+00,1.35e+00,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,13076,2.73e+00
