episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_share_0
5300,5300,424000,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,3.050e-01,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,3.050e-01
5400,5400,432000,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,3.016e-01,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,3.016e-01
5500,5500,440000,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,3.062e-01,0.000e+00,0.000e+00,-9.995e-01,-9.995e-01,3.062e-01
5600,5600,448000,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,3.419e-01,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,3.419e-01
5700,5700,456000,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,3.165e-01,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,3.165e-01
5800,5800,464000,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,3.176e-01,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,3.176e-01
5900,5900,472000,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,3.087e-01,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,3.087e-01
6000,6000,480000,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,3.395e-01,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,3.395e-01
6100,6100,488000,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,3.785e-01,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,3.785e-01
6200,6200,496000,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,3.655e-01,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,3.655e-01
6300,6300,504000,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,3.183e-01,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,3.183e-01
6400,6400,512000,0.000e+00,0.000e+00,-1.008e+00,-1.008e+00,3.266e-01,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,3.266e-01
6500,6500,520000,0.000e+00,0.000e+00,-1.007e+00,-1.007e+00,3.065e-01,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,3.065e-01
6600,6600,528000,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,3.010e-01,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,3.010e-01
6700,6700,536000,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,3.367e-01,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,3.367e-01
6800,6800,544000,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,3.258e-01,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,3.258e-01
6900,6900,552000,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,3.591e-01,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,3.591e-01
7000,7000,560000,0.000e+00,0.000e+00,-1.007e+00,-1.007e+00,3.407e-01,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,3.407e-01
7100,7100,568000,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,3.631e-01,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,3.631e-01
7200,7200,576000,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,3.874e-01,0.000e+00,0.000e+00,-1.007e+00,-1.007e+00,3.874e-01
7300,7300,584000,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,3.303e-01,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,3.303e-01
7400,7400,592000,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,3.756e-01,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,3.756e-01
7500,7500,600000,0.000e+00,0.000e+00,-1.007e+00,-1.007e+00,4.335e-01,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,4.335e-01
7600,7600,608000,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,3.658e-01,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,3.658e-01
7700,7700,616000,0.000e+00,0.000e+00,-1.008e+00,-1.008e+00,3.596e-01,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,3.596e-01
7800,7800,624000,0.000e+00,0.000e+00,-1.011e+00,-1.011e+00,3.722e-01,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,3.722e-01
7900,7900,632000,0.000e+00,0.000e+00,-1.012e+00,-1.012e+00,3.754e-01,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,3.754e-01
8000,8000,640000,0.000e+00,0.000e+00,-1.009e+00,-1.009e+00,3.495e-01,0.000e+00,0.000e+00,-1.009e+00,-1.009e+00,3.495e-01
8100,8100,648000,0.000e+00,0.000e+00,-1.008e+00,-1.008e+00,3.041e-01,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,3.041e-01
8200,8200,656000,0.000e+00,0.000e+00,-1.013e+00,-1.013e+00,3.472e-01,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,3.472e-01
8300,8300,664000,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,3.575e-01,0.000e+00,0.000e+00,-1.007e+00,-1.007e+00,3.575e-01
8400,8400,672000,0.000e+00,0.000e+00,-1.021e+00,-1.021e+00,3.473e-01,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,3.473e-01
8500,8500,680000,0.000e+00,0.000e+00,-1.013e+00,-1.013e+00,3.440e-01,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,3.440e-01
8600,8600,688000,0.000e+00,0.000e+00,-1.023e+00,-1.023e+00,3.921e-01,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,3.921e-01
8700,8700,696000,0.000e+00,0.000e+00,-1.023e+00,-1.023e+00,3.854e-01,0.000e+00,0.000e+00,-1.009e+00,-1.009e+00,3.854e-01
8800,8800,704000,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,3.590e-01,0.000e+00,0.000e+00,-1.009e+00,-1.009e+00,3.590e-01
8900,8900,712000,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,3.819e-01,0.000e+00,0.000e+00,-1.013e+00,-1.013e+00,3.819e-01
9000,9000,720000,0.000e+00,0.000e+00,-1.059e+00,-1.059e+00,4.543e-01,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,4.543e-01
9100,9100,728000,0.000e+00,0.000e+00,-1.079e+00,-1.079e+00,4.924e-01,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,4.924e-01
9200,9200,736000,0.000e+00,0.000e+00,-1.243e+00,-1.243e+00,6.879e-01,0.000e+00,0.000e+00,-1.048e+00,-1.048e+00,6.879e-01
9300,9300,744000,0.000e+00,0.000e+00,-2.110e+00,-2.110e+00,8.453e-01,0.000e+00,0.000e+00,-1.329e+00,-1.329e+00,8.453e-01
9400,9400,752000,0.000e+00,0.000e+00,-2.006e+00,-2.006e+00,8.620e-01,0.000e+00,0.000e+00,-1.903e+00,-1.903e+00,8.620e-01
9500,9500,760000,0.000e+00,0.000e+00,-2.011e+00,-2.011e+00,8.694e-01,0.000e+00,0.000e+00,-1.889e+00,-1.889e+00,8.694e-01
9600,9600,768000,0.000e+00,0.000e+00,-2.010e+00,-2.010e+00,8.629e-01,0.000e+00,0.000e+00,-1.873e+00,-1.873e+00,8.629e-01
9700,9700,776000,0.000e+00,0.000e+00,-2.016e+00,-2.016e+00,8.587e-01,0.000e+00,0.000e+00,-1.884e+00,-1.884e+00,8.587e-01
9800,9800,784000,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,9.099e-01,0.000e+00,0.000e+00,-1.946e+00,-1.946e+00,9.099e-01
9900,9900,792000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.132e-01,0.000e+00,0.000e+00,-1.966e+00,-1.966e+00,9.132e-01
10000,10000,800000,0.000e+00,0.000e+00,-1.990e+00,-1.990e+00,8.463e-01,0.000e+00,0.000e+00,-1.958e+00,-1.958e+00,8.463e-01
10100,10100,808000,0.000e+00,0.000e+00,-1.986e+00,-1.986e+00,8.786e-01,0.000e+00,0.000e+00,-1.955e+00,-1.955e+00,8.786e-01
10200,10200,816000,0.000e+00,0.000e+00,-1.969e+00,-1.969e+00,7.237e-01,0.000e+00,0.000e+00,-1.942e+00,-1.942e+00,7.237e-01
10300,10300,824000,0.000e+00,0.000e+00,-1.828e+00,-1.828e+00,7.362e-01,0.000e+00,0.000e+00,-1.784e+00,-1.784e+00,7.362e-01
10400,10400,832000,0.000e+00,0.000e+00,-1.371e+00,-1.371e+00,4.923e-01,0.000e+00,0.000e+00,-1.297e+00,-1.297e+00,4.923e-01
10500,10500,840000,0.000e+00,0.000e+00,-1.161e+00,-1.161e+00,3.151e-01,0.000e+00,0.000e+00,-1.072e+00,-1.072e+00,3.151e-01
10600,10600,848000,0.000e+00,0.000e+00,-1.107e+00,-1.107e+00,2.766e-01,0.000e+00,0.000e+00,-1.099e+00,-1.099e+00,2.766e-01
10700,10700,856000,0.000e+00,0.000e+00,-1.095e+00,-1.095e+00,2.643e-01,0.000e+00,0.000e+00,-1.104e+00,-1.104e+00,2.643e-01
10800,10800,864000,0.000e+00,0.000e+00,-1.077e+00,-1.077e+00,2.454e-01,0.000e+00,0.000e+00,-1.104e+00,-1.104e+00,2.454e-01
10900,10900,872000,0.000e+00,0.000e+00,-1.138e+00,-1.138e+00,2.434e-01,0.000e+00,0.000e+00,-1.109e+00,-1.109e+00,2.434e-01
11000,11000,880000,0.000e+00,0.000e+00,-1.103e+00,-1.103e+00,2.144e-01,0.000e+00,0.000e+00,-1.067e+00,-1.067e+00,2.144e-01
11100,11100,888000,0.000e+00,0.000e+00,-1.106e+00,-1.106e+00,1.946e-01,0.000e+00,0.000e+00,-1.054e+00,-1.054e+00,1.946e-01
11200,11200,896000,0.000e+00,0.000e+00,-1.110e+00,-1.110e+00,1.964e-01,0.000e+00,0.000e+00,-1.060e+00,-1.060e+00,1.964e-01
11300,11300,904000,0.000e+00,0.000e+00,-1.114e+00,-1.114e+00,2.142e-01,0.000e+00,0.000e+00,-1.056e+00,-1.056e+00,2.142e-01
11400,11400,912000,0.000e+00,0.000e+00,-1.106e+00,-1.106e+00,2.100e-01,0.000e+00,0.000e+00,-1.049e+00,-1.049e+00,2.100e-01
11500,11500,920000,0.000e+00,0.000e+00,-1.126e+00,-1.126e+00,2.030e-01,0.000e+00,0.000e+00,-1.063e+00,-1.063e+00,2.030e-01
11600,11600,928000,0.000e+00,0.000e+00,-1.101e+00,-1.101e+00,2.292e-01,0.000e+00,0.000e+00,-1.061e+00,-1.061e+00,2.292e-01
11700,11700,936000,0.000e+00,0.000e+00,-1.112e+00,-1.112e+00,2.244e-01,0.000e+00,0.000e+00,-1.061e+00,-1.061e+00,2.244e-01
11800,11800,944000,0.000e+00,0.000e+00,-1.103e+00,-1.103e+00,2.107e-01,0.000e+00,0.000e+00,-1.091e+00,-1.091e+00,2.107e-01
11900,11900,952000,0.000e+00,0.000e+00,-1.098e+00,-1.098e+00,2.185e-01,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,2.185e-01
12000,12000,960000,0.000e+00,0.000e+00,-1.074e+00,-1.074e+00,2.292e-01,0.000e+00,0.000e+00,-1.084e+00,-1.084e+00,2.292e-01
12100,12100,968000,0.000e+00,0.000e+00,-1.092e+00,-1.092e+00,2.203e-01,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,2.203e-01
12200,12200,976000,0.000e+00,0.000e+00,-1.086e+00,-1.086e+00,2.116e-01,0.000e+00,0.000e+00,-1.077e+00,-1.077e+00,2.116e-01
12300,12300,984000,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,2.332e-01,0.000e+00,0.000e+00,-1.097e+00,-1.097e+00,2.332e-01
12400,12400,992000,0.000e+00,0.000e+00,-1.084e+00,-1.084e+00,2.443e-01,0.000e+00,0.000e+00,-1.089e+00,-1.089e+00,2.443e-01
12500,12500,1000000,0.000e+00,0.000e+00,-1.090e+00,-1.090e+00,2.488e-01,0.000e+00,0.000e+00,-1.075e+00,-1.075e+00,2.488e-01
12600,12600,1008000,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,2.465e-01,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,2.465e-01
12700,12700,1016000,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,2.211e-01,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,2.211e-01
12800,12800,1024000,0.000e+00,0.000e+00,-1.084e+00,-1.084e+00,2.501e-01,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,2.501e-01
12900,12900,1032000,0.000e+00,0.000e+00,-1.086e+00,-1.086e+00,2.404e-01,0.000e+00,0.000e+00,-1.085e+00,-1.085e+00,2.404e-01
13000,13000,1040000,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,2.364e-01,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,2.364e-01
13100,13100,1048000,0.000e+00,0.000e+00,-1.092e+00,-1.092e+00,2.614e-01,0.000e+00,0.000e+00,-1.085e+00,-1.085e+00,2.614e-01
13200,13200,1056000,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,2.738e-01,0.000e+00,0.000e+00,-1.085e+00,-1.085e+00,2.738e-01
13300,13300,1064000,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,2.522e-01,0.000e+00,0.000e+00,-1.090e+00,-1.090e+00,2.522e-01
13400,13400,1072000,0.000e+00,0.000e+00,-1.100e+00,-1.100e+00,2.142e-01,0.000e+00,0.000e+00,-1.100e+00,-1.100e+00,2.142e-01
13500,13500,1080000,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,2.831e-01,0.000e+00,0.000e+00,-1.077e+00,-1.077e+00,2.831e-01
13600,13600,1088000,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,3.182e-01,0.000e+00,0.000e+00,-1.079e+00,-1.079e+00,3.182e-01
13700,13700,1096000,0.000e+00,0.000e+00,-1.089e+00,-1.089e+00,2.918e-01,0.000e+00,0.000e+00,-1.095e+00,-1.095e+00,2.918e-01
13800,13800,1104000,0.000e+00,0.000e+00,-1.089e+00,-1.089e+00,2.912e-01,0.000e+00,0.000e+00,-1.092e+00,-1.092e+00,2.912e-01
13900,13900,1112000,0.000e+00,0.000e+00,-1.079e+00,-1.079e+00,3.444e-01,0.000e+00,0.000e+00,-1.086e+00,-1.086e+00,3.444e-01
14000,14000,1120000,0.000e+00,0.000e+00,-1.093e+00,-1.093e+00,3.712e-01,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,3.712e-01
14100,14100,1128000,0.000e+00,0.000e+00,-1.078e+00,-1.078e+00,4.093e-01,0.000e+00,0.000e+00,-1.094e+00,-1.094e+00,4.093e-01
14200,14200,1136000,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,3.453e-01,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,3.453e-01
14300,14300,1144000,0.000e+00,0.000e+00,-1.068e+00,-1.068e+00,4.005e-01,0.000e+00,0.000e+00,-1.100e+00,-1.100e+00,4.005e-01
14400,14400,1152000,0.000e+00,0.000e+00,-1.096e+00,-1.096e+00,3.451e-01,0.000e+00,0.000e+00,-1.093e+00,-1.093e+00,3.451e-01
14500,14500,1160000,0.000e+00,0.000e+00,-1.099e+00,-1.099e+00,3.625e-01,0.000e+00,0.000e+00,-1.085e+00,-1.085e+00,3.625e-01
14600,14600,1168000,0.000e+00,0.000e+00,-1.093e+00,-1.093e+00,3.216e-01,0.000e+00,0.000e+00,-1.091e+00,-1.091e+00,3.216e-01
14700,14700,1176000,0.000e+00,0.000e+00,-1.091e+00,-1.091e+00,3.517e-01,0.000e+00,0.000e+00,-1.084e+00,-1.084e+00,3.517e-01
14800,14800,1184000,0.000e+00,0.000e+00,-1.074e+00,-1.074e+00,4.182e-01,0.000e+00,0.000e+00,-1.094e+00,-1.094e+00,4.182e-01
14900,14900,1192000,0.000e+00,0.000e+00,-1.071e+00,-1.071e+00,3.956e-01,0.000e+00,0.000e+00,-1.086e+00,-1.086e+00,3.956e-01
15000,15000,1200000,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,3.752e-01,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,3.752e-01
15100,15100,1208000,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,4.301e-01,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,4.301e-01
15200,15200,1216000,0.000e+00,0.000e+00,-1.077e+00,-1.077e+00,4.529e-01,0.000e+00,0.000e+00,-1.091e+00,-1.091e+00,4.529e-01
15300,15300,1224000,0.000e+00,0.000e+00,-1.092e+00,-1.092e+00,4.146e-01,0.000e+00,0.000e+00,-1.086e+00,-1.086e+00,4.146e-01
15400,15400,1232000,0.000e+00,0.000e+00,-1.079e+00,-1.079e+00,4.349e-01,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,4.349e-01
15500,15500,1240000,0.000e+00,0.000e+00,-1.069e+00,-1.069e+00,4.615e-01,0.000e+00,0.000e+00,-1.097e+00,-1.097e+00,4.615e-01
15600,15600,1248000,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,4.394e-01,0.000e+00,0.000e+00,-1.091e+00,-1.091e+00,4.394e-01
15700,15700,1256000,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,4.424e-01,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,4.424e-01
15800,15800,1264000,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,4.530e-01,0.000e+00,0.000e+00,-1.090e+00,-1.090e+00,4.530e-01
15900,15900,1272000,0.000e+00,0.000e+00,-1.085e+00,-1.085e+00,4.143e-01,0.000e+00,0.000e+00,-1.092e+00,-1.092e+00,4.143e-01
16000,16000,1280000,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,4.212e-01,0.000e+00,0.000e+00,-1.098e+00,-1.098e+00,4.212e-01
16100,16100,1288000,0.000e+00,0.000e+00,-1.054e+00,-1.054e+00,3.918e-01,0.000e+00,0.000e+00,-1.093e+00,-1.093e+00,3.918e-01
16200,16200,1296000,0.000e+00,0.000e+00,-1.079e+00,-1.079e+00,4.163e-01,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,4.163e-01
16300,16300,1304000,0.000e+00,0.000e+00,-1.067e+00,-1.067e+00,4.619e-01,0.000e+00,0.000e+00,-1.085e+00,-1.085e+00,4.619e-01
16400,16400,1312000,0.000e+00,0.000e+00,-1.079e+00,-1.079e+00,4.348e-01,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,4.348e-01
16500,16500,1320000,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,4.113e-01,0.000e+00,0.000e+00,-1.085e+00,-1.085e+00,4.113e-01
16600,16600,1328000,0.000e+00,0.000e+00,-1.084e+00,-1.084e+00,4.262e-01,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,4.262e-01
