episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_waste_cleared,A1_r_riverside,A1_r_beam,A1_r_cleared,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_waste_cleared,A2_r_riverside,A2_r_beam,A2_r_cleared,A2_share_0,time,reward_env_total
16000,8000,800000,0.00e+00,0.00e+00,2.80e-01,2.80e-01,3.30,0.00e+00,0.00e+00,0.00e+00,3.80e-01,0.00e+00,0.00e+00,7.52e-01,7.52e-01,0.20,0.00e+00,0.00e+00,0.00e+00,3.80e-01,3176,1.03e+00
17000,8500,850000,0.00e+00,0.00e+00,4.00e-01,4.00e-01,2.90,0.00e+00,0.00e+00,0.00e+00,3.40e-01,0.00e+00,0.00e+00,9.64e-01,9.64e-01,0.70,0.00e+00,0.00e+00,0.00e+00,3.40e-01,3372,1.36e+00
18000,9000,900000,0.00e+00,0.00e+00,4.60e-01,4.60e-01,4.50,0.00e+00,0.00e+00,0.00e+00,3.20e-01,0.00e+00,0.00e+00,1.28e+00,1.28e+00,0.40,0.00e+00,0.00e+00,0.00e+00,3.20e-01,3583,1.74e+00
19000,9500,950000,0.00e+00,0.00e+00,5.00e-01,5.00e-01,2.70,0.00e+00,0.00e+00,0.00e+00,3.40e-01,0.00e+00,0.00e+00,7.96e-01,7.96e-01,0.20,0.00e+00,0.00e+00,0.00e+00,3.40e-01,3782,1.30e+00
20000,10000,1000000,0.00e+00,0.00e+00,3.40e-01,3.40e-01,3.70,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,9.84e-01,9.84e-01,0.20,0.00e+00,0.00e+00,0.00e+00,2.00e-01,3977,1.32e+00
21000,10500,1050000,0.00e+00,0.00e+00,2.60e-01,2.60e-01,3.30,0.00e+00,0.00e+00,0.00e+00,2.60e-01,0.00e+00,0.00e+00,1.63e+00,1.63e+00,0.20,0.00e+00,0.00e+00,0.00e+00,2.60e-01,4172,1.89e+00
22000,11000,1100000,0.00e+00,0.00e+00,2.80e-01,2.80e-01,3.50,0.00e+00,0.00e+00,0.00e+00,3.80e-01,0.00e+00,0.00e+00,8.56e-01,8.56e-01,0.20,0.00e+00,0.00e+00,0.00e+00,3.80e-01,4368,1.14e+00
23000,11500,1150000,0.00e+00,0.00e+00,4.60e-01,4.60e-01,1.90,0.00e+00,0.00e+00,0.00e+00,4.60e-01,0.00e+00,0.00e+00,1.36e+00,1.36e+00,0.00,0.00e+00,0.00e+00,0.00e+00,4.60e-01,4565,1.82e+00
24000,12000,1200000,0.00e+00,0.00e+00,6.00e-01,6.00e-01,3.90,0.00e+00,0.00e+00,0.00e+00,2.80e-01,0.00e+00,0.00e+00,1.24e+00,1.24e+00,0.60,0.00e+00,0.00e+00,0.00e+00,2.80e-01,4762,1.84e+00
25000,12500,1250000,0.00e+00,0.00e+00,6.40e-01,6.40e-01,5.30,0.00e+00,0.00e+00,0.00e+00,3.20e-01,0.00e+00,0.00e+00,1.48e+00,1.48e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.20e-01,4961,2.12e+00
26000,13000,1300000,0.00e+00,0.00e+00,5.80e-01,5.80e-01,5.20,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,1.86e+00,1.86e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,5158,2.44e+00
27000,13500,1350000,0.00e+00,0.00e+00,7.20e-01,7.20e-01,4.60,0.00e+00,0.00e+00,0.00e+00,2.20e-01,0.00e+00,0.00e+00,2.71e+00,2.71e+00,0.30,0.00e+00,0.00e+00,0.00e+00,2.20e-01,5356,3.43e+00
28000,14000,1400000,0.00e+00,0.00e+00,8.60e-01,8.60e-01,7.70,0.00e+00,0.00e+00,0.00e+00,2.40e-01,0.00e+00,0.00e+00,2.99e+00,2.99e+00,0.00,0.00e+00,0.00e+00,0.00e+00,2.40e-01,5553,3.85e+00
29000,14500,1450000,0.00e+00,0.00e+00,5.20e-01,5.20e-01,2.40,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,8.28e-01,8.28e-01,0.80,0.00e+00,0.00e+00,0.00e+00,4.00e-01,5750,1.35e+00
30000,15000,1500000,0.00e+00,0.00e+00,9.20e-01,9.20e-01,6.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,2.40e+00,2.40e+00,0.20,0.00e+00,0.00e+00,0.00e+00,3.00e-01,5948,3.32e+00
31000,15500,1550000,0.00e+00,0.00e+00,3.60e-01,3.60e-01,3.90,0.00e+00,0.00e+00,0.00e+00,2.60e-01,0.00e+00,0.00e+00,1.13e+00,1.13e+00,0.20,0.00e+00,0.00e+00,0.00e+00,2.60e-01,6145,1.49e+00
32000,16000,1600000,0.00e+00,0.00e+00,7.00e-01,7.00e-01,6.10,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,2.17e+00,2.17e+00,0.40,0.00e+00,0.00e+00,0.00e+00,4.00e-01,6342,2.87e+00
33000,16500,1650000,0.00e+00,0.00e+00,4.40e-01,4.40e-01,5.70,0.00e+00,0.00e+00,0.00e+00,2.60e-01,0.00e+00,0.00e+00,2.40e+00,2.40e+00,0.10,0.00e+00,0.00e+00,0.00e+00,2.60e-01,6541,2.84e+00
34000,17000,1700000,0.00e+00,0.00e+00,3.80e-01,3.80e-01,4.70,0.00e+00,0.00e+00,0.00e+00,4.40e-01,0.00e+00,0.00e+00,1.66e+00,1.66e+00,0.10,0.00e+00,0.00e+00,0.00e+00,4.40e-01,6738,2.04e+00
35000,17500,1750000,0.00e+00,0.00e+00,1.00e+00,1.00e+00,4.80,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,2.20e+00,2.20e+00,1.20,0.00e+00,0.00e+00,0.00e+00,4.00e-01,6936,3.20e+00
36000,18000,1800000,0.00e+00,0.00e+00,3.00e-01,3.00e-01,5.20,0.00e+00,0.00e+00,0.00e+00,2.20e-01,0.00e+00,0.00e+00,1.84e+00,1.84e+00,0.70,0.00e+00,0.00e+00,0.00e+00,2.20e-01,7134,2.14e+00
37000,18500,1850000,0.00e+00,0.00e+00,1.36e+00,1.36e+00,7.60,0.00e+00,0.00e+00,0.00e+00,3.60e-01,0.00e+00,0.00e+00,2.64e+00,2.64e+00,1.20,0.00e+00,0.00e+00,0.00e+00,3.60e-01,7333,4.00e+00
38000,19000,1900000,0.00e+00,0.00e+00,3.60e-01,3.60e-01,5.40,0.00e+00,0.00e+00,0.00e+00,2.20e-01,0.00e+00,0.00e+00,2.06e+00,2.06e+00,0.20,0.00e+00,0.00e+00,0.00e+00,2.20e-01,7531,2.42e+00
39000,19500,1950000,0.00e+00,0.00e+00,1.20e+00,1.20e+00,8.60,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,4.30e+00,4.30e+00,0.30,0.00e+00,0.00e+00,0.00e+00,3.00e-01,7729,5.50e+00
40000,20000,2000000,0.00e+00,0.00e+00,1.32e+00,1.32e+00,6.50,0.00e+00,0.00e+00,0.00e+00,3.20e-01,0.00e+00,0.00e+00,2.83e+00,2.83e+00,0.20,0.00e+00,0.00e+00,0.00e+00,3.20e-01,7926,4.15e+00
41000,20500,2050000,0.00e+00,0.00e+00,1.00e+00,1.00e+00,9.20,0.00e+00,0.00e+00,0.00e+00,3.40e-01,0.00e+00,0.00e+00,2.13e+00,2.13e+00,0.40,0.00e+00,0.00e+00,0.00e+00,3.40e-01,8124,3.13e+00
42000,21000,2100000,0.00e+00,0.00e+00,4.80e-01,4.80e-01,7.20,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,2.98e+00,2.98e+00,0.40,0.00e+00,0.00e+00,0.00e+00,3.00e-01,8323,3.46e+00
43000,21500,2150000,0.00e+00,0.00e+00,9.00e-01,9.00e-01,7.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,3.77e+00,3.77e+00,0.70,0.00e+00,0.00e+00,0.00e+00,3.00e-01,8521,4.67e+00
44000,22000,2200000,0.00e+00,0.00e+00,1.32e+00,1.32e+00,11.10,0.00e+00,0.00e+00,0.00e+00,2.60e-01,0.00e+00,0.00e+00,5.48e+00,5.48e+00,0.30,0.00e+00,0.00e+00,0.00e+00,2.60e-01,8719,6.80e+00
45000,22500,2250000,0.00e+00,0.00e+00,1.30e+00,1.30e+00,6.40,0.00e+00,0.00e+00,0.00e+00,4.20e-01,0.00e+00,0.00e+00,2.84e+00,2.84e+00,0.20,0.00e+00,0.00e+00,0.00e+00,4.20e-01,8917,4.14e+00
46000,23000,2300000,0.00e+00,0.00e+00,2.40e-01,2.40e-01,5.70,0.00e+00,0.00e+00,0.00e+00,8.00e-02,0.00e+00,0.00e+00,3.22e+00,3.22e+00,0.70,0.00e+00,0.00e+00,0.00e+00,8.00e-02,9115,3.46e+00
47000,23500,2350000,0.00e+00,0.00e+00,1.06e+00,1.06e+00,8.70,0.00e+00,0.00e+00,0.00e+00,2.80e-01,0.00e+00,0.00e+00,3.58e+00,3.58e+00,1.20,0.00e+00,0.00e+00,0.00e+00,2.80e-01,9313,4.64e+00
48000,24000,2400000,0.00e+00,0.00e+00,1.48e+00,1.48e+00,7.30,0.00e+00,0.00e+00,0.00e+00,5.60e-01,0.00e+00,0.00e+00,2.92e+00,2.92e+00,0.20,0.00e+00,0.00e+00,0.00e+00,5.60e-01,9511,4.40e+00
49000,24500,2450000,0.00e+00,0.00e+00,6.40e-01,6.40e-01,7.20,0.00e+00,0.00e+00,0.00e+00,1.40e-01,0.00e+00,0.00e+00,3.40e+00,3.40e+00,0.20,0.00e+00,0.00e+00,0.00e+00,1.40e-01,9710,4.04e+00
50000,25000,2500000,0.00e+00,0.00e+00,1.52e+00,1.52e+00,6.80,0.00e+00,0.00e+00,0.00e+00,3.80e-01,0.00e+00,0.00e+00,3.31e+00,3.31e+00,1.40,0.00e+00,0.00e+00,0.00e+00,3.80e-01,9908,4.83e+00
