episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_share_0
3700,3700,296000,0.000e+00,0.000e+00,-1.986e+00,-1.986e+00,6.506e-01,0.000e+00,0.000e+00,-1.991e+00,-1.991e+00,6.506e-01
3800,3800,304000,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,2.203e-01,0.000e+00,0.000e+00,-1.990e+00,-1.990e+00,2.203e-01
3900,3900,312000,0.000e+00,0.000e+00,-1.981e+00,-1.981e+00,1.963e-01,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,1.963e-01
4000,4000,320000,0.000e+00,0.000e+00,-1.951e+00,-1.951e+00,2.240e-01,0.000e+00,0.000e+00,-2.016e+00,-2.016e+00,2.240e-01
4100,4100,328000,0.000e+00,0.000e+00,-1.885e+00,-1.885e+00,2.562e-01,0.000e+00,0.000e+00,-2.032e+00,-2.032e+00,2.562e-01
4200,4200,336000,0.000e+00,0.000e+00,-1.744e+00,-1.744e+00,2.601e-01,0.000e+00,0.000e+00,-2.058e+00,-2.058e+00,2.601e-01
4300,4300,344000,0.000e+00,0.000e+00,-1.592e+00,-1.592e+00,3.202e-01,0.000e+00,0.000e+00,-2.018e+00,-2.018e+00,3.202e-01
4400,4400,352000,0.000e+00,0.000e+00,-1.437e+00,-1.437e+00,3.328e-01,0.000e+00,0.000e+00,-1.984e+00,-1.984e+00,3.328e-01
4500,4500,360000,0.000e+00,0.000e+00,-1.267e+00,-1.267e+00,3.029e-01,0.000e+00,0.000e+00,-1.695e+00,-1.695e+00,3.029e-01
4600,4600,368000,0.000e+00,0.000e+00,-1.248e+00,-1.248e+00,1.585e-01,0.000e+00,0.000e+00,-9.313e-01,-9.313e-01,1.585e-01
4700,4700,376000,0.000e+00,0.000e+00,-1.147e+00,-1.147e+00,1.438e-01,0.000e+00,0.000e+00,-9.561e-01,-9.561e-01,1.438e-01
4800,4800,384000,0.000e+00,0.000e+00,-1.106e+00,-1.106e+00,1.348e-01,0.000e+00,0.000e+00,-9.661e-01,-9.661e-01,1.348e-01
4900,4900,392000,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,1.330e-01,0.000e+00,0.000e+00,-9.741e-01,-9.741e-01,1.330e-01
5000,5000,400000,0.000e+00,0.000e+00,-1.078e+00,-1.078e+00,1.327e-01,0.000e+00,0.000e+00,-9.759e-01,-9.759e-01,1.327e-01
5100,5100,408000,0.000e+00,0.000e+00,-1.060e+00,-1.060e+00,1.304e-01,0.000e+00,0.000e+00,-9.815e-01,-9.815e-01,1.304e-01
5200,5200,416000,0.000e+00,0.000e+00,-1.059e+00,-1.059e+00,1.296e-01,0.000e+00,0.000e+00,-9.788e-01,-9.788e-01,1.296e-01
5300,5300,424000,0.000e+00,0.000e+00,-1.046e+00,-1.046e+00,1.273e-01,0.000e+00,0.000e+00,-9.853e-01,-9.853e-01,1.273e-01
5400,5400,432000,0.000e+00,0.000e+00,-1.050e+00,-1.050e+00,1.286e-01,0.000e+00,0.000e+00,-9.818e-01,-9.818e-01,1.286e-01
5500,5500,440000,0.000e+00,0.000e+00,-1.042e+00,-1.042e+00,1.262e-01,0.000e+00,0.000e+00,-9.851e-01,-9.851e-01,1.262e-01
5600,5600,448000,0.000e+00,0.000e+00,-1.038e+00,-1.038e+00,1.283e-01,0.000e+00,0.000e+00,-9.885e-01,-9.885e-01,1.283e-01
5700,5700,456000,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,1.267e-01,0.000e+00,0.000e+00,-9.887e-01,-9.887e-01,1.267e-01
5800,5800,464000,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.315e-01,0.000e+00,0.000e+00,-9.925e-01,-9.925e-01,1.315e-01
5900,5900,472000,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,1.308e-01,0.000e+00,0.000e+00,-9.915e-01,-9.915e-01,1.308e-01
6000,6000,480000,0.000e+00,0.000e+00,-1.037e+00,-1.037e+00,1.310e-01,0.000e+00,0.000e+00,-9.875e-01,-9.875e-01,1.310e-01
6100,6100,488000,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,1.399e-01,0.000e+00,0.000e+00,-9.910e-01,-9.910e-01,1.399e-01
6200,6200,496000,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,1.403e-01,0.000e+00,0.000e+00,-9.933e-01,-9.933e-01,1.403e-01
6300,6300,504000,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,1.447e-01,0.000e+00,0.000e+00,-9.933e-01,-9.933e-01,1.447e-01
6400,6400,512000,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,1.506e-01,0.000e+00,0.000e+00,-9.929e-01,-9.929e-01,1.506e-01
6500,6500,520000,0.000e+00,0.000e+00,-1.036e+00,-1.036e+00,1.498e-01,0.000e+00,0.000e+00,-9.883e-01,-9.883e-01,1.498e-01
6600,6600,528000,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,1.628e-01,0.000e+00,0.000e+00,-9.940e-01,-9.940e-01,1.628e-01
6700,6700,536000,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,1.633e-01,0.000e+00,0.000e+00,-9.925e-01,-9.925e-01,1.633e-01
6800,6800,544000,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,1.782e-01,0.000e+00,0.000e+00,-9.974e-01,-9.974e-01,1.782e-01
6900,6900,552000,0.000e+00,0.000e+00,-1.033e+00,-1.033e+00,1.956e-01,0.000e+00,0.000e+00,-9.949e-01,-9.949e-01,1.956e-01
7000,7000,560000,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,1.927e-01,0.000e+00,0.000e+00,-9.961e-01,-9.961e-01,1.927e-01
7100,7100,568000,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,1.994e-01,0.000e+00,0.000e+00,-9.950e-01,-9.950e-01,1.994e-01
7200,7200,576000,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,2.172e-01,0.000e+00,0.000e+00,-9.970e-01,-9.970e-01,2.172e-01
7300,7300,584000,0.000e+00,0.000e+00,-1.023e+00,-1.023e+00,2.470e-01,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,2.470e-01
7400,7400,592000,0.000e+00,0.000e+00,-1.020e+00,-1.020e+00,2.586e-01,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,2.586e-01
7500,7500,600000,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,2.889e-01,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,2.889e-01
7600,7600,608000,0.000e+00,0.000e+00,-1.019e+00,-1.019e+00,2.987e-01,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,2.987e-01
7700,7700,616000,0.000e+00,0.000e+00,-1.023e+00,-1.023e+00,3.411e-01,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,3.411e-01
7800,7800,624000,0.000e+00,0.000e+00,-1.017e+00,-1.017e+00,3.745e-01,0.000e+00,0.000e+00,-1.015e+00,-1.015e+00,3.745e-01
7900,7900,632000,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,4.051e-01,0.000e+00,0.000e+00,-1.013e+00,-1.013e+00,4.051e-01
8000,8000,640000,0.000e+00,0.000e+00,-1.009e+00,-1.009e+00,4.516e-01,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,4.516e-01
8100,8100,648000,0.000e+00,0.000e+00,-1.019e+00,-1.019e+00,4.537e-01,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,4.537e-01
8200,8200,656000,0.000e+00,0.000e+00,-1.008e+00,-1.008e+00,5.666e-01,0.000e+00,0.000e+00,-1.048e+00,-1.048e+00,5.666e-01
8300,8300,664000,0.000e+00,0.000e+00,-9.955e-01,-9.955e-01,5.928e-01,0.000e+00,0.000e+00,-1.072e+00,-1.072e+00,5.928e-01
8400,8400,672000,0.000e+00,0.000e+00,-9.987e-01,-9.987e-01,5.628e-01,0.000e+00,0.000e+00,-1.071e+00,-1.071e+00,5.628e-01
8500,8500,680000,0.000e+00,0.000e+00,-9.991e-01,-9.991e-01,5.515e-01,0.000e+00,0.000e+00,-1.095e+00,-1.095e+00,5.515e-01
8600,8600,688000,0.000e+00,0.000e+00,-9.981e-01,-9.981e-01,5.587e-01,0.000e+00,0.000e+00,-1.120e+00,-1.120e+00,5.587e-01
8700,8700,696000,0.000e+00,0.000e+00,-9.698e-01,-9.698e-01,6.313e-01,0.000e+00,0.000e+00,-1.192e+00,-1.192e+00,6.313e-01
8800,8800,704000,0.000e+00,0.000e+00,-8.989e-01,-8.989e-01,6.953e-01,0.000e+00,0.000e+00,-1.356e+00,-1.356e+00,6.953e-01
8900,8900,712000,0.000e+00,0.000e+00,-1.526e-01,-1.526e-01,9.585e-01,0.000e+00,0.000e+00,-2.820e+00,-2.820e+00,9.585e-01
9000,9000,720000,0.000e+00,0.000e+00,-3.367e-02,-3.367e-02,9.916e-01,0.000e+00,0.000e+00,-2.966e+00,-2.966e+00,9.916e-01
9100,9100,728000,0.000e+00,0.000e+00,-1.500e-01,-1.500e-01,9.980e-01,0.000e+00,0.000e+00,-2.918e+00,-2.918e+00,9.980e-01
9200,9200,736000,0.000e+00,0.000e+00,-1.904e+00,-1.904e+00,9.993e-01,0.000e+00,0.000e+00,-2.046e+00,-2.046e+00,9.993e-01
9300,9300,744000,0.000e+00,0.000e+00,-1.913e+00,-1.913e+00,1.000e+00,0.000e+00,0.000e+00,-2.043e+00,-2.043e+00,1.000e+00
9400,9400,752000,0.000e+00,0.000e+00,-1.950e+00,-1.950e+00,9.998e-01,0.000e+00,0.000e+00,-2.025e+00,-2.025e+00,9.998e-01
9500,9500,760000,0.000e+00,0.000e+00,-1.963e+00,-1.963e+00,1.000e+00,0.000e+00,0.000e+00,-2.018e+00,-2.018e+00,1.000e+00
9600,9600,768000,0.000e+00,0.000e+00,-1.978e+00,-1.978e+00,1.000e+00,0.000e+00,0.000e+00,-2.010e+00,-2.010e+00,1.000e+00
9700,9700,776000,0.000e+00,0.000e+00,-1.979e+00,-1.979e+00,1.000e+00,0.000e+00,0.000e+00,-2.010e+00,-2.010e+00,1.000e+00
9800,9800,784000,0.000e+00,0.000e+00,-1.978e+00,-1.978e+00,9.996e-01,0.000e+00,0.000e+00,-2.010e+00,-2.010e+00,9.996e-01
9900,9900,792000,0.000e+00,0.000e+00,-1.988e+00,-1.988e+00,1.000e+00,0.000e+00,0.000e+00,-2.005e+00,-2.005e+00,1.000e+00
10000,10000,800000,0.000e+00,0.000e+00,-1.989e+00,-1.989e+00,1.000e+00,0.000e+00,0.000e+00,-2.006e+00,-2.006e+00,1.000e+00
10100,10100,808000,0.000e+00,0.000e+00,-1.990e+00,-1.990e+00,1.000e+00,0.000e+00,0.000e+00,-2.005e+00,-2.005e+00,1.000e+00
10200,10200,816000,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,9.999e-01,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,9.999e-01
10300,10300,824000,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,9.996e-01,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,9.996e-01
10400,10400,832000,0.000e+00,0.000e+00,-1.989e+00,-1.989e+00,1.000e+00,0.000e+00,0.000e+00,-2.004e+00,-2.004e+00,1.000e+00
10500,10500,840000,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,9.995e-01,0.000e+00,0.000e+00,-2.002e+00,-2.002e+00,9.995e-01
10600,10600,848000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.995e-01,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,9.995e-01
10700,10700,856000,0.000e+00,0.000e+00,-1.997e+00,-1.997e+00,9.997e-01,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.997e-01
10800,10800,864000,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,9.989e-01,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,9.989e-01
10900,10900,872000,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,9.998e-01,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,9.998e-01
11000,11000,880000,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,1.000e+00,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,1.000e+00
11100,11100,888000,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,9.984e-01,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.984e-01
11200,11200,896000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.996e-01,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,9.996e-01
11300,11300,904000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.994e-01,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,9.994e-01
11400,11400,912000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.990e-01,0.000e+00,0.000e+00,-2.002e+00,-2.002e+00,9.990e-01
11500,11500,920000,0.000e+00,0.000e+00,-1.997e+00,-1.997e+00,9.998e-01,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,9.998e-01
11600,11600,928000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.985e-01,0.000e+00,0.000e+00,-2.002e+00,-2.002e+00,9.985e-01
11700,11700,936000,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,9.994e-01,0.000e+00,0.000e+00,-2.002e+00,-2.002e+00,9.994e-01
11800,11800,944000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.994e-01,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,9.994e-01
11900,11900,952000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.997e-01,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,9.997e-01
12000,12000,960000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,1.000e+00,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,1.000e+00
12100,12100,968000,0.000e+00,0.000e+00,-1.997e+00,-1.997e+00,1.000e+00,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,1.000e+00
12200,12200,976000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,1.000e+00,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,1.000e+00
12300,12300,984000,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,1.000e+00,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,1.000e+00
12400,12400,992000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.999e-01,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.999e-01
12500,12500,1000000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,1.000e+00,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,1.000e+00
12600,12600,1008000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,1.000e+00,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,1.000e+00
12700,12700,1016000,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,9.998e-01,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,9.998e-01
12800,12800,1024000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,1.000e+00,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,1.000e+00
12900,12900,1032000,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,9.998e-01,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,9.998e-01
13000,13000,1040000,0.000e+00,0.000e+00,-1.997e+00,-1.997e+00,1.000e+00,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,1.000e+00
13100,13100,1048000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.998e-01,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,9.998e-01
13200,13200,1056000,0.000e+00,0.000e+00,-1.997e+00,-1.997e+00,9.996e-01,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,9.996e-01
13300,13300,1064000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.994e-01,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,9.994e-01
13400,13400,1072000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.988e-01,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,9.988e-01
13500,13500,1080000,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,1.000e+00,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,1.000e+00
13600,13600,1088000,0.000e+00,0.000e+00,-1.997e+00,-1.997e+00,9.989e-01,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,9.989e-01
13700,13700,1096000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.995e-01,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.995e-01
13800,13800,1104000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.992e-01,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,9.992e-01
13900,13900,1112000,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,9.986e-01,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.986e-01
14000,14000,1120000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.981e-01,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,9.981e-01
14100,14100,1128000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.994e-01,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,9.994e-01
14200,14200,1136000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.995e-01,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.995e-01
14300,14300,1144000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.967e-01,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,9.967e-01
14400,14400,1152000,0.000e+00,0.000e+00,-2.002e+00,-2.002e+00,9.944e-01,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,9.944e-01
14500,14500,1160000,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,9.973e-01,0.000e+00,0.000e+00,-1.997e+00,-1.997e+00,9.973e-01
14600,14600,1168000,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,9.901e-01,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,9.901e-01
14700,14700,1176000,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,9.939e-01,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,9.939e-01
14800,14800,1184000,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,9.915e-01,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.915e-01
14900,14900,1192000,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,9.537e-01,0.000e+00,0.000e+00,-1.991e+00,-1.991e+00,9.537e-01
15000,15000,1200000,0.000e+00,0.000e+00,-1.991e+00,-1.991e+00,7.928e-01,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,7.928e-01
15100,15100,1208000,0.000e+00,0.000e+00,-9.734e-01,-9.734e-01,3.230e-01,0.000e+00,0.000e+00,-2.067e+00,-2.067e+00,3.230e-01
15200,15200,1216000,0.000e+00,0.000e+00,-8.719e-01,-8.719e-01,2.693e-01,0.000e+00,0.000e+00,-2.068e+00,-2.068e+00,2.693e-01
15300,15300,1224000,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,1.783e-01,0.000e+00,0.000e+00,-1.098e+00,-1.098e+00,1.783e-01
15400,15400,1232000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,1.604e-01,0.000e+00,0.000e+00,-1.069e+00,-1.069e+00,1.604e-01
15500,15500,1240000,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,1.585e-01,0.000e+00,0.000e+00,-1.065e+00,-1.065e+00,1.585e-01
15600,15600,1248000,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,1.596e-01,0.000e+00,0.000e+00,-1.073e+00,-1.073e+00,1.596e-01
15700,15700,1256000,0.000e+00,0.000e+00,-9.938e-01,-9.938e-01,1.585e-01,0.000e+00,0.000e+00,-1.084e+00,-1.084e+00,1.585e-01
15800,15800,1264000,0.000e+00,0.000e+00,-9.880e-01,-9.880e-01,1.660e-01,0.000e+00,0.000e+00,-1.095e+00,-1.095e+00,1.660e-01
15900,15900,1272000,0.000e+00,0.000e+00,-9.938e-01,-9.938e-01,1.692e-01,0.000e+00,0.000e+00,-1.096e+00,-1.096e+00,1.692e-01
16000,16000,1280000,0.000e+00,0.000e+00,-9.851e-01,-9.851e-01,1.839e-01,0.000e+00,0.000e+00,-1.116e+00,-1.116e+00,1.839e-01
16100,16100,1288000,0.000e+00,0.000e+00,-9.585e-01,-9.585e-01,2.176e-01,0.000e+00,0.000e+00,-1.168e+00,-1.168e+00,2.176e-01
16200,16200,1296000,0.000e+00,0.000e+00,-8.773e-01,-8.773e-01,3.309e-01,0.000e+00,0.000e+00,-1.354e+00,-1.354e+00,3.309e-01
16300,16300,1304000,0.000e+00,0.000e+00,-1.472e+00,-1.472e+00,6.999e-01,0.000e+00,0.000e+00,-1.706e+00,-1.706e+00,6.999e-01
16400,16400,1312000,0.000e+00,0.000e+00,-1.166e+00,-1.166e+00,3.630e-01,0.000e+00,0.000e+00,-1.249e+00,-1.249e+00,3.630e-01
16500,16500,1320000,0.000e+00,0.000e+00,-1.182e+00,-1.182e+00,3.106e-01,0.000e+00,0.000e+00,-1.177e+00,-1.177e+00,3.106e-01
16600,16600,1328000,0.000e+00,0.000e+00,-1.246e+00,-1.246e+00,2.777e-01,0.000e+00,0.000e+00,-1.160e+00,-1.160e+00,2.777e-01
