episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_waste_cleared,A1_r_riverside,A1_r_beam,A1_r_cleared,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_waste_cleared,A2_r_riverside,A2_r_beam,A2_r_cleared,A2_share_0,A3_given,A3_received,A3_reward_env,A3_reward_total,A3_waste_cleared,A3_r_riverside,A3_r_beam,A3_r_cleared,A3_share_0,time,reward_env_total
18000,9000,900000,0.00e+00,0.00e+00,3.20e-01,3.20e-01,6.10,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,5.88e-01,5.88e-01,0.20,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,1.84e+00,1.84e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.80e-01,5103,2.75e+00
19000,9500,950000,0.00e+00,0.00e+00,3.80e-01,3.80e-01,7.80,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,1.04e+00,1.04e+00,0.70,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,2.91e+00,2.91e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.80e-01,5382,4.33e+00
20000,10000,1000000,0.00e+00,0.00e+00,4.10e-01,4.10e-01,7.40,0.00e+00,0.00e+00,0.00e+00,8.00e-01,0.00e+00,0.00e+00,1.17e+00,1.17e+00,1.10,0.00e+00,0.00e+00,0.00e+00,8.00e-01,0.00e+00,0.00e+00,2.32e+00,2.32e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.00e-01,5660,3.89e+00
21000,10500,1050000,0.00e+00,0.00e+00,7.70e-01,7.70e-01,10.40,0.00e+00,0.00e+00,0.00e+00,6.80e-01,0.00e+00,0.00e+00,1.37e+00,1.37e+00,1.20,0.00e+00,0.00e+00,0.00e+00,6.80e-01,0.00e+00,0.00e+00,2.28e+00,2.28e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.80e-01,5938,4.42e+00
22000,11000,1100000,0.00e+00,0.00e+00,9.00e-01,9.00e-01,7.50,0.00e+00,0.00e+00,0.00e+00,5.60e-01,0.00e+00,0.00e+00,1.10e+00,1.10e+00,0.90,0.00e+00,0.00e+00,0.00e+00,5.60e-01,0.00e+00,0.00e+00,2.21e+00,2.21e+00,0.00,0.00e+00,0.00e+00,0.00e+00,5.60e-01,6216,4.21e+00
23000,11500,1150000,0.00e+00,0.00e+00,4.10e-01,4.10e-01,7.20,0.00e+00,0.00e+00,0.00e+00,8.60e-01,0.00e+00,0.00e+00,1.54e+00,1.54e+00,0.30,0.00e+00,0.00e+00,0.00e+00,8.60e-01,0.00e+00,0.00e+00,1.98e+00,1.98e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.60e-01,6495,3.93e+00
24000,12000,1200000,0.00e+00,0.00e+00,4.60e-01,4.60e-01,10.90,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,1.26e+00,1.26e+00,0.30,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,2.58e+00,2.58e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.60e-01,6773,4.30e+00
25000,12500,1250000,0.00e+00,0.00e+00,4.20e-01,4.20e-01,7.00,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,1.13e+00,1.13e+00,0.30,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,1.71e+00,1.71e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.60e-01,7051,3.26e+00
26000,13000,1300000,0.00e+00,0.00e+00,3.80e-01,3.80e-01,12.50,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,2.01e+00,2.01e+00,0.60,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,2.30e+00,2.30e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.20e-01,7328,4.69e+00
27000,13500,1350000,0.00e+00,0.00e+00,3.90e-01,3.90e-01,11.60,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,1.39e+00,1.39e+00,0.60,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,3.14e+00,3.14e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.80e-01,7606,4.92e+00
28000,14000,1400000,0.00e+00,0.00e+00,4.60e-01,4.60e-01,10.30,0.00e+00,0.00e+00,0.00e+00,6.60e-01,0.00e+00,0.00e+00,1.80e+00,1.80e+00,0.80,0.00e+00,0.00e+00,0.00e+00,6.60e-01,0.00e+00,0.00e+00,2.30e+00,2.30e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.60e-01,7885,4.56e+00
29000,14500,1450000,0.00e+00,0.00e+00,5.90e-01,5.90e-01,12.30,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,1.38e+00,1.38e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,2.39e+00,2.39e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.60e-01,8163,4.36e+00
30000,15000,1500000,0.00e+00,0.00e+00,9.40e-01,9.40e-01,11.50,0.00e+00,0.00e+00,0.00e+00,6.40e-01,0.00e+00,0.00e+00,2.00e+00,2.00e+00,0.30,0.00e+00,0.00e+00,0.00e+00,6.40e-01,0.00e+00,0.00e+00,3.00e+00,3.00e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.40e-01,8440,5.93e+00
31000,15500,1550000,0.00e+00,0.00e+00,6.60e-01,6.60e-01,12.10,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,1.97e+00,1.97e+00,1.80,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,3.06e+00,3.06e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.20e-01,8718,5.69e+00
32000,16000,1600000,0.00e+00,0.00e+00,6.60e-01,6.60e-01,11.00,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,1.04e+00,1.04e+00,0.50,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,2.54e+00,2.54e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.20e-01,8996,4.25e+00
33000,16500,1650000,0.00e+00,0.00e+00,1.04e+00,1.04e+00,14.70,0.00e+00,0.00e+00,0.00e+00,6.60e-01,0.00e+00,0.00e+00,2.46e+00,2.46e+00,0.30,0.00e+00,0.00e+00,0.00e+00,6.60e-01,0.00e+00,0.00e+00,3.02e+00,3.02e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.60e-01,9274,6.52e+00
34000,17000,1700000,0.00e+00,0.00e+00,4.50e-01,4.50e-01,7.00,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,1.26e+00,1.26e+00,0.10,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,1.71e+00,1.71e+00,0.20,0.00e+00,0.00e+00,0.00e+00,7.60e-01,9551,3.42e+00
35000,17500,1750000,0.00e+00,0.00e+00,1.31e+00,1.31e+00,16.40,0.00e+00,0.00e+00,0.00e+00,5.80e-01,0.00e+00,0.00e+00,2.52e+00,2.52e+00,0.20,0.00e+00,0.00e+00,0.00e+00,5.80e-01,0.00e+00,0.00e+00,2.90e+00,2.90e+00,0.00,0.00e+00,0.00e+00,0.00e+00,5.80e-01,9829,6.73e+00
36000,18000,1800000,0.00e+00,0.00e+00,9.10e-01,9.10e-01,11.70,0.00e+00,0.00e+00,0.00e+00,6.20e-01,0.00e+00,0.00e+00,1.60e+00,1.60e+00,0.30,0.00e+00,0.00e+00,0.00e+00,6.20e-01,0.00e+00,0.00e+00,2.94e+00,2.94e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.20e-01,10107,5.45e+00
37000,18500,1850000,0.00e+00,0.00e+00,9.30e-01,9.30e-01,13.40,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,2.48e+00,2.48e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,3.70e+00,3.70e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.40e-01,10385,7.11e+00
38000,19000,1900000,0.00e+00,0.00e+00,1.60e+00,1.60e+00,12.10,0.00e+00,0.00e+00,0.00e+00,6.40e-01,0.00e+00,0.00e+00,2.63e+00,2.63e+00,0.10,0.00e+00,0.00e+00,0.00e+00,6.40e-01,0.00e+00,0.00e+00,2.78e+00,2.78e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.40e-01,10662,7.01e+00
39000,19500,1950000,0.00e+00,0.00e+00,1.09e+00,1.09e+00,11.20,0.00e+00,0.00e+00,0.00e+00,6.80e-01,0.00e+00,0.00e+00,2.48e+00,2.48e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.80e-01,0.00e+00,0.00e+00,2.91e+00,2.91e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.80e-01,10940,6.48e+00
40000,20000,2000000,0.00e+00,0.00e+00,8.30e-01,8.30e-01,10.50,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,2.31e+00,2.31e+00,0.80,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,2.78e+00,2.78e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.40e-01,11217,5.93e+00
41000,20500,2050000,0.00e+00,0.00e+00,1.59e+00,1.59e+00,11.00,0.00e+00,0.00e+00,0.00e+00,6.00e-01,0.00e+00,0.00e+00,2.31e+00,2.31e+00,0.50,0.00e+00,0.00e+00,0.00e+00,6.00e-01,0.00e+00,0.00e+00,2.68e+00,2.68e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.00e-01,11495,6.58e+00
42000,21000,2100000,0.00e+00,0.00e+00,1.05e+00,1.05e+00,11.20,0.00e+00,0.00e+00,0.00e+00,6.40e-01,0.00e+00,0.00e+00,1.94e+00,1.94e+00,1.40,0.00e+00,0.00e+00,0.00e+00,6.40e-01,0.00e+00,0.00e+00,3.44e+00,3.44e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.40e-01,11773,6.43e+00
43000,21500,2150000,0.00e+00,0.00e+00,1.09e+00,1.09e+00,13.10,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,2.51e+00,2.51e+00,0.10,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,3.60e+00,3.60e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.00e-01,12051,7.21e+00
44000,22000,2200000,0.00e+00,0.00e+00,8.50e-01,8.50e-01,13.00,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,2.15e+00,2.15e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,3.18e+00,3.18e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.00e-01,12329,6.18e+00
45000,22500,2250000,0.00e+00,0.00e+00,5.70e-01,5.70e-01,11.00,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,2.03e+00,2.03e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,3.19e+00,3.19e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.60e-01,12607,5.79e+00
46000,23000,2300000,0.00e+00,0.00e+00,7.90e-01,7.90e-01,12.30,0.00e+00,0.00e+00,0.00e+00,6.40e-01,0.00e+00,0.00e+00,1.56e+00,1.56e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.40e-01,0.00e+00,0.00e+00,3.45e+00,3.45e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.40e-01,12885,5.80e+00
47000,23500,2350000,0.00e+00,0.00e+00,7.50e-01,7.50e-01,11.00,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,2.03e+00,2.03e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,3.22e+00,3.22e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.60e-01,13162,5.99e+00
48000,24000,2400000,0.00e+00,0.00e+00,7.00e-01,7.00e-01,10.40,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,1.76e+00,1.76e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,2.81e+00,2.81e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.80e-01,13440,5.27e+00
49000,24500,2450000,0.00e+00,0.00e+00,1.38e+00,1.38e+00,15.60,0.00e+00,0.00e+00,0.00e+00,5.60e-01,0.00e+00,0.00e+00,2.09e+00,2.09e+00,0.20,0.00e+00,0.00e+00,0.00e+00,5.60e-01,0.00e+00,0.00e+00,2.92e+00,2.92e+00,0.00,0.00e+00,0.00e+00,0.00e+00,5.60e-01,13717,6.39e+00
50000,25000,2500000,0.00e+00,0.00e+00,4.70e-01,4.70e-01,7.70,0.00e+00,0.00e+00,0.00e+00,8.40e-01,0.00e+00,0.00e+00,1.80e+00,1.80e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.40e-01,0.00e+00,0.00e+00,2.76e+00,2.76e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.40e-01,13989,5.03e+00
