episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_waste_cleared,A1_r_riverside,A1_r_beam,A1_r_cleared,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_waste_cleared,A2_r_riverside,A2_r_beam,A2_r_cleared,A2_share_0,A3_given,A3_received,A3_reward_env,A3_reward_total,A3_waste_cleared,A3_r_riverside,A3_r_beam,A3_r_cleared,A3_share_0,time,reward_env_total
15000,7500,750000,0.00e+00,0.00e+00,5.70e-01,5.70e-01,4.10,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,4.77e-01,4.77e-01,1.00,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,1.03e+00,1.03e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.40e-01,4255,2.07e+00
16000,8000,800000,0.00e+00,0.00e+00,5.00e-01,5.00e-01,2.60,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,7.84e-01,7.84e-01,1.80,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,9.17e-01,9.17e-01,0.00,0.00e+00,0.00e+00,0.00e+00,7.00e-01,4532,2.20e+00
17000,8500,850000,0.00e+00,0.00e+00,8.00e-01,8.00e-01,5.50,0.00e+00,0.00e+00,0.00e+00,7.20e-01,0.00e+00,0.00e+00,1.13e+00,1.13e+00,3.30,0.00e+00,0.00e+00,0.00e+00,7.20e-01,0.00e+00,0.00e+00,1.90e+00,1.90e+00,0.30,0.00e+00,0.00e+00,0.00e+00,7.20e-01,4809,3.83e+00
18000,9000,900000,0.00e+00,0.00e+00,4.60e-01,4.60e-01,3.90,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,4.36e-01,4.36e-01,0.90,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,1.02e+00,1.02e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.20e-01,5087,1.92e+00
19000,9500,950000,0.00e+00,0.00e+00,3.20e-01,3.20e-01,5.60,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,7.36e-01,7.36e-01,1.70,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,1.50e+00,1.50e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.00e-01,5365,2.55e+00
20000,10000,1000000,0.00e+00,0.00e+00,4.90e-01,4.90e-01,2.50,0.00e+00,0.00e+00,0.00e+00,6.80e-01,0.00e+00,0.00e+00,3.59e-01,3.59e-01,1.10,0.00e+00,0.00e+00,0.00e+00,6.80e-01,0.00e+00,0.00e+00,8.50e-01,8.50e-01,0.20,0.00e+00,0.00e+00,0.00e+00,6.80e-01,5642,1.70e+00
21000,10500,1050000,0.00e+00,0.00e+00,5.80e-01,5.80e-01,4.30,0.00e+00,0.00e+00,0.00e+00,6.80e-01,0.00e+00,0.00e+00,1.23e+00,1.23e+00,1.30,0.00e+00,0.00e+00,0.00e+00,6.80e-01,0.00e+00,0.00e+00,9.77e-01,9.77e-01,0.00,0.00e+00,0.00e+00,0.00e+00,6.80e-01,5919,2.78e+00
22000,11000,1100000,0.00e+00,0.00e+00,6.60e-01,6.60e-01,2.80,0.00e+00,0.00e+00,0.00e+00,7.20e-01,0.00e+00,0.00e+00,5.62e-01,5.62e-01,1.40,0.00e+00,0.00e+00,0.00e+00,7.20e-01,0.00e+00,0.00e+00,1.02e+00,1.02e+00,0.40,0.00e+00,0.00e+00,0.00e+00,7.20e-01,6197,2.24e+00
23000,11500,1150000,0.00e+00,0.00e+00,4.60e-01,4.60e-01,5.20,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,8.36e-01,8.36e-01,0.90,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,1.34e+00,1.34e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.40e-01,6475,2.64e+00
24000,12000,1200000,0.00e+00,0.00e+00,5.00e-01,5.00e-01,6.10,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,1.76e+00,1.76e+00,0.80,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,1.45e+00,1.45e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.60e-01,6752,3.71e+00
