episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_share_0
1400,1400,112000,0.000e+00,0.000e+00,-1.949e+00,-1.949e+00,8.975e-01,0.000e+00,0.000e+00,-1.735e+00,-1.735e+00,8.975e-01
1500,1500,120000,0.000e+00,0.000e+00,-1.990e+00,-1.990e+00,9.265e-01,0.000e+00,0.000e+00,-1.765e+00,-1.765e+00,9.265e-01
1600,1600,128000,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,9.384e-01,0.000e+00,0.000e+00,-1.798e+00,-1.798e+00,9.384e-01
1700,1700,136000,0.000e+00,0.000e+00,-2.025e+00,-2.025e+00,9.411e-01,0.000e+00,0.000e+00,-1.823e+00,-1.823e+00,9.411e-01
1800,1800,144000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.529e-01,0.000e+00,0.000e+00,-1.892e+00,-1.892e+00,9.529e-01
1900,1900,152000,0.000e+00,0.000e+00,-1.988e+00,-1.988e+00,9.555e-01,0.000e+00,0.000e+00,-1.935e+00,-1.935e+00,9.555e-01
2000,2000,160000,0.000e+00,0.000e+00,-1.992e+00,-1.992e+00,9.698e-01,0.000e+00,0.000e+00,-1.945e+00,-1.945e+00,9.698e-01
2100,2100,168000,0.000e+00,0.000e+00,-2.005e+00,-2.005e+00,9.876e-01,0.000e+00,0.000e+00,-1.948e+00,-1.948e+00,9.876e-01
2200,2200,176000,0.000e+00,0.000e+00,-2.004e+00,-2.004e+00,9.922e-01,0.000e+00,0.000e+00,-1.962e+00,-1.962e+00,9.922e-01
2300,2300,184000,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,9.918e-01,0.000e+00,0.000e+00,-1.979e+00,-1.979e+00,9.918e-01
2400,2400,192000,0.000e+00,0.000e+00,-2.003e+00,-2.003e+00,9.947e-01,0.000e+00,0.000e+00,-1.970e+00,-1.970e+00,9.947e-01
2500,2500,200000,0.000e+00,0.000e+00,-2.004e+00,-2.004e+00,9.947e-01,0.000e+00,0.000e+00,-1.977e+00,-1.977e+00,9.947e-01
2600,2600,208000,0.000e+00,0.000e+00,-1.997e+00,-1.997e+00,9.958e-01,0.000e+00,0.000e+00,-1.986e+00,-1.986e+00,9.958e-01
2700,2700,216000,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,9.951e-01,0.000e+00,0.000e+00,-1.992e+00,-1.992e+00,9.951e-01
2800,2800,224000,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,9.867e-01,0.000e+00,0.000e+00,-1.989e+00,-1.989e+00,9.867e-01
2900,2900,232000,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,9.874e-01,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.874e-01
3000,3000,240000,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,9.650e-01,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,9.650e-01
3100,3100,248000,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,9.767e-01,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.767e-01
3200,3200,256000,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,9.674e-01,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.674e-01
3300,3300,264000,0.000e+00,0.000e+00,-1.990e+00,-1.990e+00,9.534e-01,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,9.534e-01
3400,3400,272000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.314e-01,0.000e+00,0.000e+00,-1.991e+00,-1.991e+00,9.314e-01
3500,3500,280000,0.000e+00,0.000e+00,-1.991e+00,-1.991e+00,8.787e-01,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,8.787e-01
3600,3600,288000,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,8.184e-01,0.000e+00,0.000e+00,-1.992e+00,-1.992e+00,8.184e-01
3700,3700,296000,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,3.835e-01,0.000e+00,0.000e+00,-1.990e+00,-1.990e+00,3.835e-01
3800,3800,304000,0.000e+00,0.000e+00,-1.984e+00,-1.984e+00,1.715e-01,0.000e+00,0.000e+00,-2.002e+00,-2.002e+00,1.715e-01
3900,3900,312000,0.000e+00,0.000e+00,-1.966e+00,-1.966e+00,1.705e-01,0.000e+00,0.000e+00,-2.010e+00,-2.010e+00,1.705e-01
4000,4000,320000,0.000e+00,0.000e+00,-1.778e+00,-1.778e+00,2.139e-01,0.000e+00,0.000e+00,-2.072e+00,-2.072e+00,2.139e-01
4100,4100,328000,0.000e+00,0.000e+00,-6.017e-01,-6.017e-01,1.804e-01,0.000e+00,0.000e+00,-2.430e+00,-2.430e+00,1.804e-01
4200,4200,336000,0.000e+00,0.000e+00,-7.025e-01,-7.025e-01,2.203e-01,0.000e+00,0.000e+00,-2.224e+00,-2.224e+00,2.203e-01
4300,4300,344000,0.000e+00,0.000e+00,-9.147e-01,-9.147e-01,2.738e-01,0.000e+00,0.000e+00,-1.667e+00,-1.667e+00,2.738e-01
4400,4400,352000,0.000e+00,0.000e+00,-9.798e-01,-9.798e-01,1.384e-01,0.000e+00,0.000e+00,-1.070e+00,-1.070e+00,1.384e-01
4500,4500,360000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,1.308e-01,0.000e+00,0.000e+00,-1.015e+00,-1.015e+00,1.308e-01
4600,4600,368000,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,1.387e-01,0.000e+00,0.000e+00,-1.007e+00,-1.007e+00,1.387e-01
4700,4700,376000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,1.780e-01,0.000e+00,0.000e+00,-1.009e+00,-1.009e+00,1.780e-01
4800,4800,384000,0.000e+00,0.000e+00,-9.996e-01,-9.996e-01,1.781e-01,0.000e+00,0.000e+00,-1.009e+00,-1.009e+00,1.781e-01
4900,4900,392000,0.000e+00,0.000e+00,-9.991e-01,-9.991e-01,2.186e-01,0.000e+00,0.000e+00,-1.007e+00,-1.007e+00,2.186e-01
5000,5000,400000,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,2.239e-01,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,2.239e-01
5100,5100,408000,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,2.556e-01,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,2.556e-01
5200,5200,416000,0.000e+00,0.000e+00,-1.008e+00,-1.008e+00,2.977e-01,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,2.977e-01
5300,5300,424000,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,2.470e-01,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,2.470e-01
5400,5400,432000,0.000e+00,0.000e+00,-1.008e+00,-1.008e+00,2.926e-01,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,2.926e-01
5500,5500,440000,0.000e+00,0.000e+00,-1.007e+00,-1.007e+00,3.668e-01,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,3.668e-01
5600,5600,448000,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,4.756e-01,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,4.756e-01
5700,5700,456000,0.000e+00,0.000e+00,-1.008e+00,-1.008e+00,4.058e-01,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,4.058e-01
5800,5800,464000,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,4.741e-01,0.000e+00,0.000e+00,-1.009e+00,-1.009e+00,4.741e-01
5900,5900,472000,0.000e+00,0.000e+00,-1.008e+00,-1.008e+00,5.046e-01,0.000e+00,0.000e+00,-1.012e+00,-1.012e+00,5.046e-01
6000,6000,480000,0.000e+00,0.000e+00,-1.012e+00,-1.012e+00,5.341e-01,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,5.341e-01
6100,6100,488000,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,5.859e-01,0.000e+00,0.000e+00,-1.033e+00,-1.033e+00,5.859e-01
6200,6200,496000,0.000e+00,0.000e+00,-1.009e+00,-1.009e+00,5.374e-01,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,5.374e-01
6300,6300,504000,0.000e+00,0.000e+00,-1.011e+00,-1.011e+00,6.112e-01,0.000e+00,0.000e+00,-1.059e+00,-1.059e+00,6.112e-01
6400,6400,512000,0.000e+00,0.000e+00,-1.015e+00,-1.015e+00,5.839e-01,0.000e+00,0.000e+00,-1.100e+00,-1.100e+00,5.839e-01
6500,6500,520000,0.000e+00,0.000e+00,-1.039e+00,-1.039e+00,5.861e-01,0.000e+00,0.000e+00,-1.161e+00,-1.161e+00,5.861e-01
6600,6600,528000,0.000e+00,0.000e+00,-1.021e+00,-1.021e+00,5.316e-01,0.000e+00,0.000e+00,-1.113e+00,-1.113e+00,5.316e-01
6700,6700,536000,0.000e+00,0.000e+00,-1.056e+00,-1.056e+00,5.732e-01,0.000e+00,0.000e+00,-1.205e+00,-1.205e+00,5.732e-01
6800,6800,544000,0.000e+00,0.000e+00,-1.047e+00,-1.047e+00,4.472e-01,0.000e+00,0.000e+00,-1.177e+00,-1.177e+00,4.472e-01
6900,6900,552000,0.000e+00,0.000e+00,-1.068e+00,-1.068e+00,5.507e-01,0.000e+00,0.000e+00,-1.239e+00,-1.239e+00,5.507e-01
7000,7000,560000,0.000e+00,0.000e+00,-1.271e+00,-1.271e+00,6.045e-01,0.000e+00,0.000e+00,-1.402e+00,-1.402e+00,6.045e-01
7100,7100,568000,0.000e+00,0.000e+00,-1.076e+00,-1.076e+00,4.359e-01,0.000e+00,0.000e+00,-1.248e+00,-1.248e+00,4.359e-01
7200,7200,576000,0.000e+00,0.000e+00,-9.990e-01,-9.990e-01,3.867e-01,0.000e+00,0.000e+00,-1.147e+00,-1.147e+00,3.867e-01
7300,7300,584000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,3.994e-01,0.000e+00,0.000e+00,-1.156e+00,-1.156e+00,3.994e-01
7400,7400,592000,0.000e+00,0.000e+00,-1.066e+00,-1.066e+00,3.938e-01,0.000e+00,0.000e+00,-1.208e+00,-1.208e+00,3.938e-01
7500,7500,600000,0.000e+00,0.000e+00,-1.063e+00,-1.063e+00,3.212e-01,0.000e+00,0.000e+00,-1.189e+00,-1.189e+00,3.212e-01
7600,7600,608000,0.000e+00,0.000e+00,-1.099e+00,-1.099e+00,2.972e-01,0.000e+00,0.000e+00,-1.141e+00,-1.141e+00,2.972e-01
7700,7700,616000,0.000e+00,0.000e+00,-1.107e+00,-1.107e+00,2.438e-01,0.000e+00,0.000e+00,-1.109e+00,-1.109e+00,2.438e-01
7800,7800,624000,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,2.335e-01,0.000e+00,0.000e+00,-1.092e+00,-1.092e+00,2.335e-01
7900,7900,632000,0.000e+00,0.000e+00,-1.095e+00,-1.095e+00,2.068e-01,0.000e+00,0.000e+00,-1.068e+00,-1.068e+00,2.068e-01
8000,8000,640000,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,1.951e-01,0.000e+00,0.000e+00,-1.037e+00,-1.037e+00,1.951e-01
8100,8100,648000,0.000e+00,0.000e+00,-1.091e+00,-1.091e+00,2.026e-01,0.000e+00,0.000e+00,-1.015e+00,-1.015e+00,2.026e-01
8200,8200,656000,0.000e+00,0.000e+00,-1.095e+00,-1.095e+00,1.879e-01,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,1.879e-01
8300,8300,664000,0.000e+00,0.000e+00,-1.084e+00,-1.084e+00,2.103e-01,0.000e+00,0.000e+00,-9.998e-01,-9.998e-01,2.103e-01
8400,8400,672000,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,2.199e-01,0.000e+00,0.000e+00,-1.043e+00,-1.043e+00,2.199e-01
8500,8500,680000,0.000e+00,0.000e+00,-1.132e+00,-1.132e+00,3.700e-01,0.000e+00,0.000e+00,-1.074e+00,-1.074e+00,3.700e-01
8600,8600,688000,0.000e+00,0.000e+00,-1.093e+00,-1.093e+00,2.531e-01,0.000e+00,0.000e+00,-1.065e+00,-1.065e+00,2.531e-01
8700,8700,696000,0.000e+00,0.000e+00,-1.086e+00,-1.086e+00,3.392e-01,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,3.392e-01
8800,8800,704000,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,3.672e-01,0.000e+00,0.000e+00,-1.084e+00,-1.084e+00,3.672e-01
8900,8900,712000,0.000e+00,0.000e+00,-1.093e+00,-1.093e+00,3.386e-01,0.000e+00,0.000e+00,-1.098e+00,-1.098e+00,3.386e-01
9000,9000,720000,0.000e+00,0.000e+00,-1.073e+00,-1.073e+00,3.758e-01,0.000e+00,0.000e+00,-1.107e+00,-1.107e+00,3.758e-01
9100,9100,728000,0.000e+00,0.000e+00,-1.086e+00,-1.086e+00,3.998e-01,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,3.998e-01
9200,9200,736000,0.000e+00,0.000e+00,-1.100e+00,-1.100e+00,4.023e-01,0.000e+00,0.000e+00,-1.060e+00,-1.060e+00,4.023e-01
9300,9300,744000,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,3.470e-01,0.000e+00,0.000e+00,-1.104e+00,-1.104e+00,3.470e-01
9400,9400,752000,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,3.971e-01,0.000e+00,0.000e+00,-1.096e+00,-1.096e+00,3.971e-01
9500,9500,760000,0.000e+00,0.000e+00,-1.079e+00,-1.079e+00,4.663e-01,0.000e+00,0.000e+00,-1.099e+00,-1.099e+00,4.663e-01
9600,9600,768000,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,4.078e-01,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,4.078e-01
9700,9700,776000,0.000e+00,0.000e+00,-1.102e+00,-1.102e+00,4.460e-01,0.000e+00,0.000e+00,-1.077e+00,-1.077e+00,4.460e-01
9800,9800,784000,0.000e+00,0.000e+00,-1.098e+00,-1.098e+00,4.370e-01,0.000e+00,0.000e+00,-1.099e+00,-1.099e+00,4.370e-01
9900,9900,792000,0.000e+00,0.000e+00,-1.092e+00,-1.092e+00,3.778e-01,0.000e+00,0.000e+00,-1.092e+00,-1.092e+00,3.778e-01
10000,10000,800000,0.000e+00,0.000e+00,-1.090e+00,-1.090e+00,3.440e-01,0.000e+00,0.000e+00,-1.074e+00,-1.074e+00,3.440e-01
10100,10100,808000,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,3.978e-01,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,3.978e-01
10200,10200,816000,0.000e+00,0.000e+00,-1.072e+00,-1.072e+00,4.588e-01,0.000e+00,0.000e+00,-1.067e+00,-1.067e+00,4.588e-01
10300,10300,824000,0.000e+00,0.000e+00,-1.092e+00,-1.092e+00,4.104e-01,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,4.104e-01
10400,10400,832000,0.000e+00,0.000e+00,-1.094e+00,-1.094e+00,4.351e-01,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,4.351e-01
10500,10500,840000,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,4.414e-01,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,4.414e-01
10600,10600,848000,0.000e+00,0.000e+00,-1.089e+00,-1.089e+00,3.865e-01,0.000e+00,0.000e+00,-1.096e+00,-1.096e+00,3.865e-01
10700,10700,856000,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,3.868e-01,0.000e+00,0.000e+00,-1.093e+00,-1.093e+00,3.868e-01
10800,10800,864000,0.000e+00,0.000e+00,-1.078e+00,-1.078e+00,4.427e-01,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,4.427e-01
10900,10900,872000,0.000e+00,0.000e+00,-1.059e+00,-1.059e+00,4.790e-01,0.000e+00,0.000e+00,-1.073e+00,-1.073e+00,4.790e-01
11000,11000,880000,0.000e+00,0.000e+00,-1.045e+00,-1.045e+00,4.198e-01,0.000e+00,0.000e+00,-1.073e+00,-1.073e+00,4.198e-01
11100,11100,888000,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,5.015e-01,0.000e+00,0.000e+00,-1.074e+00,-1.074e+00,5.015e-01
11200,11200,896000,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,4.672e-01,0.000e+00,0.000e+00,-1.078e+00,-1.078e+00,4.672e-01
11300,11300,904000,0.000e+00,0.000e+00,-1.050e+00,-1.050e+00,4.679e-01,0.000e+00,0.000e+00,-1.079e+00,-1.079e+00,4.679e-01
11400,11400,912000,0.000e+00,0.000e+00,-1.056e+00,-1.056e+00,4.187e-01,0.000e+00,0.000e+00,-1.086e+00,-1.086e+00,4.187e-01
11500,11500,920000,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,4.089e-01,0.000e+00,0.000e+00,-1.094e+00,-1.094e+00,4.089e-01
11600,11600,928000,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,4.727e-01,0.000e+00,0.000e+00,-1.077e+00,-1.077e+00,4.727e-01
11700,11700,936000,0.000e+00,0.000e+00,-1.076e+00,-1.076e+00,4.699e-01,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,4.699e-01
11800,11800,944000,0.000e+00,0.000e+00,-1.068e+00,-1.068e+00,4.591e-01,0.000e+00,0.000e+00,-1.094e+00,-1.094e+00,4.591e-01
11900,11900,952000,0.000e+00,0.000e+00,-1.073e+00,-1.073e+00,4.770e-01,0.000e+00,0.000e+00,-1.098e+00,-1.098e+00,4.770e-01
12000,12000,960000,0.000e+00,0.000e+00,-1.084e+00,-1.084e+00,4.529e-01,0.000e+00,0.000e+00,-1.093e+00,-1.093e+00,4.529e-01
12100,12100,968000,0.000e+00,0.000e+00,-1.054e+00,-1.054e+00,4.169e-01,0.000e+00,0.000e+00,-1.084e+00,-1.084e+00,4.169e-01
12200,12200,976000,0.000e+00,0.000e+00,-1.060e+00,-1.060e+00,4.189e-01,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,4.189e-01
12300,12300,984000,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,3.957e-01,0.000e+00,0.000e+00,-1.084e+00,-1.084e+00,3.957e-01
12400,12400,992000,0.000e+00,0.000e+00,-1.062e+00,-1.062e+00,4.026e-01,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,4.026e-01
12500,12500,1000000,0.000e+00,0.000e+00,-1.049e+00,-1.049e+00,4.110e-01,0.000e+00,0.000e+00,-1.086e+00,-1.086e+00,4.110e-01
12600,12600,1008000,0.000e+00,0.000e+00,-1.058e+00,-1.058e+00,3.857e-01,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,3.857e-01
12700,12700,1016000,0.000e+00,0.000e+00,-1.061e+00,-1.061e+00,3.878e-01,0.000e+00,0.000e+00,-1.073e+00,-1.073e+00,3.878e-01
12800,12800,1024000,0.000e+00,0.000e+00,-1.066e+00,-1.066e+00,4.580e-01,0.000e+00,0.000e+00,-1.067e+00,-1.067e+00,4.580e-01
12900,12900,1032000,0.000e+00,0.000e+00,-1.068e+00,-1.068e+00,4.420e-01,0.000e+00,0.000e+00,-1.077e+00,-1.077e+00,4.420e-01
13000,13000,1040000,0.000e+00,0.000e+00,-1.046e+00,-1.046e+00,4.814e-01,0.000e+00,0.000e+00,-1.090e+00,-1.090e+00,4.814e-01
13100,13100,1048000,0.000e+00,0.000e+00,-1.046e+00,-1.046e+00,3.846e-01,0.000e+00,0.000e+00,-1.102e+00,-1.102e+00,3.846e-01
13200,13200,1056000,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,4.349e-01,0.000e+00,0.000e+00,-1.099e+00,-1.099e+00,4.349e-01
13300,13300,1064000,0.000e+00,0.000e+00,-1.063e+00,-1.063e+00,4.169e-01,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,4.169e-01
13400,13400,1072000,0.000e+00,0.000e+00,-1.042e+00,-1.042e+00,4.802e-01,0.000e+00,0.000e+00,-1.078e+00,-1.078e+00,4.802e-01
13500,13500,1080000,0.000e+00,0.000e+00,-1.074e+00,-1.074e+00,4.149e-01,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,4.149e-01
13600,13600,1088000,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,4.404e-01,0.000e+00,0.000e+00,-1.076e+00,-1.076e+00,4.404e-01
13700,13700,1096000,0.000e+00,0.000e+00,-1.068e+00,-1.068e+00,4.801e-01,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,4.801e-01
13800,13800,1104000,0.000e+00,0.000e+00,-1.068e+00,-1.068e+00,4.103e-01,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,4.103e-01
13900,13900,1112000,0.000e+00,0.000e+00,-1.064e+00,-1.064e+00,4.117e-01,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,4.117e-01
14000,14000,1120000,0.000e+00,0.000e+00,-1.047e+00,-1.047e+00,3.551e-01,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,3.551e-01
14100,14100,1128000,0.000e+00,0.000e+00,-1.067e+00,-1.067e+00,3.472e-01,0.000e+00,0.000e+00,-1.084e+00,-1.084e+00,3.472e-01
14200,14200,1136000,0.000e+00,0.000e+00,-1.055e+00,-1.055e+00,3.101e-01,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,3.101e-01
14300,14300,1144000,0.000e+00,0.000e+00,-1.068e+00,-1.068e+00,2.660e-01,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,2.660e-01
14400,14400,1152000,0.000e+00,0.000e+00,-1.062e+00,-1.062e+00,3.252e-01,0.000e+00,0.000e+00,-1.084e+00,-1.084e+00,3.252e-01
14500,14500,1160000,0.000e+00,0.000e+00,-1.048e+00,-1.048e+00,3.586e-01,0.000e+00,0.000e+00,-1.085e+00,-1.085e+00,3.586e-01
14600,14600,1168000,0.000e+00,0.000e+00,-1.060e+00,-1.060e+00,3.111e-01,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,3.111e-01
14700,14700,1176000,0.000e+00,0.000e+00,-1.051e+00,-1.051e+00,3.662e-01,0.000e+00,0.000e+00,-1.069e+00,-1.069e+00,3.662e-01
14800,14800,1184000,0.000e+00,0.000e+00,-1.079e+00,-1.079e+00,4.172e-01,0.000e+00,0.000e+00,-1.057e+00,-1.057e+00,4.172e-01
14900,14900,1192000,0.000e+00,0.000e+00,-1.075e+00,-1.075e+00,3.514e-01,0.000e+00,0.000e+00,-1.066e+00,-1.066e+00,3.514e-01
15000,15000,1200000,0.000e+00,0.000e+00,-1.069e+00,-1.069e+00,3.371e-01,0.000e+00,0.000e+00,-1.076e+00,-1.076e+00,3.371e-01
15100,15100,1208000,0.000e+00,0.000e+00,-1.070e+00,-1.070e+00,3.249e-01,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,3.249e-01
15200,15200,1216000,0.000e+00,0.000e+00,-1.072e+00,-1.072e+00,3.518e-01,0.000e+00,0.000e+00,-1.072e+00,-1.072e+00,3.518e-01
15300,15300,1224000,0.000e+00,0.000e+00,-1.054e+00,-1.054e+00,3.206e-01,0.000e+00,0.000e+00,-1.084e+00,-1.084e+00,3.206e-01
15400,15400,1232000,0.000e+00,0.000e+00,-1.077e+00,-1.077e+00,3.525e-01,0.000e+00,0.000e+00,-1.072e+00,-1.072e+00,3.525e-01
15500,15500,1240000,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,3.692e-01,0.000e+00,0.000e+00,-1.074e+00,-1.074e+00,3.692e-01
15600,15600,1248000,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,3.035e-01,0.000e+00,0.000e+00,-1.086e+00,-1.086e+00,3.035e-01
15700,15700,1256000,0.000e+00,0.000e+00,-1.062e+00,-1.062e+00,3.857e-01,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,3.857e-01
15800,15800,1264000,0.000e+00,0.000e+00,-1.038e+00,-1.038e+00,3.709e-01,0.000e+00,0.000e+00,-1.089e+00,-1.089e+00,3.709e-01
15900,15900,1272000,0.000e+00,0.000e+00,-1.078e+00,-1.078e+00,4.027e-01,0.000e+00,0.000e+00,-1.078e+00,-1.078e+00,4.027e-01
16000,16000,1280000,0.000e+00,0.000e+00,-1.066e+00,-1.066e+00,4.515e-01,0.000e+00,0.000e+00,-1.066e+00,-1.066e+00,4.515e-01
16100,16100,1288000,0.000e+00,0.000e+00,-1.068e+00,-1.068e+00,3.883e-01,0.000e+00,0.000e+00,-1.065e+00,-1.065e+00,3.883e-01
16200,16200,1296000,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,3.508e-01,0.000e+00,0.000e+00,-1.077e+00,-1.077e+00,3.508e-01
16300,16300,1304000,0.000e+00,0.000e+00,-1.073e+00,-1.073e+00,4.062e-01,0.000e+00,0.000e+00,-1.066e+00,-1.066e+00,4.062e-01
16400,16400,1312000,0.000e+00,0.000e+00,-1.072e+00,-1.072e+00,3.135e-01,0.000e+00,0.000e+00,-1.073e+00,-1.073e+00,3.135e-01
16500,16500,1320000,0.000e+00,0.000e+00,-1.071e+00,-1.071e+00,4.700e-01,0.000e+00,0.000e+00,-1.066e+00,-1.066e+00,4.700e-01
16600,16600,1328000,0.000e+00,0.000e+00,-1.069e+00,-1.069e+00,4.078e-01,0.000e+00,0.000e+00,-1.064e+00,-1.064e+00,4.078e-01
