episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_share_0
2400,2400,192000,0.000e+00,0.000e+00,-9.998e-01,-9.998e-01,2.612e-02,0.000e+00,0.000e+00,-1.010e+00,-1.010e+00,2.612e-02
2500,2500,200000,0.000e+00,0.000e+00,-9.991e-01,-9.991e-01,2.275e-02,0.000e+00,0.000e+00,-1.010e+00,-1.010e+00,2.275e-02
2600,2600,208000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,2.800e-02,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,2.800e-02
2700,2700,216000,0.000e+00,0.000e+00,-9.999e-01,-9.999e-01,2.800e-02,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,2.800e-02
2800,2800,224000,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,4.725e-02,0.000e+00,0.000e+00,-1.007e+00,-1.007e+00,4.725e-02
2900,2900,232000,0.000e+00,0.000e+00,-9.991e-01,-9.991e-01,5.575e-02,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,5.575e-02
3000,3000,240000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,4.213e-02,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,4.213e-02
3100,3100,248000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,4.050e-02,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,4.050e-02
3200,3200,256000,0.000e+00,0.000e+00,-9.992e-01,-9.992e-01,3.338e-02,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,3.338e-02
3300,3300,264000,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,4.313e-02,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,4.313e-02
3400,3400,272000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,2.800e-02,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,2.800e-02
3500,3500,280000,0.000e+00,0.000e+00,-9.990e-01,-9.990e-01,3.850e-02,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,3.850e-02
3600,3600,288000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,4.475e-02,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,4.475e-02
3700,3700,296000,0.000e+00,0.000e+00,-9.994e-01,-9.994e-01,4.063e-02,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,4.063e-02
3800,3800,304000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,3.913e-02,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,3.913e-02
3900,3900,312000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,3.887e-02,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,3.887e-02
4000,4000,320000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,3.600e-02,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,3.600e-02
4100,4100,328000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,5.337e-02,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,5.337e-02
4200,4200,336000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,5.650e-02,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,5.650e-02
4300,4300,344000,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,5.337e-02,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,5.337e-02
4400,4400,352000,0.000e+00,0.000e+00,-1.007e+00,-1.007e+00,8.800e-02,0.000e+00,0.000e+00,-9.995e-01,-9.995e-01,8.800e-02
4500,4500,360000,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,1.136e-01,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,1.136e-01
4600,4600,368000,0.000e+00,0.000e+00,-9.999e-01,-9.999e-01,1.109e-01,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,1.109e-01
4700,4700,376000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,1.195e-01,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,1.195e-01
4800,4800,384000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,1.334e-01,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,1.334e-01
4900,4900,392000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,1.031e-01,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,1.031e-01
5000,5000,400000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,1.320e-01,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,1.320e-01
5100,5100,408000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,1.036e-01,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,1.036e-01
5200,5200,416000,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,1.295e-01,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,1.295e-01
5300,5300,424000,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,1.241e-01,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,1.241e-01
5400,5400,432000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,1.446e-01,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,1.446e-01
5500,5500,440000,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,1.186e-01,0.000e+00,0.000e+00,-9.999e-01,-9.999e-01,1.186e-01
5600,5600,448000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,1.230e-01,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,1.230e-01
5700,5700,456000,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,1.370e-01,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,1.370e-01
5800,5800,464000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,1.439e-01,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,1.439e-01
5900,5900,472000,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,1.439e-01,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,1.439e-01
6000,6000,480000,0.000e+00,0.000e+00,-9.995e-01,-9.995e-01,1.140e-01,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,1.140e-01
6100,6100,488000,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,1.656e-01,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,1.656e-01
6200,6200,496000,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,1.492e-01,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,1.492e-01
6300,6300,504000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,1.156e-01,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,1.156e-01
6400,6400,512000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,1.410e-01,0.000e+00,0.000e+00,-1.007e+00,-1.007e+00,1.410e-01
6500,6500,520000,0.000e+00,0.000e+00,-1.007e+00,-1.007e+00,1.300e-01,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,1.300e-01
6600,6600,528000,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,1.016e-01,0.000e+00,0.000e+00,-1.007e+00,-1.007e+00,1.016e-01
6700,6700,536000,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,1.591e-01,0.000e+00,0.000e+00,-1.015e+00,-1.015e+00,1.591e-01
6800,6800,544000,0.000e+00,0.000e+00,-1.008e+00,-1.008e+00,1.476e-01,0.000e+00,0.000e+00,-1.012e+00,-1.012e+00,1.476e-01
6900,6900,552000,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,1.606e-01,0.000e+00,0.000e+00,-1.015e+00,-1.015e+00,1.606e-01
7000,7000,560000,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,1.673e-01,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,1.673e-01
7100,7100,568000,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,1.510e-01,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,1.510e-01
7200,7200,576000,0.000e+00,0.000e+00,-9.969e-01,-9.969e-01,1.936e-01,0.000e+00,0.000e+00,-1.043e+00,-1.043e+00,1.936e-01
7300,7300,584000,0.000e+00,0.000e+00,-9.887e-01,-9.887e-01,1.749e-01,0.000e+00,0.000e+00,-1.055e+00,-1.055e+00,1.749e-01
7400,7400,592000,0.000e+00,0.000e+00,-9.935e-01,-9.935e-01,2.058e-01,0.000e+00,0.000e+00,-1.056e+00,-1.056e+00,2.058e-01
7500,7500,600000,0.000e+00,0.000e+00,-9.809e-01,-9.809e-01,2.589e-01,0.000e+00,0.000e+00,-1.096e+00,-1.096e+00,2.589e-01
7600,7600,608000,0.000e+00,0.000e+00,-9.799e-01,-9.799e-01,2.286e-01,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,2.286e-01
7700,7700,616000,0.000e+00,0.000e+00,-9.662e-01,-9.662e-01,3.225e-01,0.000e+00,0.000e+00,-1.107e+00,-1.107e+00,3.225e-01
7800,7800,624000,0.000e+00,0.000e+00,-9.597e-01,-9.597e-01,2.642e-01,0.000e+00,0.000e+00,-1.118e+00,-1.118e+00,2.642e-01
7900,7900,632000,0.000e+00,0.000e+00,-9.447e-01,-9.447e-01,2.601e-01,0.000e+00,0.000e+00,-1.155e+00,-1.155e+00,2.601e-01
8000,8000,640000,0.000e+00,0.000e+00,-8.153e-01,-8.153e-01,3.849e-01,0.000e+00,0.000e+00,-1.424e+00,-1.424e+00,3.849e-01
8100,8100,648000,0.000e+00,0.000e+00,-9.650e-02,-9.650e-02,9.436e-01,0.000e+00,0.000e+00,-2.828e+00,-2.828e+00,9.436e-01
8200,8200,656000,0.000e+00,0.000e+00,-6.850e-02,-6.850e-02,9.988e-01,0.000e+00,0.000e+00,-2.957e+00,-2.957e+00,9.988e-01
8300,8300,664000,0.000e+00,0.000e+00,-1.526e+00,-1.526e+00,9.992e-01,0.000e+00,0.000e+00,-2.224e+00,-2.224e+00,9.992e-01
8400,8400,672000,0.000e+00,0.000e+00,-1.952e+00,-1.952e+00,1.000e+00,0.000e+00,0.000e+00,-2.019e+00,-2.019e+00,1.000e+00
8500,8500,680000,0.000e+00,0.000e+00,-1.972e+00,-1.972e+00,1.000e+00,0.000e+00,0.000e+00,-2.010e+00,-2.010e+00,1.000e+00
8600,8600,688000,0.000e+00,0.000e+00,-1.988e+00,-1.988e+00,9.989e-01,0.000e+00,0.000e+00,-2.002e+00,-2.002e+00,9.989e-01
8700,8700,696000,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,9.995e-01,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.995e-01
8800,8800,704000,0.000e+00,0.000e+00,-1.990e+00,-1.990e+00,9.985e-01,0.000e+00,0.000e+00,-2.002e+00,-2.002e+00,9.985e-01
8900,8900,712000,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,9.972e-01,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.972e-01
9000,9000,720000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,1.000e+00,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,1.000e+00
9100,9100,728000,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,1.000e+00,0.000e+00,0.000e+00,-2.002e+00,-2.002e+00,1.000e+00
9200,9200,736000,0.000e+00,0.000e+00,-1.997e+00,-1.997e+00,9.999e-01,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.999e-01
9300,9300,744000,0.000e+00,0.000e+00,-1.997e+00,-1.997e+00,9.998e-01,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.998e-01
9400,9400,752000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.990e-01,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,9.990e-01
9500,9500,760000,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,9.988e-01,0.000e+00,0.000e+00,-1.997e+00,-1.997e+00,9.988e-01
9600,9600,768000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,1.000e+00,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,1.000e+00
9700,9700,776000,0.000e+00,0.000e+00,-1.997e+00,-1.997e+00,9.986e-01,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.986e-01
9800,9800,784000,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,9.975e-01,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,9.975e-01
9900,9900,792000,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,9.999e-01,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,9.999e-01
10000,10000,800000,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,1.000e+00,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,1.000e+00
10100,10100,808000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.981e-01,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,9.981e-01
10200,10200,816000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.974e-01,0.000e+00,0.000e+00,-1.992e+00,-1.992e+00,9.974e-01
10300,10300,824000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,1.000e+00,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,1.000e+00
10400,10400,832000,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,9.996e-01,0.000e+00,0.000e+00,-1.992e+00,-1.992e+00,9.996e-01
10500,10500,840000,0.000e+00,0.000e+00,-2.008e+00,-2.008e+00,9.964e-01,0.000e+00,0.000e+00,-1.978e+00,-1.978e+00,9.964e-01
10600,10600,848000,0.000e+00,0.000e+00,-2.005e+00,-2.005e+00,9.985e-01,0.000e+00,0.000e+00,-1.984e+00,-1.984e+00,9.985e-01
10700,10700,856000,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,9.959e-01,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,9.959e-01
10800,10800,864000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.959e-01,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,9.959e-01
10900,10900,872000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.986e-01,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.986e-01
11000,11000,880000,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,9.995e-01,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,9.995e-01
11100,11100,888000,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,9.974e-01,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,9.974e-01
11200,11200,896000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.961e-01,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,9.961e-01
11300,11300,904000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.972e-01,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.972e-01
11400,11400,912000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.965e-01,0.000e+00,0.000e+00,-1.992e+00,-1.992e+00,9.965e-01
11500,11500,920000,0.000e+00,0.000e+00,-1.997e+00,-1.997e+00,9.954e-01,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.954e-01
11600,11600,928000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.990e-01,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,9.990e-01
11700,11700,936000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.967e-01,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,9.967e-01
11800,11800,944000,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,9.876e-01,0.000e+00,0.000e+00,-1.991e+00,-1.991e+00,9.876e-01
11900,11900,952000,0.000e+00,0.000e+00,-1.956e+00,-1.956e+00,9.610e-01,0.000e+00,0.000e+00,-1.953e+00,-1.953e+00,9.610e-01
12000,12000,960000,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,1.335e-01,0.000e+00,0.000e+00,-1.077e+00,-1.077e+00,1.335e-01
12100,12100,968000,0.000e+00,0.000e+00,-1.042e+00,-1.042e+00,6.150e-02,0.000e+00,0.000e+00,-1.020e+00,-1.020e+00,6.150e-02
12200,12200,976000,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,4.200e-02,0.000e+00,0.000e+00,-1.016e+00,-1.016e+00,4.200e-02
12300,12300,984000,0.000e+00,0.000e+00,-1.015e+00,-1.015e+00,3.575e-02,0.000e+00,0.000e+00,-1.009e+00,-1.009e+00,3.575e-02
12400,12400,992000,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,3.675e-02,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,3.675e-02
12500,12500,1000000,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,3.050e-02,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,3.050e-02
12600,12600,1008000,0.000e+00,0.000e+00,-1.020e+00,-1.020e+00,3.538e-02,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,3.538e-02
12700,12700,1016000,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,3.563e-02,0.000e+00,0.000e+00,-9.970e-01,-9.970e-01,3.563e-02
12800,12800,1024000,0.000e+00,0.000e+00,-1.051e+00,-1.051e+00,5.713e-02,0.000e+00,0.000e+00,-9.939e-01,-9.939e-01,5.713e-02
12900,12900,1032000,0.000e+00,0.000e+00,-1.115e+00,-1.115e+00,8.425e-02,0.000e+00,0.000e+00,-9.650e-01,-9.650e-01,8.425e-02
13000,13000,1040000,0.000e+00,0.000e+00,-1.938e+00,-1.938e+00,5.298e-01,0.000e+00,0.000e+00,-6.596e-01,-6.596e-01,5.298e-01
13100,13100,1048000,0.000e+00,0.000e+00,-1.873e+00,-1.873e+00,8.578e-01,0.000e+00,0.000e+00,-1.830e+00,-1.830e+00,8.578e-01
13200,13200,1056000,0.000e+00,0.000e+00,-1.116e+00,-1.116e+00,1.101e-01,0.000e+00,0.000e+00,-1.106e+00,-1.106e+00,1.101e-01
13300,13300,1064000,0.000e+00,0.000e+00,-1.049e+00,-1.049e+00,4.738e-02,0.000e+00,0.000e+00,-1.041e+00,-1.041e+00,4.738e-02
13400,13400,1072000,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,4.088e-02,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,4.088e-02
13500,13500,1080000,0.000e+00,0.000e+00,-1.020e+00,-1.020e+00,3.650e-02,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,3.650e-02
13600,13600,1088000,0.000e+00,0.000e+00,-1.019e+00,-1.019e+00,5.475e-02,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,5.475e-02
13700,13700,1096000,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,8.288e-02,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,8.288e-02
13800,13800,1104000,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,1.323e-01,0.000e+00,0.000e+00,-1.025e+00,-1.025e+00,1.323e-01
13900,13900,1112000,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,1.258e-01,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,1.258e-01
14000,14000,1120000,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,1.335e-01,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,1.335e-01
14100,14100,1128000,0.000e+00,0.000e+00,-1.023e+00,-1.023e+00,1.415e-01,0.000e+00,0.000e+00,-1.042e+00,-1.042e+00,1.415e-01
14200,14200,1136000,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,1.542e-01,0.000e+00,0.000e+00,-1.043e+00,-1.043e+00,1.542e-01
14300,14300,1144000,0.000e+00,0.000e+00,-1.016e+00,-1.016e+00,1.222e-01,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,1.222e-01
14400,14400,1152000,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,1.305e-01,0.000e+00,0.000e+00,-1.010e+00,-1.010e+00,1.305e-01
14500,14500,1160000,0.000e+00,0.000e+00,-1.009e+00,-1.009e+00,1.345e-01,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,1.345e-01
14600,14600,1168000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,1.357e-01,0.000e+00,0.000e+00,-1.010e+00,-1.010e+00,1.357e-01
14700,14700,1176000,0.000e+00,0.000e+00,-1.016e+00,-1.016e+00,1.719e-01,0.000e+00,0.000e+00,-1.010e+00,-1.010e+00,1.719e-01
14800,14800,1184000,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,1.540e-01,0.000e+00,0.000e+00,-1.008e+00,-1.008e+00,1.540e-01
14900,14900,1192000,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,1.714e-01,0.000e+00,0.000e+00,-1.008e+00,-1.008e+00,1.714e-01
15000,15000,1200000,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,1.619e-01,0.000e+00,0.000e+00,-1.010e+00,-1.010e+00,1.619e-01
15100,15100,1208000,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.876e-01,0.000e+00,0.000e+00,-1.017e+00,-1.017e+00,1.876e-01
15200,15200,1216000,0.000e+00,0.000e+00,-1.042e+00,-1.042e+00,1.669e-01,0.000e+00,0.000e+00,-1.017e+00,-1.017e+00,1.669e-01
15300,15300,1224000,0.000e+00,0.000e+00,-1.020e+00,-1.020e+00,1.487e-01,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,1.487e-01
15400,15400,1232000,0.000e+00,0.000e+00,-1.050e+00,-1.050e+00,1.467e-01,0.000e+00,0.000e+00,-9.928e-01,-9.928e-01,1.467e-01
15500,15500,1240000,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.264e-01,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,1.264e-01
15600,15600,1248000,0.000e+00,0.000e+00,-1.020e+00,-1.020e+00,1.347e-01,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,1.347e-01
15700,15700,1256000,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,1.522e-01,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,1.522e-01
15800,15800,1264000,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,1.931e-01,0.000e+00,0.000e+00,-1.009e+00,-1.009e+00,1.931e-01
15900,15900,1272000,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.666e-01,0.000e+00,0.000e+00,-1.009e+00,-1.009e+00,1.666e-01
16000,16000,1280000,0.000e+00,0.000e+00,-1.033e+00,-1.033e+00,1.461e-01,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,1.461e-01
16100,16100,1288000,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,1.278e-01,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,1.278e-01
16200,16200,1296000,0.000e+00,0.000e+00,-1.015e+00,-1.015e+00,1.457e-01,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,1.457e-01
16300,16300,1304000,0.000e+00,0.000e+00,-1.011e+00,-1.011e+00,1.340e-01,0.000e+00,0.000e+00,-1.010e+00,-1.010e+00,1.340e-01
16400,16400,1312000,0.000e+00,0.000e+00,-1.010e+00,-1.010e+00,1.552e-01,0.000e+00,0.000e+00,-1.011e+00,-1.011e+00,1.552e-01
16500,16500,1320000,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,1.718e-01,0.000e+00,0.000e+00,-1.037e+00,-1.037e+00,1.718e-01
16600,16600,1328000,0.000e+00,0.000e+00,-1.058e+00,-1.058e+00,2.042e-01,0.000e+00,0.000e+00,-1.037e+00,-1.037e+00,2.042e-01
