episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_share_0
15700,15700,1256000,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,4.712e-01,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,4.712e-01
15800,15800,1264000,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,4.782e-01,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,4.782e-01
15900,15900,1272000,0.000e+00,0.000e+00,-1.091e+00,-1.091e+00,4.618e-01,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,4.618e-01
16000,16000,1280000,0.000e+00,0.000e+00,-1.085e+00,-1.085e+00,4.619e-01,0.000e+00,0.000e+00,-1.097e+00,-1.097e+00,4.619e-01
16100,16100,1288000,0.000e+00,0.000e+00,-1.085e+00,-1.085e+00,4.965e-01,0.000e+00,0.000e+00,-1.089e+00,-1.089e+00,4.965e-01
16200,16200,1296000,0.000e+00,0.000e+00,-1.089e+00,-1.089e+00,4.516e-01,0.000e+00,0.000e+00,-1.090e+00,-1.090e+00,4.516e-01
16300,16300,1304000,0.000e+00,0.000e+00,-1.092e+00,-1.092e+00,4.445e-01,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,4.445e-01
16400,16400,1312000,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,4.738e-01,0.000e+00,0.000e+00,-1.085e+00,-1.085e+00,4.738e-01
16500,16500,1320000,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,4.688e-01,0.000e+00,0.000e+00,-1.085e+00,-1.085e+00,4.688e-01
16600,16600,1328000,0.000e+00,0.000e+00,-1.094e+00,-1.094e+00,4.173e-01,0.000e+00,0.000e+00,-1.095e+00,-1.095e+00,4.173e-01
16700,16700,1336000,0.000e+00,0.000e+00,-1.086e+00,-1.086e+00,4.856e-01,0.000e+00,0.000e+00,-1.102e+00,-1.102e+00,4.856e-01
16800,16800,1344000,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,4.491e-01,0.000e+00,0.000e+00,-1.098e+00,-1.098e+00,4.491e-01
16900,16900,1352000,0.000e+00,0.000e+00,-1.099e+00,-1.099e+00,4.393e-01,0.000e+00,0.000e+00,-1.095e+00,-1.095e+00,4.393e-01
17000,17000,1360000,0.000e+00,0.000e+00,-1.091e+00,-1.091e+00,4.498e-01,0.000e+00,0.000e+00,-1.094e+00,-1.094e+00,4.498e-01
17100,17100,1368000,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,4.642e-01,0.000e+00,0.000e+00,-1.101e+00,-1.101e+00,4.642e-01
17200,17200,1376000,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,4.524e-01,0.000e+00,0.000e+00,-1.089e+00,-1.089e+00,4.524e-01
17300,17300,1384000,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,4.338e-01,0.000e+00,0.000e+00,-1.096e+00,-1.096e+00,4.338e-01
17400,17400,1392000,0.000e+00,0.000e+00,-1.092e+00,-1.092e+00,4.591e-01,0.000e+00,0.000e+00,-1.089e+00,-1.089e+00,4.591e-01
17500,17500,1400000,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,4.605e-01,0.000e+00,0.000e+00,-1.079e+00,-1.079e+00,4.605e-01
17600,17600,1408000,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,4.391e-01,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,4.391e-01
17700,17700,1416000,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,4.483e-01,0.000e+00,0.000e+00,-1.085e+00,-1.085e+00,4.483e-01
17800,17800,1424000,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,4.253e-01,0.000e+00,0.000e+00,-1.085e+00,-1.085e+00,4.253e-01
17900,17900,1432000,0.000e+00,0.000e+00,-1.096e+00,-1.096e+00,3.648e-01,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,3.648e-01
18000,18000,1440000,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,4.325e-01,0.000e+00,0.000e+00,-1.069e+00,-1.069e+00,4.325e-01
18100,18100,1448000,0.000e+00,0.000e+00,-1.079e+00,-1.079e+00,4.216e-01,0.000e+00,0.000e+00,-1.063e+00,-1.063e+00,4.216e-01
18200,18200,1456000,0.000e+00,0.000e+00,-1.075e+00,-1.075e+00,3.685e-01,0.000e+00,0.000e+00,-1.086e+00,-1.086e+00,3.685e-01
18300,18300,1464000,0.000e+00,0.000e+00,-1.070e+00,-1.070e+00,3.973e-01,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,3.973e-01
18400,18400,1472000,0.000e+00,0.000e+00,-1.070e+00,-1.070e+00,4.591e-01,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,4.591e-01
18500,18500,1480000,0.000e+00,0.000e+00,-1.079e+00,-1.079e+00,4.068e-01,0.000e+00,0.000e+00,-1.086e+00,-1.086e+00,4.068e-01
18600,18600,1488000,0.000e+00,0.000e+00,-1.085e+00,-1.085e+00,4.537e-01,0.000e+00,0.000e+00,-1.086e+00,-1.086e+00,4.537e-01
18700,18700,1496000,0.000e+00,0.000e+00,-1.084e+00,-1.084e+00,4.211e-01,0.000e+00,0.000e+00,-1.089e+00,-1.089e+00,4.211e-01
18800,18800,1504000,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,4.336e-01,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,4.336e-01
18900,18900,1512000,0.000e+00,0.000e+00,-1.089e+00,-1.089e+00,4.897e-01,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,4.897e-01
19000,19000,1520000,0.000e+00,0.000e+00,-1.099e+00,-1.099e+00,4.759e-01,0.000e+00,0.000e+00,-1.090e+00,-1.090e+00,4.759e-01
19100,19100,1528000,0.000e+00,0.000e+00,-1.100e+00,-1.100e+00,4.737e-01,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,4.737e-01
19200,19200,1536000,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,4.616e-01,0.000e+00,0.000e+00,-1.089e+00,-1.089e+00,4.616e-01
19300,19300,1544000,0.000e+00,0.000e+00,-1.084e+00,-1.084e+00,4.685e-01,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,4.685e-01
19400,19400,1552000,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,4.710e-01,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,4.710e-01
19500,19500,1560000,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,4.293e-01,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,4.293e-01
19600,19600,1568000,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,4.550e-01,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,4.550e-01
19700,19700,1576000,0.000e+00,0.000e+00,-1.086e+00,-1.086e+00,4.315e-01,0.000e+00,0.000e+00,-1.094e+00,-1.094e+00,4.315e-01
19800,19800,1584000,0.000e+00,0.000e+00,-1.077e+00,-1.077e+00,4.634e-01,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,4.634e-01
19900,19900,1592000,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,4.405e-01,0.000e+00,0.000e+00,-1.077e+00,-1.077e+00,4.405e-01
20000,20000,1600000,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,4.354e-01,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,4.354e-01
