episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_waste_cleared,A1_r_riverside,A1_r_beam,A1_r_cleared,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_waste_cleared,A2_r_riverside,A2_r_beam,A2_r_cleared,A2_share_0,A3_given,A3_received,A3_reward_env,A3_reward_total,A3_waste_cleared,A3_r_riverside,A3_r_beam,A3_r_cleared,A3_share_0,time,reward_env_total
11000,5500,550000,0.00e+00,0.00e+00,1.20e+00,1.20e+00,2.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.20e+00,1.20e+00,11.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.20e+00,1.20e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,3325,3.60e+00
12000,6000,600000,0.00e+00,0.00e+00,1.03e+00,1.03e+00,3.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.03e+00,1.03e+00,9.50,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.03e+00,1.03e+00,0.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,3621,3.10e+00
13000,6500,650000,0.00e+00,0.00e+00,1.10e+00,1.10e+00,5.50,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.10e+00,1.10e+00,9.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.10e+00,1.10e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,3915,3.30e+00
14000,7000,700000,0.00e+00,0.00e+00,1.97e+00,1.97e+00,5.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.97e+00,1.97e+00,15.40,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.97e+00,1.97e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,4210,5.90e+00
15000,7500,750000,0.00e+00,0.00e+00,1.77e+00,1.77e+00,6.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.77e+00,1.77e+00,10.50,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.77e+00,1.77e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,4505,5.30e+00
16000,8000,800000,0.00e+00,0.00e+00,1.93e+00,1.93e+00,3.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.93e+00,1.93e+00,14.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.93e+00,1.93e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,4800,5.80e+00
17000,8500,850000,0.00e+00,0.00e+00,1.40e+00,1.40e+00,6.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.40e+00,1.40e+00,12.80,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.40e+00,1.40e+00,0.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,5094,4.20e+00
18000,9000,900000,0.00e+00,0.00e+00,1.30e+00,1.30e+00,4.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.30e+00,1.30e+00,11.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.30e+00,1.30e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,5390,3.90e+00
19000,9500,950000,0.00e+00,0.00e+00,1.80e+00,1.80e+00,5.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.80e+00,1.80e+00,10.80,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.80e+00,1.80e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,5686,5.40e+00
20000,10000,1000000,0.00e+00,0.00e+00,1.20e+00,1.20e+00,1.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.20e+00,1.20e+00,9.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.20e+00,1.20e+00,0.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,5980,3.60e+00
21000,10500,1050000,0.00e+00,0.00e+00,1.47e+00,1.47e+00,1.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.47e+00,1.47e+00,14.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.47e+00,1.47e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,6274,4.40e+00
22000,11000,1100000,0.00e+00,0.00e+00,1.60e+00,1.60e+00,2.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.60e+00,1.60e+00,14.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.60e+00,1.60e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,6569,4.80e+00
23000,11500,1150000,0.00e+00,0.00e+00,2.07e+00,2.07e+00,2.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.07e+00,2.07e+00,13.80,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.07e+00,2.07e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,6864,6.20e+00
24000,12000,1200000,0.00e+00,0.00e+00,2.10e+00,2.10e+00,2.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.10e+00,2.10e+00,15.40,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.10e+00,2.10e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,7166,6.30e+00
25000,12500,1250000,0.00e+00,0.00e+00,1.87e+00,1.87e+00,2.50,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.87e+00,1.87e+00,16.50,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.87e+00,1.87e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,7461,5.60e+00
26000,13000,1300000,0.00e+00,0.00e+00,1.77e+00,1.77e+00,1.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.77e+00,1.77e+00,16.50,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.77e+00,1.77e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,7755,5.30e+00
27000,13500,1350000,0.00e+00,0.00e+00,1.73e+00,1.73e+00,0.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.73e+00,1.73e+00,16.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.73e+00,1.73e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,8048,5.20e+00
28000,14000,1400000,0.00e+00,0.00e+00,2.40e+00,2.40e+00,4.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.40e+00,2.40e+00,16.40,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.40e+00,2.40e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,8342,7.20e+00
29000,14500,1450000,0.00e+00,0.00e+00,2.17e+00,2.17e+00,3.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.17e+00,2.17e+00,14.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.17e+00,2.17e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,8645,6.50e+00
30000,15000,1500000,0.00e+00,0.00e+00,1.87e+00,1.87e+00,1.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.87e+00,1.87e+00,16.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.87e+00,1.87e+00,0.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,8942,5.60e+00
31000,15500,1550000,0.00e+00,0.00e+00,1.57e+00,1.57e+00,0.80,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.57e+00,1.57e+00,14.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.57e+00,1.57e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,9235,4.70e+00
32000,16000,1600000,0.00e+00,0.00e+00,1.40e+00,1.40e+00,3.40,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.40e+00,1.40e+00,14.80,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.40e+00,1.40e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,9529,4.20e+00
33000,16500,1650000,0.00e+00,0.00e+00,1.67e+00,1.67e+00,3.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.67e+00,1.67e+00,19.40,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.67e+00,1.67e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,9822,5.00e+00
34000,17000,1700000,0.00e+00,0.00e+00,1.80e+00,1.80e+00,0.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.80e+00,1.80e+00,16.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.80e+00,1.80e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,10123,5.40e+00
35000,17500,1750000,0.00e+00,0.00e+00,1.53e+00,1.53e+00,6.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.53e+00,1.53e+00,11.80,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.53e+00,1.53e+00,0.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,10418,4.60e+00
36000,18000,1800000,0.00e+00,0.00e+00,1.73e+00,1.73e+00,3.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.73e+00,1.73e+00,13.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.73e+00,1.73e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,10712,5.20e+00
37000,18500,1850000,0.00e+00,0.00e+00,1.63e+00,1.63e+00,1.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.63e+00,1.63e+00,13.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.63e+00,1.63e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,11006,4.90e+00
38000,19000,1900000,0.00e+00,0.00e+00,2.00e+00,2.00e+00,2.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.00e+00,2.00e+00,14.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.00e+00,2.00e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,11301,6.00e+00
39000,19500,1950000,0.00e+00,0.00e+00,2.20e+00,2.20e+00,2.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.20e+00,2.20e+00,18.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.20e+00,2.20e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,11608,6.60e+00
40000,20000,2000000,0.00e+00,0.00e+00,2.93e+00,2.93e+00,4.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.93e+00,2.93e+00,18.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.93e+00,2.93e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,11900,8.80e+00
41000,20500,2050000,0.00e+00,0.00e+00,2.10e+00,2.10e+00,0.80,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.10e+00,2.10e+00,14.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.10e+00,2.10e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,12192,6.30e+00
42000,21000,2100000,0.00e+00,0.00e+00,1.93e+00,1.93e+00,1.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.93e+00,1.93e+00,14.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.93e+00,1.93e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,12483,5.80e+00
43000,21500,2150000,0.00e+00,0.00e+00,2.27e+00,2.27e+00,1.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.27e+00,2.27e+00,17.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.27e+00,2.27e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,12767,6.80e+00
44000,22000,2200000,0.00e+00,0.00e+00,2.10e+00,2.10e+00,2.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.10e+00,2.10e+00,15.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.10e+00,2.10e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,13059,6.30e+00
45000,22500,2250000,0.00e+00,0.00e+00,2.20e+00,2.20e+00,1.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.20e+00,2.20e+00,15.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.20e+00,2.20e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,13351,6.60e+00
46000,23000,2300000,0.00e+00,0.00e+00,2.00e+00,2.00e+00,0.40,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.00e+00,2.00e+00,15.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.00e+00,2.00e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,13645,6.00e+00
47000,23500,2350000,0.00e+00,0.00e+00,2.33e+00,2.33e+00,1.50,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.33e+00,2.33e+00,18.50,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.33e+00,2.33e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,13938,7.00e+00
48000,24000,2400000,0.00e+00,0.00e+00,2.10e+00,2.10e+00,1.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.10e+00,2.10e+00,17.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.10e+00,2.10e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,14231,6.30e+00
49000,24500,2450000,0.00e+00,0.00e+00,2.23e+00,2.23e+00,2.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.23e+00,2.23e+00,16.50,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.23e+00,2.23e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,14529,6.70e+00
50000,25000,2500000,0.00e+00,0.00e+00,2.23e+00,2.23e+00,3.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.23e+00,2.23e+00,16.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.23e+00,2.23e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,14796,6.70e+00
