episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_waste_cleared,A1_r_riverside,A1_r_beam,A1_r_cleared,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_waste_cleared,A2_r_riverside,A2_r_beam,A2_r_cleared,A2_share_0,A3_given,A3_received,A3_reward_env,A3_reward_total,A3_waste_cleared,A3_r_riverside,A3_r_beam,A3_r_cleared,A3_share_0,time,reward_env_total
12000,6000,600000,1.95e+00,4.80e+01,0.00e+00,4.60e+01,7.50,4.80e+01,4.80e+01,5.31e+00,1.00e+00,4.80e+01,4.83e-03,0.00e+00,-4.80e+01,0.00,0.00e+00,4.83e-03,0.00e+00,1.00e+00,1.81e-03,1.96e+00,0.00e+00,1.95e+00,0.00,0.00e+00,1.96e+00,0.00e+00,1.00e+00,5984,0.00e+00
13000,6500,650000,2.03e+00,2.36e-03,0.00e+00,-2.03e+00,6.80,2.36e-03,2.36e-03,2.18e-04,1.00e+00,1.83e-03,1.31e-03,0.00e+00,-5.23e-04,0.00,0.00e+00,1.31e-03,0.00e+00,1.00e+00,1.14e-03,2.03e+00,0.00e+00,2.03e+00,0.00,0.00e+00,2.03e+00,0.00e+00,1.00e+00,6472,0.00e+00
14000,7000,700000,2.08e+00,4.65e-04,0.00e+00,-2.08e+00,8.30,4.65e-04,4.65e-04,5.44e-05,1.00e+00,1.93e-04,2.54e-03,0.00e+00,2.35e-03,0.00,0.00e+00,2.54e-03,0.00e+00,1.00e+00,6.10e-04,2.07e+00,0.00e+00,2.07e+00,0.00,0.00e+00,2.07e+00,0.00e+00,1.00e+00,6962,0.00e+00
15000,7500,750000,9.97e+01,9.96e+00,0.00e+00,-8.98e+01,9.30,9.96e+00,9.96e+00,2.77e+00,1.00e+00,9.96e+00,1.88e-03,0.00e+00,-9.95e+00,0.00,0.00e+00,1.88e-03,0.00e+00,1.00e+00,4.64e-04,9.97e+01,0.00e+00,9.97e+01,0.00,0.00e+00,9.97e+01,0.00e+00,1.00e+00,7452,0.00e+00
16000,8000,800000,9.96e+01,9.97e+01,0.00e+00,5.02e-02,8.60,9.75e+01,9.97e+01,1.72e+01,1.00e+00,9.97e+01,5.71e-01,0.00e+00,-9.91e+01,0.00,0.00e+00,5.71e-01,0.00e+00,1.00e+00,5.64e-04,9.91e+01,0.00e+00,9.91e+01,0.00,0.00e+00,9.91e+01,0.00e+00,1.00e+00,7941,0.00e+00
17000,8500,850000,1.99e+02,9.99e+01,0.00e+00,-9.94e+01,7.50,9.99e+01,9.99e+01,1.50e+01,1.00e+00,9.99e+01,9.94e+01,0.00e+00,-4.90e-01,0.00,0.00e+00,9.94e+01,0.00e+00,1.00e+00,5.72e-04,9.99e+01,0.00e+00,9.99e+01,0.00,0.00e+00,9.99e+01,0.00e+00,1.00e+00,8429,0.00e+00
18000,9000,900000,1.99e+02,5.83e+01,0.00e+00,-1.41e+02,7.10,5.83e+01,5.83e+01,5.54e+00,1.00e+00,5.83e+01,9.95e+01,0.00e+00,4.12e+01,0.00,0.00e+00,9.95e+01,0.00e+00,1.00e+00,5.72e-04,9.96e+01,0.00e+00,9.96e+01,0.00,0.00e+00,9.96e+01,0.00e+00,1.00e+00,8919,0.00e+00
19000,9500,950000,1.99e+02,9.99e+01,0.00e+00,-9.91e+01,7.90,9.99e+01,9.99e+01,1.58e+01,1.00e+00,9.99e+01,9.90e+01,0.00e+00,-8.93e-01,0.00,0.00e+00,9.90e+01,0.00e+00,1.00e+00,4.53e-04,1.00e+02,0.00e+00,1.00e+02,0.00,0.00e+00,1.00e+02,0.00e+00,1.00e+00,9409,0.00e+00
20000,10000,1000000,1.00e+02,9.97e+01,0.00e+00,-3.54e-01,7.70,9.97e+01,9.97e+01,1.53e+01,1.00e+00,9.97e+01,7.12e-02,0.00e+00,-9.96e+01,0.00,0.00e+00,7.12e-02,0.00e+00,1.00e+00,2.69e-04,1.00e+02,0.00e+00,1.00e+02,0.00,0.00e+00,1.00e+02,0.00e+00,1.00e+00,9899,0.00e+00
21000,10500,1050000,1.00e+02,3.19e+00,0.00e+00,-9.68e+01,5.20,3.19e+00,3.19e+00,2.08e+00,1.00e+00,3.19e+00,2.10e-02,0.00e+00,-3.17e+00,0.00,0.00e+00,2.10e-02,0.00e+00,1.00e+00,1.47e-04,1.00e+02,0.00e+00,1.00e+02,0.00,0.00e+00,1.00e+02,0.00e+00,1.00e+00,10387,0.00e+00
22000,11000,1100000,1.00e+02,1.00e+02,0.00e+00,-4.41e-02,7.90,1.00e+02,1.00e+02,1.58e+01,1.00e+00,1.00e+02,7.15e-02,0.00e+00,-9.99e+01,0.00,0.00e+00,7.15e-02,0.00e+00,1.00e+00,1.34e-04,1.00e+02,0.00e+00,1.00e+02,0.00,0.00e+00,1.00e+02,0.00e+00,1.00e+00,10877,0.00e+00
23000,11500,1150000,1.01e+02,1.00e+02,0.00e+00,-1.05e+00,9.60,1.00e+02,1.00e+02,1.92e+01,1.00e+00,1.00e+02,1.08e+00,0.00e+00,-9.89e+01,0.00,0.00e+00,1.08e+00,0.00e+00,1.00e+00,1.60e-04,1.00e+02,0.00e+00,1.00e+02,0.00,0.00e+00,1.00e+02,0.00e+00,1.00e+00,11368,0.00e+00
24000,12000,1200000,1.95e+02,1.00e+02,0.00e+00,-9.53e+01,6.80,1.00e+02,1.00e+02,1.36e+01,1.00e+00,1.00e+02,9.53e+01,0.00e+00,-4.65e+00,0.00,0.00e+00,9.53e+01,0.00e+00,1.00e+00,1.57e-04,1.00e+02,0.00e+00,1.00e+02,0.00,0.00e+00,1.00e+02,0.00e+00,1.00e+00,11857,0.00e+00
25000,12500,1250000,1.83e+02,1.00e+02,0.00e+00,-8.32e+01,7.80,1.00e+02,1.00e+02,1.56e+01,1.00e+00,1.00e+02,8.32e+01,0.00e+00,-1.68e+01,0.00,0.00e+00,8.32e+01,0.00e+00,1.00e+00,9.19e-05,1.00e+02,0.00e+00,1.00e+02,0.00,0.00e+00,1.00e+02,0.00e+00,1.00e+00,12348,0.00e+00
26000,13000,1300000,1.00e+02,9.98e+01,0.00e+00,-5.56e-01,9.60,9.98e+01,9.98e+01,1.84e+01,1.00e+00,9.98e+01,3.60e-01,0.00e+00,-9.94e+01,0.00,0.00e+00,3.60e-01,0.00e+00,1.00e+00,4.34e-05,1.00e+02,0.00e+00,1.00e+02,0.00,0.00e+00,1.00e+02,0.00e+00,1.00e+00,12838,0.00e+00
27000,13500,1350000,1.00e+02,1.00e+02,0.00e+00,-2.08e-01,8.70,1.00e+02,1.00e+02,1.74e+01,1.00e+00,1.00e+02,2.13e-01,0.00e+00,-9.98e+01,0.00,0.00e+00,2.13e-01,0.00e+00,1.00e+00,2.15e-05,1.00e+02,0.00e+00,1.00e+02,0.00,0.00e+00,1.00e+02,0.00e+00,1.00e+00,13327,0.00e+00
28000,14000,1400000,1.02e+02,1.32e-05,0.00e+00,-1.02e+02,8.90,1.32e-05,1.32e-05,2.46e-06,1.00e+00,4.88e-06,1.61e+00,0.00e+00,1.61e+00,0.00,0.00e+00,1.61e+00,0.00e+00,1.00e+00,1.38e-05,1.00e+02,0.00e+00,1.00e+02,0.00,0.00e+00,1.00e+02,0.00e+00,1.00e+00,13817,0.00e+00
29000,14500,1450000,9.96e+01,2.78e+00,0.00e+00,-9.68e+01,7.00,2.78e+00,2.78e+00,6.70e-01,1.00e+00,2.78e+00,9.96e+01,0.00e+00,9.68e+01,0.00,0.00e+00,9.96e+01,0.00e+00,1.00e+00,9.37e-06,5.01e-05,0.00e+00,4.07e-05,0.00,0.00e+00,5.01e-05,0.00e+00,1.00e+00,14307,0.00e+00
30000,15000,1500000,9.97e+01,8.08e-01,0.00e+00,-9.89e+01,7.10,8.08e-01,8.08e-01,8.17e-02,1.00e+00,8.08e-01,9.97e+01,0.00e+00,9.89e+01,0.00,0.00e+00,9.97e+01,0.00e+00,1.00e+00,7.21e-06,8.84e-06,0.00e+00,1.63e-06,0.00,0.00e+00,8.84e-06,0.00e+00,1.00e+00,14798,0.00e+00
31000,15500,1550000,9.70e-18,1.00e+02,0.00e+00,1.00e+02,8.80,1.00e+02,1.00e+02,1.76e+01,1.00e+00,1.00e+02,2.92e-06,0.00e+00,-1.00e+02,0.00,0.00e+00,2.92e-06,0.00e+00,1.00e+00,9.45e-06,4.68e-06,0.00e+00,-4.78e-06,0.00,0.00e+00,4.68e-06,0.00e+00,1.00e+00,15288,0.00e+00
32000,16000,1600000,9.79e-18,1.00e+02,0.00e+00,1.00e+02,10.50,1.00e+02,1.00e+02,2.10e+01,1.00e+00,1.00e+02,2.42e-06,0.00e+00,-1.00e+02,0.00,0.00e+00,2.42e-06,0.00e+00,1.00e+00,9.55e-06,3.40e-05,0.00e+00,2.44e-05,0.00,0.00e+00,3.40e-05,0.00e+00,1.00e+00,15778,0.00e+00
33000,16500,1650000,1.24e-17,1.00e+02,0.00e+00,1.00e+02,7.00,1.00e+02,1.00e+02,1.40e+01,1.00e+00,1.00e+02,1.73e-06,0.00e+00,-1.00e+02,0.00,0.00e+00,1.73e-06,0.00e+00,1.00e+00,6.35e-06,1.03e-04,0.00e+00,9.69e-05,0.00,0.00e+00,1.03e-04,0.00e+00,1.00e+00,16269,0.00e+00
34000,17000,1700000,1.03e-17,1.00e+02,0.00e+00,1.00e+02,7.30,1.00e+02,1.00e+02,1.46e+01,1.00e+00,1.00e+02,1.07e-06,0.00e+00,-1.00e+02,0.00,0.00e+00,1.07e-06,0.00e+00,1.00e+00,3.52e-06,4.99e-05,0.00e+00,4.64e-05,0.00,0.00e+00,4.99e-05,0.00e+00,1.00e+00,16760,0.00e+00
35000,17500,1750000,8.70e-18,3.52e-02,0.00e+00,3.52e-02,7.10,3.52e-02,3.52e-02,9.65e-03,1.00e+00,9.19e+00,7.58e-07,0.00e+00,-9.19e+00,0.00,0.00e+00,7.58e-07,0.00e+00,1.00e+00,2.28e-06,9.15e+00,0.00e+00,9.15e+00,0.00,0.00e+00,9.15e+00,0.00e+00,1.00e+00,17251,0.00e+00
36000,18000,1800000,7.85e-18,7.50e-07,0.00e+00,7.50e-07,9.10,7.50e-07,7.50e-07,1.01e-07,1.00e+00,1.99e+00,4.54e-07,0.00e+00,-1.99e+00,0.00,0.00e+00,4.54e-07,0.00e+00,1.00e+00,1.20e-06,1.99e+00,0.00e+00,1.99e+00,0.00,0.00e+00,1.99e+00,0.00e+00,1.00e+00,17741,0.00e+00
37000,18500,1850000,8.06e-18,6.59e-07,0.00e+00,6.59e-07,10.20,6.59e-07,6.59e-07,1.01e-07,1.00e+00,1.85e+01,3.75e-07,0.00e+00,-1.85e+01,0.00,0.00e+00,3.75e-07,0.00e+00,1.00e+00,9.92e-07,1.85e+01,0.00e+00,1.85e+01,0.00,0.00e+00,1.85e+01,0.00e+00,1.00e+00,18230,0.00e+00
38000,19000,1900000,1.22e-17,3.50e-07,0.00e+00,3.50e-07,10.90,3.50e-07,3.50e-07,6.17e-08,1.00e+00,1.99e+00,2.39e-07,0.00e+00,-1.99e+00,0.00,0.00e+00,2.39e-07,0.00e+00,1.00e+00,5.89e-07,1.99e+00,0.00e+00,1.99e+00,0.00,0.00e+00,1.99e+00,0.00e+00,1.00e+00,18719,0.00e+00
39000,19500,1950000,8.29e-18,2.42e-07,0.00e+00,2.42e-07,9.50,2.42e-07,2.42e-07,3.78e-08,1.00e+00,1.93e+00,1.61e-07,0.00e+00,-1.93e+00,0.00,0.00e+00,1.61e-07,0.00e+00,1.00e+00,4.03e-07,1.93e+00,0.00e+00,1.93e+00,0.00,0.00e+00,1.93e+00,0.00e+00,1.00e+00,19209,0.00e+00
40000,20000,2000000,5.10e-17,2.25e-07,0.00e+00,2.25e-07,11.80,2.25e-07,2.25e-07,4.35e-08,1.00e+00,2.07e+00,1.29e-07,0.00e+00,-2.07e+00,0.00,0.00e+00,1.29e-07,0.00e+00,1.00e+00,3.54e-07,2.07e+00,0.00e+00,2.07e+00,0.00,0.00e+00,2.07e+00,0.00e+00,1.00e+00,19699,0.00e+00
41000,20500,2050000,8.70e-18,9.90e+01,0.00e+00,9.90e+01,8.20,9.90e+01,9.90e+01,1.63e+01,1.00e+00,7.02e+01,4.00e-01,0.00e+00,-6.98e+01,0.00,0.00e+00,4.00e-01,0.00e+00,1.00e+00,9.94e+01,7.02e+01,0.00e+00,-2.92e+01,0.00,0.00e+00,7.02e+01,0.00e+00,1.00e+00,20188,0.00e+00
42000,21000,2100000,8.81e-18,9.99e+01,0.00e+00,9.99e+01,7.20,9.99e+01,9.99e+01,1.44e+01,1.00e+00,9.85e+01,3.19e-02,0.00e+00,-9.84e+01,0.00,0.00e+00,3.19e-02,0.00e+00,1.00e+00,1.00e+02,9.85e+01,0.00e+00,-1.50e+00,0.00,0.00e+00,9.85e+01,0.00e+00,1.00e+00,20678,0.00e+00
43000,21500,2150000,8.85e-18,9.99e+01,0.00e+00,9.99e+01,7.20,9.99e+01,9.99e+01,1.44e+01,1.00e+00,9.96e+01,2.60e-02,0.00e+00,-9.96e+01,0.00,0.00e+00,2.60e-02,0.00e+00,1.00e+00,1.00e+02,9.96e+01,0.00e+00,-3.55e-01,0.00,0.00e+00,9.96e+01,0.00e+00,1.00e+00,21168,0.00e+00
44000,22000,2200000,1.20e-17,9.99e+01,0.00e+00,9.99e+01,9.30,9.99e+01,9.99e+01,1.85e+01,1.00e+00,1.90e+00,1.12e+00,0.00e+00,-7.76e-01,0.00,0.00e+00,1.12e+00,0.00e+00,1.00e+00,1.01e+02,1.90e+00,0.00e+00,-9.91e+01,0.00,0.00e+00,1.90e+00,0.00e+00,1.00e+00,21657,0.00e+00
45000,22500,2250000,6.93e-18,1.19e-04,0.00e+00,1.19e-04,5.80,1.19e-04,1.19e-04,1.19e-04,1.00e+00,9.98e+01,1.11e-01,0.00e+00,-9.97e+01,0.00,0.00e+00,1.11e-01,0.00e+00,1.00e+00,1.11e-01,9.98e+01,0.00e+00,9.97e+01,0.00,0.00e+00,9.98e+01,0.00e+00,1.00e+00,22147,0.00e+00
46000,23000,2300000,1.03e-17,1.21e-07,0.00e+00,1.21e-07,7.70,1.21e-07,1.21e-07,1.21e-07,1.00e+00,9.95e+01,1.25e-04,0.00e+00,-9.95e+01,0.00,0.00e+00,1.25e-04,0.00e+00,1.00e+00,1.25e-04,9.95e+01,0.00e+00,9.95e+01,0.00,0.00e+00,9.95e+01,0.00e+00,1.00e+00,22637,0.00e+00
47000,23500,2350000,1.24e-17,4.87e-09,0.00e+00,4.87e-09,8.10,4.87e-09,4.87e-09,4.87e-09,1.00e+00,9.37e+01,2.27e-05,0.00e+00,-9.37e+01,0.00,0.00e+00,2.27e-05,0.00e+00,1.00e+00,2.27e-05,9.37e+01,0.00e+00,9.37e+01,0.00,0.00e+00,9.37e+01,0.00e+00,1.00e+00,23126,0.00e+00
48000,24000,2400000,8.34e-18,4.12e-09,0.00e+00,4.12e-09,5.90,4.12e-09,4.12e-09,4.12e-09,1.00e+00,2.19e+00,4.24e-05,0.00e+00,-2.19e+00,0.00,0.00e+00,4.24e-05,0.00e+00,1.00e+00,4.24e-05,2.19e+00,0.00e+00,2.19e+00,0.00,0.00e+00,2.19e+00,0.00e+00,1.00e+00,23552,0.00e+00
49000,24500,2450000,2.30e-17,3.28e-10,0.00e+00,3.28e-10,9.60,3.28e-10,3.28e-10,2.46e-10,1.00e+00,9.94e+01,1.20e-03,0.00e+00,-9.94e+01,0.00,0.00e+00,1.20e-03,0.00e+00,1.00e+00,1.20e-03,9.94e+01,0.00e+00,9.94e+01,0.00,0.00e+00,9.94e+01,0.00e+00,1.00e+00,23901,0.00e+00
50000,25000,2500000,1.20e-17,9.99e+01,0.00e+00,9.99e+01,7.30,9.99e+01,9.99e+01,1.46e+01,1.00e+00,1.00e+02,9.96e+01,0.00e+00,-4.11e-01,0.00,0.00e+00,9.96e+01,0.00e+00,1.00e+00,1.99e+02,9.99e+01,0.00e+00,-9.95e+01,0.00,0.00e+00,9.99e+01,0.00e+00,1.00e+00,24188,0.00e+00
