episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_waste_cleared,A1_r_riverside,A1_r_beam,A1_r_cleared,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_waste_cleared,A2_r_riverside,A2_r_beam,A2_r_cleared,A2_share_0,A3_given,A3_received,A3_reward_env,A3_reward_total,A3_waste_cleared,A3_r_riverside,A3_r_beam,A3_r_cleared,A3_share_0,time,reward_env_total
15000,7500,750000,0.00e+00,0.00e+00,1.70e+00,1.70e+00,14.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.70e+00,1.70e+00,1.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.70e+00,1.70e+00,0.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,4489,5.10e+00
16000,8000,800000,0.00e+00,0.00e+00,2.03e+00,2.03e+00,16.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.03e+00,2.03e+00,0.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.03e+00,2.03e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,4783,6.10e+00
17000,8500,850000,0.00e+00,0.00e+00,1.63e+00,1.63e+00,15.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.63e+00,1.63e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.63e+00,1.63e+00,0.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,5077,4.90e+00
18000,9000,900000,0.00e+00,0.00e+00,2.33e+00,2.33e+00,16.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.33e+00,2.33e+00,0.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.33e+00,2.33e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,5371,7.00e+00
19000,9500,950000,0.00e+00,0.00e+00,1.43e+00,1.43e+00,17.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.43e+00,1.43e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.43e+00,1.43e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,5665,4.30e+00
20000,10000,1000000,0.00e+00,0.00e+00,1.30e+00,1.30e+00,16.40,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.30e+00,1.30e+00,0.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.30e+00,1.30e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,5958,3.90e+00
21000,10500,1050000,0.00e+00,0.00e+00,1.63e+00,1.63e+00,14.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.63e+00,1.63e+00,1.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.63e+00,1.63e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,6251,4.90e+00
22000,11000,1100000,0.00e+00,0.00e+00,1.97e+00,1.97e+00,15.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.97e+00,1.97e+00,1.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.97e+00,1.97e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,6544,5.90e+00
23000,11500,1150000,0.00e+00,0.00e+00,2.10e+00,2.10e+00,14.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.10e+00,2.10e+00,0.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.10e+00,2.10e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,6838,6.30e+00
24000,12000,1200000,0.00e+00,0.00e+00,1.93e+00,1.93e+00,16.40,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.93e+00,1.93e+00,0.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.93e+00,1.93e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,7139,5.80e+00
25000,12500,1250000,0.00e+00,0.00e+00,2.23e+00,2.23e+00,17.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.23e+00,2.23e+00,0.40,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.23e+00,2.23e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,7432,6.70e+00
26000,13000,1300000,0.00e+00,0.00e+00,2.50e+00,2.50e+00,18.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.50e+00,2.50e+00,0.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.50e+00,2.50e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,7726,7.50e+00
27000,13500,1350000,0.00e+00,0.00e+00,2.13e+00,2.13e+00,17.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.13e+00,2.13e+00,0.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.13e+00,2.13e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,8018,6.40e+00
28000,14000,1400000,0.00e+00,0.00e+00,1.67e+00,1.67e+00,16.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.67e+00,1.67e+00,0.80,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.67e+00,1.67e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,8310,5.00e+00
29000,14500,1450000,0.00e+00,0.00e+00,2.17e+00,2.17e+00,20.40,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.17e+00,2.17e+00,0.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.17e+00,2.17e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,8612,6.50e+00
30000,15000,1500000,0.00e+00,0.00e+00,2.80e+00,2.80e+00,17.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.80e+00,2.80e+00,0.40,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.80e+00,2.80e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,8908,8.40e+00
31000,15500,1550000,0.00e+00,0.00e+00,2.00e+00,2.00e+00,20.80,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.00e+00,2.00e+00,1.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.00e+00,2.00e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,9200,6.00e+00
32000,16000,1600000,0.00e+00,0.00e+00,2.33e+00,2.33e+00,19.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.33e+00,2.33e+00,0.50,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.33e+00,2.33e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,9492,7.00e+00
33000,16500,1650000,0.00e+00,0.00e+00,2.77e+00,2.77e+00,20.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.77e+00,2.77e+00,1.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.77e+00,2.77e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,9784,8.30e+00
34000,17000,1700000,0.00e+00,0.00e+00,1.70e+00,1.70e+00,16.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.70e+00,1.70e+00,0.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.70e+00,1.70e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,10081,5.10e+00
35000,17500,1750000,0.00e+00,0.00e+00,2.13e+00,2.13e+00,22.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.13e+00,2.13e+00,0.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.13e+00,2.13e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,10377,6.40e+00
36000,18000,1800000,0.00e+00,0.00e+00,2.53e+00,2.53e+00,15.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.53e+00,2.53e+00,0.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.53e+00,2.53e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,10670,7.60e+00
37000,18500,1850000,0.00e+00,0.00e+00,2.20e+00,2.20e+00,19.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.20e+00,2.20e+00,0.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.20e+00,2.20e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,10964,6.60e+00
38000,19000,1900000,0.00e+00,0.00e+00,2.07e+00,2.07e+00,21.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.07e+00,2.07e+00,0.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.07e+00,2.07e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,11257,6.20e+00
39000,19500,1950000,0.00e+00,0.00e+00,2.43e+00,2.43e+00,19.80,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.43e+00,2.43e+00,0.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.43e+00,2.43e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,11560,7.30e+00
40000,20000,2000000,0.00e+00,0.00e+00,2.63e+00,2.63e+00,21.40,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.63e+00,2.63e+00,0.80,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.63e+00,2.63e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,11853,7.90e+00
41000,20500,2050000,0.00e+00,0.00e+00,2.40e+00,2.40e+00,18.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.40e+00,2.40e+00,0.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.40e+00,2.40e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,12143,7.20e+00
42000,21000,2100000,0.00e+00,0.00e+00,2.33e+00,2.33e+00,18.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.33e+00,2.33e+00,1.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.33e+00,2.33e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,12433,7.00e+00
43000,21500,2150000,0.00e+00,0.00e+00,3.00e+00,3.00e+00,21.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,3.00e+00,3.00e+00,0.50,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,3.00e+00,3.00e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,12714,9.00e+00
44000,22000,2200000,0.00e+00,0.00e+00,2.33e+00,2.33e+00,22.40,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.33e+00,2.33e+00,1.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.33e+00,2.33e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,13006,7.00e+00
45000,22500,2250000,0.00e+00,0.00e+00,2.30e+00,2.30e+00,18.40,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.30e+00,2.30e+00,0.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.30e+00,2.30e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,13297,6.90e+00
46000,23000,2300000,0.00e+00,0.00e+00,1.77e+00,1.77e+00,15.80,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.77e+00,1.77e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.77e+00,1.77e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,13590,5.30e+00
47000,23500,2350000,0.00e+00,0.00e+00,2.70e+00,2.70e+00,22.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.70e+00,2.70e+00,0.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.70e+00,2.70e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,13882,8.10e+00
48000,24000,2400000,0.00e+00,0.00e+00,2.97e+00,2.97e+00,21.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.97e+00,2.97e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.97e+00,2.97e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,14173,8.90e+00
49000,24500,2450000,0.00e+00,0.00e+00,3.33e+00,3.33e+00,24.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,3.33e+00,3.33e+00,0.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,3.33e+00,3.33e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,14470,1.00e+01
50000,25000,2500000,0.00e+00,0.00e+00,2.23e+00,2.23e+00,16.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.23e+00,2.23e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.23e+00,2.23e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,14760,6.70e+00
