episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_share_0
8000,8000,80000,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,1.000e+00,0.000e+00,0.000e+00,-1.934e+00,-1.934e+00,1.000e+00
8100,8100,81000,0.000e+00,0.000e+00,-1.982e+00,-1.982e+00,1.000e+00,0.000e+00,0.000e+00,-1.940e+00,-1.940e+00,1.000e+00
8200,8200,82000,0.000e+00,0.000e+00,-1.972e+00,-1.972e+00,1.000e+00,0.000e+00,0.000e+00,-1.966e+00,-1.966e+00,1.000e+00
8300,8300,83000,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,1.000e+00,0.000e+00,0.000e+00,-1.969e+00,-1.969e+00,1.000e+00
8400,8400,84000,0.000e+00,0.000e+00,-1.983e+00,-1.983e+00,1.000e+00,0.000e+00,0.000e+00,-1.971e+00,-1.971e+00,1.000e+00
8500,8500,85000,0.000e+00,0.000e+00,-1.981e+00,-1.981e+00,1.000e+00,0.000e+00,0.000e+00,-1.981e+00,-1.981e+00,1.000e+00
8600,8600,86000,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,1.000e+00,0.000e+00,0.000e+00,-1.940e+00,-1.940e+00,1.000e+00
8700,8700,87000,0.000e+00,0.000e+00,-2.014e+00,-2.014e+00,1.000e+00,0.000e+00,0.000e+00,-1.948e+00,-1.948e+00,1.000e+00
8800,8800,88000,0.000e+00,0.000e+00,-1.984e+00,-1.984e+00,1.000e+00,0.000e+00,0.000e+00,-1.984e+00,-1.984e+00,1.000e+00
8900,8900,89000,0.000e+00,0.000e+00,-1.986e+00,-1.986e+00,1.000e+00,0.000e+00,0.000e+00,-1.974e+00,-1.974e+00,1.000e+00
9000,9000,90000,0.000e+00,0.000e+00,-1.982e+00,-1.982e+00,1.000e+00,0.000e+00,0.000e+00,-1.976e+00,-1.976e+00,1.000e+00
9100,9100,91000,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,1.000e+00,0.000e+00,0.000e+00,-1.959e+00,-1.959e+00,1.000e+00
9200,9200,92000,0.000e+00,0.000e+00,-1.990e+00,-1.990e+00,1.000e+00,0.000e+00,0.000e+00,-1.972e+00,-1.972e+00,1.000e+00
9300,9300,93000,0.000e+00,0.000e+00,-2.005e+00,-2.005e+00,1.000e+00,0.000e+00,0.000e+00,-1.951e+00,-1.951e+00,1.000e+00
9400,9400,94000,0.000e+00,0.000e+00,-1.991e+00,-1.991e+00,1.000e+00,0.000e+00,0.000e+00,-1.973e+00,-1.973e+00,1.000e+00
9500,9500,95000,0.000e+00,0.000e+00,-2.007e+00,-2.007e+00,1.000e+00,0.000e+00,0.000e+00,-1.965e+00,-1.965e+00,1.000e+00
9600,9600,96000,0.000e+00,0.000e+00,-2.006e+00,-2.006e+00,1.000e+00,0.000e+00,0.000e+00,-1.952e+00,-1.952e+00,1.000e+00
9700,9700,97000,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,1.000e+00,0.000e+00,0.000e+00,-1.969e+00,-1.969e+00,1.000e+00
9800,9800,98000,0.000e+00,0.000e+00,-1.962e+00,-1.962e+00,1.000e+00,0.000e+00,0.000e+00,-1.992e+00,-1.992e+00,1.000e+00
9900,9900,99000,0.000e+00,0.000e+00,-1.982e+00,-1.982e+00,1.000e+00,0.000e+00,0.000e+00,-1.970e+00,-1.970e+00,1.000e+00
10000,10000,100000,0.000e+00,0.000e+00,-1.989e+00,-1.989e+00,1.000e+00,0.000e+00,0.000e+00,-1.983e+00,-1.983e+00,1.000e+00
10100,10100,101000,0.000e+00,0.000e+00,-1.957e+00,-1.957e+00,1.000e+00,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,1.000e+00
10200,10200,102000,0.000e+00,0.000e+00,-1.986e+00,-1.986e+00,1.000e+00,0.000e+00,0.000e+00,-1.956e+00,-1.956e+00,1.000e+00
10300,10300,103000,0.000e+00,0.000e+00,-1.985e+00,-1.985e+00,1.000e+00,0.000e+00,0.000e+00,-1.991e+00,-1.991e+00,1.000e+00
10400,10400,104000,0.000e+00,0.000e+00,-1.985e+00,-1.985e+00,1.000e+00,0.000e+00,0.000e+00,-1.967e+00,-1.967e+00,1.000e+00
10500,10500,105000,0.000e+00,0.000e+00,-2.006e+00,-2.006e+00,1.000e+00,0.000e+00,0.000e+00,-1.952e+00,-1.952e+00,1.000e+00
10600,10600,106000,0.000e+00,0.000e+00,-1.991e+00,-1.991e+00,1.000e+00,0.000e+00,0.000e+00,-1.979e+00,-1.979e+00,1.000e+00
10700,10700,107000,0.000e+00,0.000e+00,-1.981e+00,-1.981e+00,1.000e+00,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,1.000e+00
10800,10800,108000,0.000e+00,0.000e+00,-1.988e+00,-1.988e+00,1.000e+00,0.000e+00,0.000e+00,-1.976e+00,-1.976e+00,1.000e+00
10900,10900,109000,0.000e+00,0.000e+00,-1.991e+00,-1.991e+00,1.000e+00,0.000e+00,0.000e+00,-1.991e+00,-1.991e+00,1.000e+00
11000,11000,110000,0.000e+00,0.000e+00,-1.974e+00,-1.974e+00,1.000e+00,0.000e+00,0.000e+00,-1.986e+00,-1.986e+00,1.000e+00
11100,11100,111000,0.000e+00,0.000e+00,-1.990e+00,-1.990e+00,1.000e+00,0.000e+00,0.000e+00,-1.972e+00,-1.972e+00,1.000e+00
11200,11200,112000,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,1.000e+00,0.000e+00,0.000e+00,-1.965e+00,-1.965e+00,1.000e+00
11300,11300,113000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,1.000e+00,0.000e+00,0.000e+00,-1.966e+00,-1.966e+00,1.000e+00
11400,11400,114000,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,1.000e+00,0.000e+00,0.000e+00,-1.963e+00,-1.963e+00,1.000e+00
11500,11500,115000,0.000e+00,0.000e+00,-1.969e+00,-1.969e+00,1.000e+00,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,1.000e+00
11600,11600,116000,0.000e+00,0.000e+00,-1.992e+00,-1.992e+00,1.000e+00,0.000e+00,0.000e+00,-1.974e+00,-1.974e+00,1.000e+00
11700,11700,117000,0.000e+00,0.000e+00,-1.983e+00,-1.983e+00,1.000e+00,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,1.000e+00
11800,11800,118000,0.000e+00,0.000e+00,-1.986e+00,-1.986e+00,1.000e+00,0.000e+00,0.000e+00,-1.992e+00,-1.992e+00,1.000e+00
11900,11900,119000,0.000e+00,0.000e+00,-1.980e+00,-1.980e+00,1.000e+00,0.000e+00,0.000e+00,-1.992e+00,-1.992e+00,1.000e+00
12000,12000,120000,0.000e+00,0.000e+00,-1.985e+00,-1.985e+00,1.000e+00,0.000e+00,0.000e+00,-1.985e+00,-1.985e+00,1.000e+00
12100,12100,121000,0.000e+00,0.000e+00,-1.986e+00,-1.986e+00,1.000e+00,0.000e+00,0.000e+00,-1.992e+00,-1.992e+00,1.000e+00
12200,12200,122000,0.000e+00,0.000e+00,-1.977e+00,-1.977e+00,1.000e+00,0.000e+00,0.000e+00,-1.983e+00,-1.983e+00,1.000e+00
12300,12300,123000,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,1.000e+00,0.000e+00,0.000e+00,-1.975e+00,-1.975e+00,1.000e+00
12400,12400,124000,0.000e+00,0.000e+00,-1.973e+00,-1.973e+00,1.000e+00,0.000e+00,0.000e+00,-1.991e+00,-1.991e+00,1.000e+00
12500,12500,125000,0.000e+00,0.000e+00,-1.992e+00,-1.992e+00,1.000e+00,0.000e+00,0.000e+00,-1.992e+00,-1.992e+00,1.000e+00
12600,12600,126000,0.000e+00,0.000e+00,-1.984e+00,-1.984e+00,1.000e+00,0.000e+00,0.000e+00,-1.990e+00,-1.990e+00,1.000e+00
12700,12700,127000,0.000e+00,0.000e+00,-1.976e+00,-1.976e+00,1.000e+00,0.000e+00,0.000e+00,-1.988e+00,-1.988e+00,1.000e+00
12800,12800,128000,0.000e+00,0.000e+00,-1.989e+00,-1.989e+00,1.000e+00,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,1.000e+00
12900,12900,129000,0.000e+00,0.000e+00,-1.982e+00,-1.982e+00,1.000e+00,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,1.000e+00
13000,13000,130000,0.000e+00,0.000e+00,-1.977e+00,-1.977e+00,1.000e+00,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,1.000e+00
13100,13100,131000,0.000e+00,0.000e+00,-1.982e+00,-1.982e+00,1.000e+00,0.000e+00,0.000e+00,-1.982e+00,-1.982e+00,1.000e+00
