episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_waste_cleared,A1_r_riverside,A1_r_beam,A1_r_cleared,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_waste_cleared,A2_r_riverside,A2_r_beam,A2_r_cleared,A2_share_0,A3_given,A3_received,A3_reward_env,A3_reward_total,A3_waste_cleared,A3_r_riverside,A3_r_beam,A3_r_cleared,A3_share_0,time,reward_env_total
11000,5500,550000,0.00e+00,0.00e+00,1.73e+00,1.73e+00,17.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.73e+00,1.73e+00,2.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.73e+00,1.73e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,3304,5.20e+00
12000,6000,600000,0.00e+00,0.00e+00,1.83e+00,1.83e+00,15.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.83e+00,1.83e+00,1.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.83e+00,1.83e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,3597,5.50e+00
13000,6500,650000,0.00e+00,0.00e+00,1.60e+00,1.60e+00,14.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.60e+00,1.60e+00,0.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.60e+00,1.60e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,3890,4.80e+00
14000,7000,700000,0.00e+00,0.00e+00,2.00e+00,2.00e+00,19.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.00e+00,2.00e+00,0.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.00e+00,2.00e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,4183,6.00e+00
15000,7500,750000,0.00e+00,0.00e+00,1.77e+00,1.77e+00,15.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.77e+00,1.77e+00,1.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.77e+00,1.77e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,4476,5.30e+00
16000,8000,800000,0.00e+00,0.00e+00,1.63e+00,1.63e+00,16.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.63e+00,1.63e+00,0.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.63e+00,1.63e+00,0.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,4770,4.90e+00
17000,8500,850000,0.00e+00,0.00e+00,2.43e+00,2.43e+00,17.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.43e+00,2.43e+00,1.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.43e+00,2.43e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,5063,7.30e+00
18000,9000,900000,0.00e+00,0.00e+00,2.30e+00,2.30e+00,15.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.30e+00,2.30e+00,0.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.30e+00,2.30e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,5356,6.90e+00
19000,9500,950000,0.00e+00,0.00e+00,1.87e+00,1.87e+00,17.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.87e+00,1.87e+00,0.50,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.87e+00,1.87e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,5650,5.60e+00
20000,10000,1000000,0.00e+00,0.00e+00,1.80e+00,1.80e+00,14.50,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.80e+00,1.80e+00,0.40,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.80e+00,1.80e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,5943,5.40e+00
21000,10500,1050000,0.00e+00,0.00e+00,1.63e+00,1.63e+00,14.50,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.63e+00,1.63e+00,0.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,1.63e+00,1.63e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,6235,4.90e+00
22000,11000,1100000,0.00e+00,0.00e+00,2.03e+00,2.03e+00,16.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.03e+00,2.03e+00,1.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.03e+00,2.03e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,6528,6.10e+00
23000,11500,1150000,0.00e+00,0.00e+00,2.40e+00,2.40e+00,18.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.40e+00,2.40e+00,0.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.40e+00,2.40e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,6822,7.20e+00
24000,12000,1200000,0.00e+00,0.00e+00,2.50e+00,2.50e+00,22.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.50e+00,2.50e+00,0.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.50e+00,2.50e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,7122,7.50e+00
25000,12500,1250000,0.00e+00,0.00e+00,2.67e+00,2.67e+00,22.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.67e+00,2.67e+00,0.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.67e+00,2.67e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,7415,8.00e+00
26000,13000,1300000,0.00e+00,0.00e+00,2.43e+00,2.43e+00,21.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.43e+00,2.43e+00,0.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.43e+00,2.43e+00,0.40,0.00e+00,0.00e+00,0.00e+00,3.33e-01,7708,7.30e+00
27000,13500,1350000,0.00e+00,0.00e+00,2.50e+00,2.50e+00,16.80,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.50e+00,2.50e+00,0.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.50e+00,2.50e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,7999,7.50e+00
28000,14000,1400000,0.00e+00,0.00e+00,2.47e+00,2.47e+00,18.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.47e+00,2.47e+00,1.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.47e+00,2.47e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,8291,7.40e+00
29000,14500,1450000,0.00e+00,0.00e+00,2.67e+00,2.67e+00,19.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.67e+00,2.67e+00,0.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.67e+00,2.67e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,8592,8.00e+00
30000,15000,1500000,0.00e+00,0.00e+00,2.33e+00,2.33e+00,19.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.33e+00,2.33e+00,0.50,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.33e+00,2.33e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,8888,7.00e+00
31000,15500,1550000,0.00e+00,0.00e+00,2.23e+00,2.23e+00,20.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.23e+00,2.23e+00,0.80,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.23e+00,2.23e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,9180,6.70e+00
32000,16000,1600000,0.00e+00,0.00e+00,2.80e+00,2.80e+00,18.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.80e+00,2.80e+00,0.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.80e+00,2.80e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,9472,8.40e+00
33000,16500,1650000,0.00e+00,0.00e+00,2.93e+00,2.93e+00,21.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.93e+00,2.93e+00,0.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.93e+00,2.93e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,9763,8.80e+00
34000,17000,1700000,0.00e+00,0.00e+00,2.87e+00,2.87e+00,21.50,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.87e+00,2.87e+00,1.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.87e+00,2.87e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,10059,8.60e+00
35000,17500,1750000,0.00e+00,0.00e+00,2.80e+00,2.80e+00,21.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.80e+00,2.80e+00,3.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.80e+00,2.80e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,10355,8.40e+00
36000,18000,1800000,0.00e+00,0.00e+00,2.73e+00,2.73e+00,22.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.73e+00,2.73e+00,0.40,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.73e+00,2.73e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,10648,8.20e+00
37000,18500,1850000,0.00e+00,0.00e+00,2.53e+00,2.53e+00,20.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.53e+00,2.53e+00,1.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.53e+00,2.53e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,10941,7.60e+00
38000,19000,1900000,0.00e+00,0.00e+00,2.77e+00,2.77e+00,20.50,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.77e+00,2.77e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.77e+00,2.77e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,11233,8.30e+00
39000,19500,1950000,0.00e+00,0.00e+00,3.23e+00,3.23e+00,23.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,3.23e+00,3.23e+00,0.30,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,3.23e+00,3.23e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,11528,9.70e+00
40000,20000,2000000,0.00e+00,0.00e+00,2.47e+00,2.47e+00,17.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.47e+00,2.47e+00,0.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.47e+00,2.47e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,11829,7.40e+00
41000,20500,2050000,0.00e+00,0.00e+00,3.00e+00,3.00e+00,21.80,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,3.00e+00,3.00e+00,0.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,3.00e+00,3.00e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,12119,9.00e+00
42000,21000,2100000,0.00e+00,0.00e+00,3.10e+00,3.10e+00,20.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,3.10e+00,3.10e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,3.10e+00,3.10e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,12409,9.30e+00
43000,21500,2150000,0.00e+00,0.00e+00,2.63e+00,2.63e+00,21.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.63e+00,2.63e+00,0.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.63e+00,2.63e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,12689,7.90e+00
44000,22000,2200000,0.00e+00,0.00e+00,3.50e+00,3.50e+00,25.40,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,3.50e+00,3.50e+00,0.60,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,3.50e+00,3.50e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,12980,1.05e+01
45000,22500,2250000,0.00e+00,0.00e+00,3.03e+00,3.03e+00,20.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,3.03e+00,3.03e+00,1.90,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,3.03e+00,3.03e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,13272,9.10e+00
46000,23000,2300000,0.00e+00,0.00e+00,2.87e+00,2.87e+00,21.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.87e+00,2.87e+00,0.40,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.87e+00,2.87e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,13564,8.60e+00
47000,23500,2350000,0.00e+00,0.00e+00,2.47e+00,2.47e+00,19.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.47e+00,2.47e+00,1.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.47e+00,2.47e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,13855,7.40e+00
48000,24000,2400000,0.00e+00,0.00e+00,2.93e+00,2.93e+00,18.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.93e+00,2.93e+00,1.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,2.93e+00,2.93e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,14147,8.80e+00
49000,24500,2450000,0.00e+00,0.00e+00,3.23e+00,3.23e+00,20.70,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,3.23e+00,3.23e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,3.23e+00,3.23e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,14443,9.70e+00
50000,25000,2500000,0.00e+00,0.00e+00,4.10e+00,4.10e+00,24.10,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,4.10e+00,4.10e+00,0.20,0.00e+00,0.00e+00,0.00e+00,3.33e-01,0.00e+00,0.00e+00,4.10e+00,4.10e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.33e-01,14733,1.23e+01
