episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_waste_cleared,A1_r_riverside,A1_r_beam,A1_r_cleared,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_waste_cleared,A2_r_riverside,A2_r_beam,A2_r_cleared,A2_share_0,A3_given,A3_received,A3_reward_env,A3_reward_total,A3_waste_cleared,A3_r_riverside,A3_r_beam,A3_r_cleared,A3_share_0,time,reward_env_total
14000,7000,700000,0.00e+00,0.00e+00,5.00e-01,5.00e-01,5.20,0.00e+00,0.00e+00,0.00e+00,7.20e-01,0.00e+00,0.00e+00,1.17e+00,1.17e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.20e-01,0.00e+00,0.00e+00,1.48e+00,1.48e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.20e-01,3983,3.15e+00
15000,7500,750000,0.00e+00,0.00e+00,4.90e-01,4.90e-01,4.30,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,1.01e+00,1.01e+00,0.10,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,1.45e+00,1.45e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.60e-01,4261,2.95e+00
16000,8000,800000,0.00e+00,0.00e+00,3.00e-01,3.00e-01,4.50,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,5.58e-01,5.58e-01,1.20,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,1.33e+00,1.33e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.20e-01,4539,2.19e+00
17000,8500,850000,0.00e+00,0.00e+00,5.20e-01,5.20e-01,5.10,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,9.74e-01,9.74e-01,0.20,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,1.82e+00,1.82e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.00e-01,4818,3.31e+00
18000,9000,900000,0.00e+00,0.00e+00,4.40e-01,4.40e-01,6.10,0.00e+00,0.00e+00,0.00e+00,6.40e-01,0.00e+00,0.00e+00,8.80e-01,8.80e-01,0.40,0.00e+00,0.00e+00,0.00e+00,6.40e-01,0.00e+00,0.00e+00,1.65e+00,1.65e+00,0.20,0.00e+00,0.00e+00,0.00e+00,6.40e-01,5096,2.97e+00
19000,9500,950000,0.00e+00,0.00e+00,4.40e-01,4.40e-01,4.00,0.00e+00,0.00e+00,0.00e+00,8.60e-01,0.00e+00,0.00e+00,6.46e-01,6.46e-01,0.30,0.00e+00,0.00e+00,0.00e+00,8.60e-01,0.00e+00,0.00e+00,1.67e+00,1.67e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.60e-01,5375,2.75e+00
20000,10000,1000000,0.00e+00,0.00e+00,1.01e+00,1.01e+00,5.90,0.00e+00,0.00e+00,0.00e+00,6.40e-01,0.00e+00,0.00e+00,1.58e+00,1.58e+00,0.20,0.00e+00,0.00e+00,0.00e+00,6.40e-01,0.00e+00,0.00e+00,2.20e+00,2.20e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.40e-01,5654,4.79e+00
21000,10500,1050000,0.00e+00,0.00e+00,5.20e-01,5.20e-01,6.40,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,8.16e-01,8.16e-01,0.00,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,1.43e+00,1.43e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.40e-01,5932,2.76e+00
22000,11000,1100000,0.00e+00,0.00e+00,3.70e-01,3.70e-01,4.00,0.00e+00,0.00e+00,0.00e+00,9.00e-01,0.00e+00,0.00e+00,7.77e-01,7.77e-01,1.50,0.00e+00,0.00e+00,0.00e+00,9.00e-01,0.00e+00,0.00e+00,1.67e+00,1.67e+00,0.00,0.00e+00,0.00e+00,0.00e+00,9.00e-01,6211,2.82e+00
23000,11500,1150000,0.00e+00,0.00e+00,4.00e-01,4.00e-01,3.90,0.00e+00,0.00e+00,0.00e+00,7.20e-01,0.00e+00,0.00e+00,1.39e+00,1.39e+00,0.70,0.00e+00,0.00e+00,0.00e+00,7.20e-01,0.00e+00,0.00e+00,1.31e+00,1.31e+00,0.40,0.00e+00,0.00e+00,0.00e+00,7.20e-01,6490,3.10e+00
24000,12000,1200000,0.00e+00,0.00e+00,5.80e-01,5.80e-01,8.00,0.00e+00,0.00e+00,0.00e+00,7.20e-01,0.00e+00,0.00e+00,1.18e+00,1.18e+00,1.00,0.00e+00,0.00e+00,0.00e+00,7.20e-01,0.00e+00,0.00e+00,2.09e+00,2.09e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.20e-01,6769,3.86e+00
25000,12500,1250000,0.00e+00,0.00e+00,4.30e-01,4.30e-01,5.60,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,8.39e-01,8.39e-01,1.00,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,2.75e+00,2.75e+00,0.20,0.00e+00,0.00e+00,0.00e+00,7.40e-01,7047,4.02e+00
26000,13000,1300000,0.00e+00,0.00e+00,3.80e-01,3.80e-01,7.20,0.00e+00,0.00e+00,0.00e+00,8.00e-01,0.00e+00,0.00e+00,1.16e+00,1.16e+00,0.80,0.00e+00,0.00e+00,0.00e+00,8.00e-01,0.00e+00,0.00e+00,1.47e+00,1.47e+00,0.10,0.00e+00,0.00e+00,0.00e+00,8.00e-01,7325,3.01e+00
27000,13500,1350000,0.00e+00,0.00e+00,2.90e-01,2.90e-01,7.50,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,9.69e-01,9.69e-01,0.30,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,1.86e+00,1.86e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.20e-01,7605,3.12e+00
28000,14000,1400000,0.00e+00,0.00e+00,3.70e-01,3.70e-01,6.60,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,9.43e-01,9.43e-01,0.60,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,1.13e+00,1.13e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.00e-01,7884,2.45e+00
29000,14500,1450000,0.00e+00,0.00e+00,5.80e-01,5.80e-01,8.10,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,1.08e+00,1.08e+00,2.50,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,2.71e+00,2.71e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.40e-01,8162,4.36e+00
30000,15000,1500000,0.00e+00,0.00e+00,2.40e-01,2.40e-01,6.80,0.00e+00,0.00e+00,0.00e+00,8.60e-01,0.00e+00,0.00e+00,1.07e+00,1.07e+00,0.20,0.00e+00,0.00e+00,0.00e+00,8.60e-01,0.00e+00,0.00e+00,1.66e+00,1.66e+00,0.10,0.00e+00,0.00e+00,0.00e+00,8.60e-01,8440,2.97e+00
31000,15500,1550000,0.00e+00,0.00e+00,1.50e-01,1.50e-01,4.80,0.00e+00,0.00e+00,0.00e+00,8.60e-01,0.00e+00,0.00e+00,1.25e+00,1.25e+00,1.30,0.00e+00,0.00e+00,0.00e+00,8.60e-01,0.00e+00,0.00e+00,2.25e+00,2.25e+00,0.10,0.00e+00,0.00e+00,0.00e+00,8.60e-01,8719,3.65e+00
32000,16000,1600000,0.00e+00,0.00e+00,4.70e-01,4.70e-01,7.40,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,1.92e+00,1.92e+00,0.40,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,2.36e+00,2.36e+00,0.30,0.00e+00,0.00e+00,0.00e+00,8.20e-01,8998,4.75e+00
33000,16500,1650000,0.00e+00,0.00e+00,8.90e-01,8.90e-01,7.40,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,1.47e+00,1.47e+00,1.50,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,2.24e+00,2.24e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.00e-01,9277,4.60e+00
34000,17000,1700000,0.00e+00,0.00e+00,7.80e-01,7.80e-01,9.00,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,2.03e+00,2.03e+00,0.80,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,2.24e+00,2.24e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.20e-01,9555,5.05e+00
35000,17500,1750000,0.00e+00,0.00e+00,7.10e-01,7.10e-01,6.80,0.00e+00,0.00e+00,0.00e+00,6.80e-01,0.00e+00,0.00e+00,1.85e+00,1.85e+00,1.60,0.00e+00,0.00e+00,0.00e+00,6.80e-01,0.00e+00,0.00e+00,2.13e+00,2.13e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.80e-01,9834,4.69e+00
36000,18000,1800000,0.00e+00,0.00e+00,4.40e-01,4.40e-01,11.60,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,1.79e+00,1.79e+00,0.60,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,3.60e+00,3.60e+00,0.10,0.00e+00,0.00e+00,0.00e+00,7.80e-01,10112,5.83e+00
37000,18500,1850000,0.00e+00,0.00e+00,1.11e+00,1.11e+00,10.80,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,2.12e+00,2.12e+00,0.10,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,2.26e+00,2.26e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.00e-01,10390,5.49e+00
38000,19000,1900000,0.00e+00,0.00e+00,8.80e-01,8.80e-01,11.90,0.00e+00,0.00e+00,0.00e+00,6.40e-01,0.00e+00,0.00e+00,1.78e+00,1.78e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.40e-01,0.00e+00,0.00e+00,2.32e+00,2.32e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.40e-01,10669,4.98e+00
39000,19500,1950000,0.00e+00,0.00e+00,2.90e-01,2.90e-01,10.60,0.00e+00,0.00e+00,0.00e+00,8.40e-01,0.00e+00,0.00e+00,1.16e+00,1.16e+00,1.00,0.00e+00,0.00e+00,0.00e+00,8.40e-01,0.00e+00,0.00e+00,3.04e+00,3.04e+00,0.10,0.00e+00,0.00e+00,0.00e+00,8.40e-01,10947,4.49e+00
40000,20000,2000000,0.00e+00,0.00e+00,4.20e-01,4.20e-01,11.70,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,1.51e+00,1.51e+00,0.50,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,3.22e+00,3.22e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.20e-01,11226,5.15e+00
41000,20500,2050000,0.00e+00,0.00e+00,5.70e-01,5.70e-01,11.50,0.00e+00,0.00e+00,0.00e+00,8.00e-01,0.00e+00,0.00e+00,1.82e+00,1.82e+00,0.40,0.00e+00,0.00e+00,0.00e+00,8.00e-01,0.00e+00,0.00e+00,3.35e+00,3.35e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.00e-01,11504,5.74e+00
42000,21000,2100000,0.00e+00,0.00e+00,5.20e-01,5.20e-01,8.40,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,1.82e+00,1.82e+00,0.50,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,2.86e+00,2.86e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.80e-01,11782,5.21e+00
43000,21500,2150000,0.00e+00,0.00e+00,8.50e-01,8.50e-01,13.50,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,1.91e+00,1.91e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,4.94e+00,4.94e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.60e-01,12060,7.70e+00
44000,22000,2200000,0.00e+00,0.00e+00,3.50e-01,3.50e-01,6.90,0.00e+00,0.00e+00,0.00e+00,9.20e-01,0.00e+00,0.00e+00,1.44e+00,1.44e+00,0.10,0.00e+00,0.00e+00,0.00e+00,9.20e-01,0.00e+00,0.00e+00,2.19e+00,2.19e+00,0.20,0.00e+00,0.00e+00,0.00e+00,9.20e-01,12338,3.98e+00
45000,22500,2250000,0.00e+00,0.00e+00,1.05e+00,1.05e+00,12.30,0.00e+00,0.00e+00,0.00e+00,6.80e-01,0.00e+00,0.00e+00,1.80e+00,1.80e+00,0.20,0.00e+00,0.00e+00,0.00e+00,6.80e-01,0.00e+00,0.00e+00,3.30e+00,3.30e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.80e-01,12616,6.16e+00
46000,23000,2300000,0.00e+00,0.00e+00,4.40e-01,4.40e-01,10.60,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,2.59e+00,2.59e+00,0.40,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,2.43e+00,2.43e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.80e-01,12894,5.46e+00
47000,23500,2350000,0.00e+00,0.00e+00,9.60e-01,9.60e-01,11.70,0.00e+00,0.00e+00,0.00e+00,7.20e-01,0.00e+00,0.00e+00,2.34e+00,2.34e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.20e-01,0.00e+00,0.00e+00,3.58e+00,3.58e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.20e-01,13173,6.88e+00
48000,24000,2400000,0.00e+00,0.00e+00,8.20e-01,8.20e-01,14.30,0.00e+00,0.00e+00,0.00e+00,8.40e-01,0.00e+00,0.00e+00,2.63e+00,2.63e+00,1.20,0.00e+00,0.00e+00,0.00e+00,8.40e-01,0.00e+00,0.00e+00,4.23e+00,4.23e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.40e-01,13450,7.69e+00
49000,24500,2450000,0.00e+00,0.00e+00,1.27e+00,1.27e+00,13.60,0.00e+00,0.00e+00,0.00e+00,6.40e-01,0.00e+00,0.00e+00,2.90e+00,2.90e+00,0.70,0.00e+00,0.00e+00,0.00e+00,6.40e-01,0.00e+00,0.00e+00,2.91e+00,2.91e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.40e-01,13728,7.08e+00
50000,25000,2500000,0.00e+00,0.00e+00,1.36e+00,1.36e+00,15.10,0.00e+00,0.00e+00,0.00e+00,6.80e-01,0.00e+00,0.00e+00,2.76e+00,2.76e+00,1.30,0.00e+00,0.00e+00,0.00e+00,6.80e-01,0.00e+00,0.00e+00,4.49e+00,4.49e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.80e-01,13996,8.60e+00
