episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_waste_cleared,A1_r_riverside,A1_r_beam,A1_r_cleared,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_waste_cleared,A2_r_riverside,A2_r_beam,A2_r_cleared,A2_share_0,A3_given,A3_received,A3_reward_env,A3_reward_total,A3_waste_cleared,A3_r_riverside,A3_r_beam,A3_r_cleared,A3_share_0,time,reward_env_total
15000,7500,750000,1.54e-02,2.50e-04,2.00e-01,1.85e-01,4.10,1.18e-04,2.33e-04,1.08e-04,1.00e+00,1.84e+00,5.71e-07,1.70e+00,-1.41e-01,0.10,1.32e-08,2.06e-07,3.18e-09,1.00e+00,5.65e-07,1.86e+00,0.00e+00,1.86e+00,0.00,0.00e+00,1.86e+00,0.00e+00,1.00e+00,7352,1.90e+00
16000,8000,800000,2.53e-03,5.76e+01,3.00e-01,5.79e+01,12.80,2.29e+01,5.72e+01,1.95e+01,1.00e+00,1.30e+02,2.75e-07,3.10e+00,-1.27e+02,0.30,7.87e-09,8.34e-08,3.63e-09,1.00e+00,2.73e-07,7.20e+01,0.00e+00,7.20e+01,0.00,0.00e+00,7.20e+01,0.00e+00,1.00e+00,7822,3.40e+00
17000,8500,850000,1.89e-04,9.08e+01,0.00e+00,9.08e+01,8.50,9.08e+01,9.08e+01,1.54e+01,1.00e+00,9.40e+01,8.18e-08,3.30e+00,-9.07e+01,0.10,2.16e-09,3.95e-09,9.49e-10,1.00e+00,8.27e-08,3.19e+00,0.00e+00,3.19e+00,0.00,0.00e+00,3.19e+00,0.00e+00,1.00e+00,8307,3.30e+00
18000,9000,900000,1.48e-04,2.30e+00,0.00e+00,2.30e+00,8.70,2.30e+00,2.30e+00,3.99e-01,1.00e+00,1.74e+01,8.69e-08,3.90e+00,-1.35e+01,0.10,8.43e-10,1.66e-08,4.56e-11,1.00e+00,8.78e-08,1.51e+01,0.00e+00,1.51e+01,0.00,0.00e+00,1.51e+01,0.00e+00,1.00e+00,8793,3.90e+00
19000,9500,950000,1.06e-04,1.82e+00,0.00e+00,1.82e+00,5.80,1.82e+00,1.82e+00,2.12e-01,1.00e+00,1.57e+01,9.18e-08,2.20e+00,-1.35e+01,0.00,2.58e-09,3.18e-08,0.00e+00,1.00e+00,9.25e-08,1.39e+01,0.00e+00,1.39e+01,0.00,0.00e+00,1.39e+01,0.00e+00,1.00e+00,9278,2.20e+00
20000,10000,1000000,1.09e-04,3.23e-01,0.00e+00,3.23e-01,7.60,3.23e-01,3.23e-01,4.90e-02,1.00e+00,4.78e+01,9.81e-08,3.00e+00,-4.48e+01,0.00,1.08e-10,5.03e-08,0.00e+00,1.00e+00,9.89e-08,4.75e+01,0.00e+00,4.75e+01,0.00,0.00e+00,4.75e+01,0.00e+00,1.00e+00,9765,3.00e+00
21000,10500,1050000,1.49e-04,9.70e-02,0.00e+00,9.69e-02,19.90,8.81e-02,9.35e-02,3.45e-02,1.00e+00,3.82e+01,1.08e-07,6.20e+00,-3.20e+01,0.00,9.43e-10,5.16e-08,0.00e+00,1.00e+00,1.09e-07,3.81e+01,0.00e+00,3.81e+01,0.00,0.00e+00,3.81e+01,0.00e+00,1.00e+00,10250,6.20e+00
22000,11000,1100000,7.25e-05,1.22e+00,8.00e-01,2.02e+00,0.70,1.91e-01,1.26e-02,2.05e-03,1.00e+00,9.92e+01,3.21e-07,1.00e-01,-9.91e+01,2.00,7.04e-08,1.44e-07,1.97e-08,1.00e+00,3.21e-07,9.80e+01,0.00e+00,9.80e+01,0.00,0.00e+00,9.80e+01,0.00e+00,1.00e+00,10722,9.00e-01
23000,11500,1150000,5.98e-05,3.33e-01,3.00e-01,6.33e-01,1.10,7.69e-02,3.10e-03,5.69e-04,1.00e+00,3.51e+00,2.27e-07,7.00e-01,-2.81e+00,1.10,2.13e-08,8.23e-08,8.65e-09,1.00e+00,2.27e-07,3.18e+00,0.00e+00,3.18e+00,0.00,0.00e+00,3.18e+00,0.00e+00,1.00e+00,11192,1.00e+00
24000,12000,1200000,6.73e-05,8.30e-02,9.00e-01,9.83e-01,1.70,2.30e-02,1.17e-03,2.13e-04,1.00e+00,3.72e-01,1.89e-07,2.00e-01,-1.72e-01,1.20,4.20e-08,5.12e-08,5.55e-09,1.00e+00,1.90e-07,2.89e-01,0.00e+00,2.89e-01,0.00,0.00e+00,2.89e-01,0.00e+00,1.00e+00,11662,1.10e+00
25000,12500,1250000,4.05e-05,3.03e-02,1.00e+00,1.03e+00,4.50,7.83e-03,6.57e-04,2.19e-04,1.00e+00,1.27e-01,1.61e-07,2.10e+00,1.97e+00,1.20,2.31e-08,4.17e-08,6.04e-09,1.00e+00,1.61e-07,9.71e-02,0.00e+00,9.71e-02,0.00,0.00e+00,9.71e-02,0.00e+00,1.00e+00,12131,3.10e+00
26000,13000,1300000,3.39e-05,2.23e-02,5.00e-01,5.22e-01,1.10,2.23e-03,4.79e-04,3.46e-05,1.00e+00,9.52e-02,1.62e-07,8.00e-01,7.05e-01,0.90,1.14e-08,4.12e-08,3.96e-09,1.00e+00,1.63e-07,7.30e-02,0.00e+00,7.30e-02,0.00,0.00e+00,7.30e-02,0.00e+00,1.00e+00,12601,1.30e+00
27000,13500,1350000,2.63e-05,1.25e-02,4.00e-01,4.12e-01,0.30,7.18e-04,2.29e-04,1.07e-05,1.00e+00,6.29e-02,1.23e-07,9.00e-01,8.37e-01,0.20,3.26e-09,3.57e-08,1.13e-09,1.00e+00,1.23e-07,5.05e-02,0.00e+00,5.05e-02,0.00,0.00e+00,5.05e-02,0.00e+00,1.00e+00,13070,1.30e+00
28000,14000,1400000,1.08e-05,1.09e-02,3.00e-01,3.11e-01,2.00,2.85e-03,2.56e-04,4.99e-05,1.00e+00,1.06e-01,1.32e-07,8.00e-01,6.94e-01,0.70,8.05e-09,4.02e-08,1.99e-09,1.00e+00,1.32e-07,9.57e-02,0.00e+00,9.57e-02,0.00,0.00e+00,9.57e-02,0.00e+00,1.00e+00,13540,1.10e+00
29000,14500,1450000,2.01e-05,4.48e-03,4.00e-01,4.04e-01,4.40,1.70e-03,2.07e-04,7.69e-05,1.00e+00,1.00e+00,7.89e-08,2.10e+00,1.10e+00,0.00,6.45e-10,1.78e-08,0.00e+00,1.00e+00,7.91e-08,9.95e-01,0.00e+00,9.95e-01,0.00,0.00e+00,9.95e-01,0.00e+00,1.00e+00,14010,2.50e+00
30000,15000,1500000,1.83e-05,3.43e-03,5.00e-01,5.03e-01,3.40,8.89e-04,1.54e-04,4.81e-05,1.00e+00,3.20e-01,8.49e-08,1.90e+00,1.58e+00,0.00,1.02e-09,1.86e-08,0.00e+00,1.00e+00,8.51e-08,3.16e-01,0.00e+00,3.16e-01,0.00,0.00e+00,3.16e-01,0.00e+00,1.00e+00,14480,2.40e+00
31000,15500,1550000,2.57e-04,1.84e-02,6.00e-01,6.18e-01,1.40,2.61e-03,2.38e-03,3.17e-04,1.00e+00,9.63e+01,8.72e-08,9.00e-01,-9.54e+01,0.60,5.95e-09,2.64e-08,1.98e-09,1.00e+00,8.74e-08,9.63e+01,0.00e+00,9.63e+01,0.00,0.00e+00,9.63e+01,0.00e+00,1.00e+00,14950,1.50e+00
32000,16000,1600000,3.40e-05,1.09e-03,3.00e-01,3.01e-01,2.40,2.43e-04,2.16e-04,5.23e-05,1.00e+00,2.46e+00,3.80e-08,1.70e+00,-7.60e-01,0.10,1.32e-09,1.20e-08,1.37e-10,1.00e+00,3.82e-08,2.46e+00,0.00e+00,2.46e+00,0.00,0.00e+00,2.46e+00,0.00e+00,1.00e+00,15420,2.00e+00
33000,16500,1650000,1.74e-05,7.58e-04,6.00e-01,6.01e-01,2.60,2.03e-04,2.08e-04,5.70e-05,1.00e+00,5.50e-01,3.96e-08,2.00e+00,1.45e+00,0.10,3.58e-10,9.50e-09,3.41e-13,1.00e+00,3.97e-08,5.49e-01,0.00e+00,5.49e-01,0.00,0.00e+00,5.49e-01,0.00e+00,1.00e+00,15890,2.60e+00
34000,17000,1700000,1.21e-05,9.16e-04,6.00e-01,6.01e-01,2.70,1.86e-04,3.77e-04,7.95e-05,1.00e+00,3.99e-01,2.55e-08,1.80e+00,1.40e+00,0.20,1.27e-09,6.82e-09,1.86e-10,1.00e+00,2.58e-08,3.98e-01,0.00e+00,3.98e-01,0.00,0.00e+00,3.98e-01,0.00e+00,1.00e+00,16362,2.40e+00
35000,17500,1750000,9.96e-07,9.83e+01,0.00e+00,9.83e+01,9.00,9.17e+01,9.83e+01,1.78e+01,1.00e+00,1.56e+02,4.44e-09,4.70e+00,-1.51e+02,0.00,3.76e-11,1.41e-09,0.00e+00,1.00e+00,4.60e-09,5.73e+01,0.00e+00,5.73e+01,0.00,0.00e+00,5.73e+01,0.00e+00,1.00e+00,16833,4.70e+00
36000,18000,1800000,8.17e-07,9.94e+01,0.00e+00,9.94e+01,7.70,9.94e+01,9.94e+01,1.53e+01,1.00e+00,1.42e+02,5.66e-09,3.40e+00,-1.38e+02,0.00,5.88e-11,3.60e-09,0.00e+00,1.00e+00,5.84e-09,4.22e+01,0.00e+00,4.22e+01,0.00,0.00e+00,4.22e+01,0.00e+00,1.00e+00,17320,3.40e+00
37000,18500,1850000,7.04e-07,9.97e+01,0.00e+00,9.97e+01,8.30,9.97e+01,9.97e+01,1.66e+01,1.00e+00,1.33e+02,5.09e-09,2.50e+00,-1.31e+02,0.20,5.47e-11,3.79e-09,7.54e-12,1.00e+00,5.25e-09,3.36e+01,0.00e+00,3.36e+01,0.00,0.00e+00,3.36e+01,0.00e+00,1.00e+00,17806,2.50e+00
38000,19000,1900000,6.00e-07,9.97e+01,0.00e+00,9.97e+01,9.70,9.97e+01,9.97e+01,1.93e+01,1.00e+00,1.31e+02,4.19e-09,3.30e+00,-1.28e+02,0.30,2.22e-10,1.98e-09,1.86e-11,1.00e+00,4.33e-09,3.13e+01,0.00e+00,3.13e+01,0.00,0.00e+00,3.13e+01,0.00e+00,1.00e+00,18292,3.30e+00
39000,19500,1950000,5.87e-07,9.98e+01,0.00e+00,9.98e+01,10.20,9.98e+01,9.98e+01,2.04e+01,1.00e+00,1.06e+02,3.79e-09,3.40e+00,-1.03e+02,0.10,1.50e-10,5.50e-10,2.11e-11,1.00e+00,3.94e-09,6.59e+00,0.00e+00,6.59e+00,0.00,0.00e+00,6.59e+00,0.00e+00,1.00e+00,18777,3.40e+00
40000,20000,2000000,6.86e-07,9.91e+01,0.00e+00,9.91e+01,9.20,9.91e+01,9.91e+01,1.82e+01,1.00e+00,1.40e+02,2.69e-09,1.50e+00,-1.39e+02,0.90,2.57e-10,8.63e-11,2.91e-11,1.00e+00,2.81e-09,4.11e+01,0.00e+00,4.11e+01,0.00,0.00e+00,4.11e+01,0.00e+00,1.00e+00,19263,1.50e+00
41000,20500,2050000,6.50e-07,3.33e+00,0.00e+00,3.33e+00,6.20,3.33e+00,3.33e+00,4.13e-01,1.00e+00,2.16e+01,1.98e-09,2.10e+00,-1.95e+01,0.00,4.89e-11,4.01e-10,0.00e+00,1.00e+00,2.07e-09,1.82e+01,0.00e+00,1.82e+01,0.00,0.00e+00,1.82e+01,0.00e+00,1.00e+00,19750,2.10e+00
42000,21000,2100000,9.36e-07,6.70e-01,0.00e+00,6.70e-01,7.90,6.70e-01,6.70e-01,1.06e-01,1.00e+00,1.56e+01,1.84e-09,3.40e+00,-1.22e+01,0.30,4.74e-11,9.32e-10,7.19e-12,1.00e+00,1.93e-09,1.49e+01,0.00e+00,1.49e+01,0.00,0.00e+00,1.49e+01,0.00e+00,1.00e+00,20235,3.40e+00
43000,21500,2150000,2.03e-06,4.09e-01,0.00e+00,4.09e-01,9.40,4.09e-01,4.09e-01,7.69e-02,1.00e+00,2.31e+01,1.48e-09,3.90e+00,-1.92e+01,0.60,7.75e-11,2.99e-10,4.19e-11,1.00e+00,1.57e-09,2.27e+01,0.00e+00,2.27e+01,0.00,0.00e+00,2.27e+01,0.00e+00,1.00e+00,20720,3.90e+00
44000,22000,2200000,9.34e-06,4.57e-01,0.00e+00,4.57e-01,11.90,4.57e-01,4.57e-01,1.09e-01,1.00e+00,8.06e+00,1.91e-09,2.70e+00,-5.36e+00,1.70,1.08e-10,1.12e-09,5.41e-11,1.00e+00,1.99e-09,7.61e+00,0.00e+00,7.61e+00,0.00,0.00e+00,7.61e+00,0.00e+00,1.00e+00,21206,2.70e+00
45000,22500,2250000,1.04e-03,5.17e-01,0.00e+00,5.16e-01,7.80,5.17e-01,5.17e-01,8.07e-02,1.00e+00,1.86e+01,1.18e-09,3.50e+00,-1.51e+01,1.30,7.12e-11,5.46e-11,3.56e-11,1.00e+00,1.27e-09,1.81e+01,0.00e+00,1.81e+01,0.00,0.00e+00,1.81e+01,0.00e+00,1.00e+00,21690,3.50e+00
46000,23000,2300000,1.28e-03,3.82e-01,0.00e+00,3.81e-01,8.80,3.82e-01,3.82e-01,6.73e-02,1.00e+00,6.12e+00,1.15e-09,4.20e+00,-1.92e+00,2.00,7.52e-11,4.33e-10,4.58e-11,1.00e+00,1.21e-09,5.74e+00,0.00e+00,5.74e+00,0.00,0.00e+00,5.74e+00,0.00e+00,1.00e+00,22175,4.20e+00
47000,23500,2350000,1.76e-03,3.15e-01,0.00e+00,3.13e-01,11.20,3.15e-01,3.15e-01,7.06e-02,1.00e+00,1.91e+01,1.10e-09,3.50e+00,-1.56e+01,2.10,6.17e-11,2.33e-10,4.11e-11,1.00e+00,1.17e-09,1.87e+01,0.00e+00,1.87e+01,0.00,0.00e+00,1.87e+01,0.00e+00,1.00e+00,22659,3.50e+00
48000,24000,2400000,1.75e-03,1.57e-01,0.00e+00,1.56e-01,10.70,1.57e-01,1.57e-01,3.37e-02,1.00e+00,1.39e+00,9.50e-10,3.20e+00,1.81e+00,3.00,5.97e-11,3.95e-11,3.23e-11,1.00e+00,1.02e-09,1.23e+00,0.00e+00,1.23e+00,0.00,0.00e+00,1.23e+00,0.00e+00,1.00e+00,23144,3.20e+00
49000,24500,2450000,9.15e+01,2.14e+00,0.00e+00,-8.94e+01,8.80,2.14e+00,2.14e+00,3.76e-01,1.00e+00,2.46e+01,7.14e-07,4.50e+00,-2.01e+01,2.40,1.89e-07,4.68e-07,1.80e-07,1.00e+00,6.25e-10,1.14e+02,0.00e+00,1.14e+02,0.00,0.00e+00,1.14e+02,0.00e+00,1.00e+00,23562,4.50e+00
50000,25000,2500000,5.98e+00,3.15e-01,0.00e+00,-5.66e+00,8.60,3.15e-01,3.15e-01,5.44e-02,1.00e+00,2.61e+00,1.19e-08,5.70e+00,3.09e+00,2.60,2.39e-09,7.26e-09,2.16e-09,1.00e+00,5.39e-10,8.27e+00,0.00e+00,8.27e+00,0.00,0.00e+00,8.27e+00,0.00e+00,1.00e+00,23909,5.70e+00
