episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_share_0
3600,3600,288000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,2.587e-02,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,2.587e-02
3700,3700,296000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,2.425e-02,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,2.425e-02
3800,3800,304000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,3.913e-02,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,3.913e-02
3900,3900,312000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,3.700e-02,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,3.700e-02
4000,4000,320000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,6.338e-02,0.000e+00,0.000e+00,-1.010e+00,-1.010e+00,6.338e-02
4100,4100,328000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,8.200e-02,0.000e+00,0.000e+00,-1.008e+00,-1.008e+00,8.200e-02
4200,4200,336000,0.000e+00,0.000e+00,-1.007e+00,-1.007e+00,1.459e-01,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,1.459e-01
4300,4300,344000,0.000e+00,0.000e+00,-1.007e+00,-1.007e+00,2.384e-01,0.000e+00,0.000e+00,-1.013e+00,-1.013e+00,2.384e-01
4400,4400,352000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,2.780e-01,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,2.780e-01
4500,4500,360000,0.000e+00,0.000e+00,-9.981e-01,-9.981e-01,2.540e-01,0.000e+00,0.000e+00,-1.033e+00,-1.033e+00,2.540e-01
4600,4600,368000,0.000e+00,0.000e+00,-9.868e-01,-9.868e-01,2.670e-01,0.000e+00,0.000e+00,-1.057e+00,-1.057e+00,2.670e-01
4700,4700,376000,0.000e+00,0.000e+00,-9.885e-01,-9.885e-01,2.661e-01,0.000e+00,0.000e+00,-1.063e+00,-1.063e+00,2.661e-01
4800,4800,384000,0.000e+00,0.000e+00,-9.738e-01,-9.738e-01,2.457e-01,0.000e+00,0.000e+00,-1.075e+00,-1.075e+00,2.457e-01
4900,4900,392000,0.000e+00,0.000e+00,-9.539e-01,-9.539e-01,3.362e-01,0.000e+00,0.000e+00,-1.129e+00,-1.129e+00,3.362e-01
5000,5000,400000,0.000e+00,0.000e+00,-9.134e-01,-9.134e-01,3.583e-01,0.000e+00,0.000e+00,-1.212e+00,-1.212e+00,3.583e-01
5100,5100,408000,0.000e+00,0.000e+00,-2.509e-01,-2.509e-01,8.695e-01,0.000e+00,0.000e+00,-2.532e+00,-2.532e+00,8.695e-01
5200,5200,416000,0.000e+00,0.000e+00,-1.461e-01,-1.461e-01,9.828e-01,0.000e+00,0.000e+00,-2.859e+00,-2.859e+00,9.828e-01
5300,5300,424000,0.000e+00,0.000e+00,-1.773e+00,-1.773e+00,9.995e-01,0.000e+00,0.000e+00,-2.085e+00,-2.085e+00,9.995e-01
5400,5400,432000,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,1.000e+00,0.000e+00,0.000e+00,-1.970e+00,-1.970e+00,1.000e+00
5500,5500,440000,0.000e+00,0.000e+00,-2.009e+00,-2.009e+00,1.000e+00,0.000e+00,0.000e+00,-1.950e+00,-1.950e+00,1.000e+00
5600,5600,448000,0.000e+00,0.000e+00,-2.002e+00,-2.002e+00,9.999e-01,0.000e+00,0.000e+00,-1.973e+00,-1.973e+00,9.999e-01
5700,5700,456000,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,1.000e+00,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,1.000e+00
5800,5800,464000,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,1.000e+00,0.000e+00,0.000e+00,-1.989e+00,-1.989e+00,1.000e+00
5900,5900,472000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,1.000e+00,0.000e+00,0.000e+00,-1.992e+00,-1.992e+00,1.000e+00
6000,6000,480000,0.000e+00,0.000e+00,-1.989e+00,-1.989e+00,1.000e+00,0.000e+00,0.000e+00,-2.003e+00,-2.003e+00,1.000e+00
6100,6100,488000,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,1.000e+00,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,1.000e+00
6200,6200,496000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,1.000e+00,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,1.000e+00
6300,6300,504000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,1.000e+00,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,1.000e+00
6400,6400,512000,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,1.000e+00,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,1.000e+00
6500,6500,520000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,1.000e+00,0.000e+00,0.000e+00,-1.997e+00,-1.997e+00,1.000e+00
6600,6600,528000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,1.000e+00,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,1.000e+00
6700,6700,536000,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,1.000e+00,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,1.000e+00
6800,6800,544000,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,1.000e+00,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,1.000e+00
6900,6900,552000,0.000e+00,0.000e+00,-1.997e+00,-1.997e+00,1.000e+00,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,1.000e+00
7000,7000,560000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,1.000e+00,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,1.000e+00
7100,7100,568000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,1.000e+00,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,1.000e+00
7200,7200,576000,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,1.000e+00,0.000e+00,0.000e+00,-2.002e+00,-2.002e+00,1.000e+00
7300,7300,584000,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,1.000e+00,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,1.000e+00
7400,7400,592000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,1.000e+00,0.000e+00,0.000e+00,-1.997e+00,-1.997e+00,1.000e+00
7500,7500,600000,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,1.000e+00,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,1.000e+00
7600,7600,608000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,1.000e+00,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,1.000e+00
7700,7700,616000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,1.000e+00,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,1.000e+00
7800,7800,624000,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,1.000e+00,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,1.000e+00
7900,7900,632000,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,1.000e+00,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,1.000e+00
8000,8000,640000,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,1.000e+00,0.000e+00,0.000e+00,-2.002e+00,-2.002e+00,1.000e+00
8100,8100,648000,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,1.000e+00,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,1.000e+00
8200,8200,656000,0.000e+00,0.000e+00,-1.986e+00,-1.986e+00,1.000e+00,0.000e+00,0.000e+00,-2.003e+00,-2.003e+00,1.000e+00
8300,8300,664000,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,1.000e+00,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,1.000e+00
8400,8400,672000,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,9.998e-01,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,9.998e-01
8500,8500,680000,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,1.000e+00,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,1.000e+00
8600,8600,688000,0.000e+00,0.000e+00,-1.989e+00,-1.989e+00,1.000e+00,0.000e+00,0.000e+00,-2.005e+00,-2.005e+00,1.000e+00
8700,8700,696000,0.000e+00,0.000e+00,-1.975e+00,-1.975e+00,9.989e-01,0.000e+00,0.000e+00,-2.011e+00,-2.011e+00,9.989e-01
8800,8800,704000,0.000e+00,0.000e+00,-1.984e+00,-1.984e+00,9.989e-01,0.000e+00,0.000e+00,-2.005e+00,-2.005e+00,9.989e-01
8900,8900,712000,0.000e+00,0.000e+00,-1.988e+00,-1.988e+00,9.994e-01,0.000e+00,0.000e+00,-2.002e+00,-2.002e+00,9.994e-01
9000,9000,720000,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,1.000e+00,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,1.000e+00
9100,9100,728000,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,1.000e+00,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,1.000e+00
9200,9200,736000,0.000e+00,0.000e+00,-1.990e+00,-1.990e+00,9.991e-01,0.000e+00,0.000e+00,-2.002e+00,-2.002e+00,9.991e-01
9300,9300,744000,0.000e+00,0.000e+00,-1.992e+00,-1.992e+00,9.999e-01,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,9.999e-01
9400,9400,752000,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,9.999e-01,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,9.999e-01
9500,9500,760000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.988e-01,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,9.988e-01
9600,9600,768000,0.000e+00,0.000e+00,-1.997e+00,-1.997e+00,9.996e-01,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,9.996e-01
9700,9700,776000,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,9.972e-01,0.000e+00,0.000e+00,-1.988e+00,-1.988e+00,9.972e-01
9800,9800,784000,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,9.974e-01,0.000e+00,0.000e+00,-1.991e+00,-1.991e+00,9.974e-01
9900,9900,792000,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,9.977e-01,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,9.977e-01
10000,10000,800000,0.000e+00,0.000e+00,-1.997e+00,-1.997e+00,9.955e-01,0.000e+00,0.000e+00,-1.993e+00,-1.993e+00,9.955e-01
10100,10100,808000,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,9.950e-01,0.000e+00,0.000e+00,-1.989e+00,-1.989e+00,9.950e-01
10200,10200,816000,0.000e+00,0.000e+00,-2.002e+00,-2.002e+00,9.948e-01,0.000e+00,0.000e+00,-1.988e+00,-1.988e+00,9.948e-01
10300,10300,824000,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,9.835e-01,0.000e+00,0.000e+00,-1.980e+00,-1.980e+00,9.835e-01
10400,10400,832000,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,9.830e-01,0.000e+00,0.000e+00,-1.965e+00,-1.965e+00,9.830e-01
10500,10500,840000,0.000e+00,0.000e+00,-9.998e-01,-9.998e-01,4.088e-02,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,4.088e-02
10600,10600,848000,0.000e+00,0.000e+00,-9.975e-01,-9.975e-01,3.225e-02,0.000e+00,0.000e+00,-1.012e+00,-1.012e+00,3.225e-02
10700,10700,856000,0.000e+00,0.000e+00,-9.961e-01,-9.961e-01,3.088e-02,0.000e+00,0.000e+00,-1.010e+00,-1.010e+00,3.088e-02
10800,10800,864000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,4.163e-02,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,4.163e-02
10900,10900,872000,0.000e+00,0.000e+00,-9.990e-01,-9.990e-01,4.150e-02,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,4.150e-02
11000,11000,880000,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,6.162e-02,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,6.162e-02
11100,11100,888000,0.000e+00,0.000e+00,-9.974e-01,-9.974e-01,6.937e-02,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,6.937e-02
11200,11200,896000,0.000e+00,0.000e+00,-9.986e-01,-9.986e-01,9.075e-02,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,9.075e-02
11300,11300,904000,0.000e+00,0.000e+00,-9.979e-01,-9.979e-01,9.362e-02,0.000e+00,0.000e+00,-1.008e+00,-1.008e+00,9.362e-02
11400,11400,912000,0.000e+00,0.000e+00,-9.902e-01,-9.902e-01,1.329e-01,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,1.329e-01
11500,11500,920000,0.000e+00,0.000e+00,-9.780e-01,-9.780e-01,1.771e-01,0.000e+00,0.000e+00,-1.079e+00,-1.079e+00,1.771e-01
11600,11600,928000,0.000e+00,0.000e+00,-8.224e-01,-8.224e-01,3.719e-01,0.000e+00,0.000e+00,-1.527e+00,-1.527e+00,3.719e-01
11700,11700,936000,0.000e+00,0.000e+00,-1.008e+00,-1.008e+00,1.370e-01,0.000e+00,0.000e+00,-1.041e+00,-1.041e+00,1.370e-01
11800,11800,944000,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,1.205e-01,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,1.205e-01
11900,11900,952000,0.000e+00,0.000e+00,-9.994e-01,-9.994e-01,1.308e-01,0.000e+00,0.000e+00,-1.023e+00,-1.023e+00,1.308e-01
12000,12000,960000,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,1.159e-01,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,1.159e-01
12100,12100,968000,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,1.413e-01,0.000e+00,0.000e+00,-1.012e+00,-1.012e+00,1.413e-01
12200,12200,976000,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,1.426e-01,0.000e+00,0.000e+00,-1.015e+00,-1.015e+00,1.426e-01
12300,12300,984000,0.000e+00,0.000e+00,-1.007e+00,-1.007e+00,1.676e-01,0.000e+00,0.000e+00,-1.016e+00,-1.016e+00,1.676e-01
12400,12400,992000,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,1.650e-01,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,1.650e-01
12500,12500,1000000,0.000e+00,0.000e+00,-1.007e+00,-1.007e+00,1.695e-01,0.000e+00,0.000e+00,-1.010e+00,-1.010e+00,1.695e-01
12600,12600,1008000,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,1.982e-01,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,1.982e-01
12700,12700,1016000,0.000e+00,0.000e+00,-1.007e+00,-1.007e+00,1.661e-01,0.000e+00,0.000e+00,-1.013e+00,-1.013e+00,1.661e-01
12800,12800,1024000,0.000e+00,0.000e+00,-1.023e+00,-1.023e+00,1.988e-01,0.000e+00,0.000e+00,-1.013e+00,-1.013e+00,1.988e-01
12900,12900,1032000,0.000e+00,0.000e+00,-1.098e+00,-1.098e+00,1.557e-01,0.000e+00,0.000e+00,-9.871e-01,-9.871e-01,1.557e-01
13000,13000,1040000,0.000e+00,0.000e+00,-1.645e+00,-1.645e+00,4.412e-01,0.000e+00,0.000e+00,-8.530e-01,-8.530e-01,4.412e-01
13100,13100,1048000,0.000e+00,0.000e+00,-1.877e+00,-1.877e+00,8.652e-01,0.000e+00,0.000e+00,-1.805e+00,-1.805e+00,8.652e-01
13200,13200,1056000,0.000e+00,0.000e+00,-1.494e+00,-1.494e+00,4.980e-01,0.000e+00,0.000e+00,-1.367e+00,-1.367e+00,4.980e-01
13300,13300,1064000,0.000e+00,0.000e+00,-1.244e+00,-1.244e+00,2.156e-01,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,2.156e-01
13400,13400,1072000,0.000e+00,0.000e+00,-1.214e+00,-1.214e+00,2.125e-01,0.000e+00,0.000e+00,-1.060e+00,-1.060e+00,2.125e-01
13500,13500,1080000,0.000e+00,0.000e+00,-1.173e+00,-1.173e+00,1.859e-01,0.000e+00,0.000e+00,-1.042e+00,-1.042e+00,1.859e-01
13600,13600,1088000,0.000e+00,0.000e+00,-1.185e+00,-1.185e+00,1.972e-01,0.000e+00,0.000e+00,-1.044e+00,-1.044e+00,1.972e-01
13700,13700,1096000,0.000e+00,0.000e+00,-1.152e+00,-1.152e+00,1.874e-01,0.000e+00,0.000e+00,-1.042e+00,-1.042e+00,1.874e-01
13800,13800,1104000,0.000e+00,0.000e+00,-1.137e+00,-1.137e+00,1.568e-01,0.000e+00,0.000e+00,-1.042e+00,-1.042e+00,1.568e-01
13900,13900,1112000,0.000e+00,0.000e+00,-1.114e+00,-1.114e+00,1.544e-01,0.000e+00,0.000e+00,-1.040e+00,-1.040e+00,1.544e-01
14000,14000,1120000,0.000e+00,0.000e+00,-1.103e+00,-1.103e+00,1.599e-01,0.000e+00,0.000e+00,-1.036e+00,-1.036e+00,1.599e-01
14100,14100,1128000,0.000e+00,0.000e+00,-1.118e+00,-1.118e+00,1.790e-01,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.790e-01
14200,14200,1136000,0.000e+00,0.000e+00,-1.151e+00,-1.151e+00,1.904e-01,0.000e+00,0.000e+00,-1.039e+00,-1.039e+00,1.904e-01
14300,14300,1144000,0.000e+00,0.000e+00,-1.129e+00,-1.129e+00,1.618e-01,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,1.618e-01
14400,14400,1152000,0.000e+00,0.000e+00,-1.161e+00,-1.161e+00,2.127e-01,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,2.127e-01
14500,14500,1160000,0.000e+00,0.000e+00,-1.173e+00,-1.173e+00,2.080e-01,0.000e+00,0.000e+00,-1.036e+00,-1.036e+00,2.080e-01
14600,14600,1168000,0.000e+00,0.000e+00,-1.218e+00,-1.218e+00,2.632e-01,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,2.632e-01
14700,14700,1176000,0.000e+00,0.000e+00,-1.258e+00,-1.258e+00,2.775e-01,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,2.775e-01
14800,14800,1184000,0.000e+00,0.000e+00,-1.384e+00,-1.384e+00,3.559e-01,0.000e+00,0.000e+00,-1.019e+00,-1.019e+00,3.559e-01
14900,14900,1192000,0.000e+00,0.000e+00,-1.479e+00,-1.479e+00,3.689e-01,0.000e+00,0.000e+00,-9.626e-01,-9.626e-01,3.689e-01
15000,15000,1200000,0.000e+00,0.000e+00,-1.733e+00,-1.733e+00,5.659e-01,0.000e+00,0.000e+00,-1.095e+00,-1.095e+00,5.659e-01
15100,15100,1208000,0.000e+00,0.000e+00,-1.133e+00,-1.133e+00,1.532e-01,0.000e+00,0.000e+00,-1.124e+00,-1.124e+00,1.532e-01
15200,15200,1216000,0.000e+00,0.000e+00,-1.045e+00,-1.045e+00,1.365e-01,0.000e+00,0.000e+00,-1.054e+00,-1.054e+00,1.365e-01
15300,15300,1224000,0.000e+00,0.000e+00,-1.016e+00,-1.016e+00,1.064e-01,0.000e+00,0.000e+00,-1.033e+00,-1.033e+00,1.064e-01
15400,15400,1232000,0.000e+00,0.000e+00,-1.013e+00,-1.013e+00,1.145e-01,0.000e+00,0.000e+00,-1.021e+00,-1.021e+00,1.145e-01
15500,15500,1240000,0.000e+00,0.000e+00,-1.013e+00,-1.013e+00,1.486e-01,0.000e+00,0.000e+00,-1.023e+00,-1.023e+00,1.486e-01
15600,15600,1248000,0.000e+00,0.000e+00,-1.009e+00,-1.009e+00,1.353e-01,0.000e+00,0.000e+00,-1.021e+00,-1.021e+00,1.353e-01
15700,15700,1256000,0.000e+00,0.000e+00,-1.011e+00,-1.011e+00,1.404e-01,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,1.404e-01
15800,15800,1264000,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,1.684e-01,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.684e-01
15900,15900,1272000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,1.754e-01,0.000e+00,0.000e+00,-1.035e+00,-1.035e+00,1.754e-01
16000,16000,1280000,0.000e+00,0.000e+00,-9.906e-01,-9.906e-01,2.186e-01,0.000e+00,0.000e+00,-1.056e+00,-1.056e+00,2.186e-01
16100,16100,1288000,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,2.269e-01,0.000e+00,0.000e+00,-1.120e+00,-1.120e+00,2.269e-01
16200,16200,1296000,0.000e+00,0.000e+00,-1.096e+00,-1.096e+00,2.268e-01,0.000e+00,0.000e+00,-1.098e+00,-1.098e+00,2.268e-01
16300,16300,1304000,0.000e+00,0.000e+00,-1.063e+00,-1.063e+00,2.264e-01,0.000e+00,0.000e+00,-1.060e+00,-1.060e+00,2.264e-01
16400,16400,1312000,0.000e+00,0.000e+00,-1.049e+00,-1.049e+00,1.628e-01,0.000e+00,0.000e+00,-1.040e+00,-1.040e+00,1.628e-01
16500,16500,1320000,0.000e+00,0.000e+00,-1.037e+00,-1.037e+00,1.475e-01,0.000e+00,0.000e+00,-1.037e+00,-1.037e+00,1.475e-01
16600,16600,1328000,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,1.640e-01,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.640e-01
