episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_share_0
1900,1900,152000,0.000e+00,0.000e+00,-9.998e-01,-9.998e-01,5.687e-02,0.000e+00,0.000e+00,-1.053e+00,-1.053e+00,5.687e-02
2000,2000,160000,0.000e+00,0.000e+00,-1.003e+00,-1.003e+00,4.450e-02,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,4.450e-02
2100,2100,168000,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,3.825e-02,0.000e+00,0.000e+00,-1.015e+00,-1.015e+00,3.825e-02
2200,2200,176000,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,4.288e-02,0.000e+00,0.000e+00,-1.009e+00,-1.009e+00,4.288e-02
2300,2300,184000,0.000e+00,0.000e+00,-9.999e-01,-9.999e-01,3.825e-02,0.000e+00,0.000e+00,-1.013e+00,-1.013e+00,3.825e-02
2400,2400,192000,0.000e+00,0.000e+00,-9.999e-01,-9.999e-01,4.537e-02,0.000e+00,0.000e+00,-1.012e+00,-1.012e+00,4.537e-02
2500,2500,200000,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,4.387e-02,0.000e+00,0.000e+00,-1.009e+00,-1.009e+00,4.387e-02
2600,2600,208000,0.000e+00,0.000e+00,-1.000e+00,-1.000e+00,4.537e-02,0.000e+00,0.000e+00,-1.009e+00,-1.009e+00,4.537e-02
2700,2700,216000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,4.387e-02,0.000e+00,0.000e+00,-1.011e+00,-1.011e+00,4.387e-02
2800,2800,224000,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,3.663e-02,0.000e+00,0.000e+00,-1.010e+00,-1.010e+00,3.663e-02
2900,2900,232000,0.000e+00,0.000e+00,-9.982e-01,-9.982e-01,4.575e-02,0.000e+00,0.000e+00,-1.013e+00,-1.013e+00,4.575e-02
3000,3000,240000,0.000e+00,0.000e+00,-9.992e-01,-9.992e-01,4.150e-02,0.000e+00,0.000e+00,-1.013e+00,-1.013e+00,4.150e-02
3100,3100,248000,0.000e+00,0.000e+00,-9.896e-01,-9.896e-01,5.425e-02,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,5.425e-02
3200,3200,256000,0.000e+00,0.000e+00,-9.935e-01,-9.935e-01,5.262e-02,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,5.262e-02
3300,3300,264000,0.000e+00,0.000e+00,-9.943e-01,-9.943e-01,5.075e-02,0.000e+00,0.000e+00,-1.023e+00,-1.023e+00,5.075e-02
3400,3400,272000,0.000e+00,0.000e+00,-9.906e-01,-9.906e-01,5.925e-02,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,5.925e-02
3500,3500,280000,0.000e+00,0.000e+00,-9.894e-01,-9.894e-01,6.112e-02,0.000e+00,0.000e+00,-1.042e+00,-1.042e+00,6.112e-02
3600,3600,288000,0.000e+00,0.000e+00,-9.830e-01,-9.830e-01,6.413e-02,0.000e+00,0.000e+00,-1.050e+00,-1.050e+00,6.413e-02
3700,3700,296000,0.000e+00,0.000e+00,-9.681e-01,-9.681e-01,9.038e-02,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,9.038e-02
3800,3800,304000,0.000e+00,0.000e+00,-9.336e-01,-9.336e-01,1.344e-01,0.000e+00,0.000e+00,-1.168e+00,-1.168e+00,1.344e-01
3900,3900,312000,0.000e+00,0.000e+00,-7.980e-01,-7.980e-01,2.641e-01,0.000e+00,0.000e+00,-1.442e+00,-1.442e+00,2.641e-01
4000,4000,320000,0.000e+00,0.000e+00,-3.027e-01,-3.027e-01,7.340e-01,0.000e+00,0.000e+00,-2.427e+00,-2.427e+00,7.340e-01
4100,4100,328000,0.000e+00,0.000e+00,-1.314e-01,-1.314e-01,8.881e-01,0.000e+00,0.000e+00,-2.753e+00,-2.753e+00,8.881e-01
4200,4200,336000,0.000e+00,0.000e+00,-7.950e-02,-7.950e-02,9.400e-01,0.000e+00,0.000e+00,-2.864e+00,-2.864e+00,9.400e-01
4300,4300,344000,0.000e+00,0.000e+00,-5.300e-02,-5.300e-02,9.620e-01,0.000e+00,0.000e+00,-2.911e+00,-2.911e+00,9.620e-01
4400,4400,352000,0.000e+00,0.000e+00,-5.088e-02,-5.088e-02,9.614e-01,0.000e+00,0.000e+00,-2.914e+00,-2.914e+00,9.614e-01
4500,4500,360000,0.000e+00,0.000e+00,-2.237e-02,-2.237e-02,9.859e-01,0.000e+00,0.000e+00,-2.966e+00,-2.966e+00,9.859e-01
4600,4600,368000,0.000e+00,0.000e+00,-2.050e-02,-2.050e-02,9.935e-01,0.000e+00,0.000e+00,-2.978e+00,-2.978e+00,9.935e-01
4700,4700,376000,0.000e+00,0.000e+00,-1.375e-02,-1.375e-02,1.000e+00,0.000e+00,0.000e+00,-2.991e+00,-2.991e+00,1.000e+00
4800,4800,384000,0.000e+00,0.000e+00,-1.300e-02,-1.300e-02,1.000e+00,0.000e+00,0.000e+00,-2.993e+00,-2.993e+00,1.000e+00
4900,4900,392000,0.000e+00,0.000e+00,-1.120e-01,-1.120e-01,1.000e+00,0.000e+00,0.000e+00,-2.943e+00,-2.943e+00,1.000e+00
5000,5000,400000,0.000e+00,0.000e+00,-7.117e-01,-7.117e-01,1.000e+00,0.000e+00,0.000e+00,-2.642e+00,-2.642e+00,1.000e+00
5100,5100,408000,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,9.985e-01,0.000e+00,0.000e+00,-2.454e+00,-2.454e+00,9.985e-01
5200,5200,416000,0.000e+00,0.000e+00,-1.382e+00,-1.382e+00,1.000e+00,0.000e+00,0.000e+00,-2.306e+00,-2.306e+00,1.000e+00
5300,5300,424000,0.000e+00,0.000e+00,-1.590e+00,-1.590e+00,9.989e-01,0.000e+00,0.000e+00,-2.197e+00,-2.197e+00,9.989e-01
5400,5400,432000,0.000e+00,0.000e+00,-1.720e+00,-1.720e+00,1.000e+00,0.000e+00,0.000e+00,-2.136e+00,-2.136e+00,1.000e+00
5500,5500,440000,0.000e+00,0.000e+00,-1.838e+00,-1.838e+00,9.994e-01,0.000e+00,0.000e+00,-2.076e+00,-2.076e+00,9.994e-01
5600,5600,448000,0.000e+00,0.000e+00,-1.847e+00,-1.847e+00,9.550e-01,0.000e+00,0.000e+00,-2.021e+00,-2.021e+00,9.550e-01
5700,5700,456000,0.000e+00,0.000e+00,-1.881e+00,-1.881e+00,9.726e-01,0.000e+00,0.000e+00,-2.020e+00,-2.020e+00,9.726e-01
5800,5800,464000,0.000e+00,0.000e+00,-1.656e+00,-1.656e+00,7.047e-01,0.000e+00,0.000e+00,-1.697e+00,-1.697e+00,7.047e-01
5900,5900,472000,0.000e+00,0.000e+00,-1.863e+00,-1.863e+00,9.020e-01,0.000e+00,0.000e+00,-1.907e+00,-1.907e+00,9.020e-01
6000,6000,480000,0.000e+00,0.000e+00,-1.061e+00,-1.061e+00,8.375e-02,0.000e+00,0.000e+00,-1.076e+00,-1.076e+00,8.375e-02
6100,6100,488000,0.000e+00,0.000e+00,-1.047e+00,-1.047e+00,5.787e-02,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,5.787e-02
6200,6200,496000,0.000e+00,0.000e+00,-1.042e+00,-1.042e+00,5.687e-02,0.000e+00,0.000e+00,-1.012e+00,-1.012e+00,5.687e-02
6300,6300,504000,0.000e+00,0.000e+00,-1.040e+00,-1.040e+00,4.963e-02,0.000e+00,0.000e+00,-1.007e+00,-1.007e+00,4.963e-02
6400,6400,512000,0.000e+00,0.000e+00,-1.035e+00,-1.035e+00,4.338e-02,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,4.338e-02
6500,6500,520000,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,3.775e-02,0.000e+00,0.000e+00,-1.008e+00,-1.008e+00,3.775e-02
6600,6600,528000,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,4.950e-02,0.000e+00,0.000e+00,-1.010e+00,-1.010e+00,4.950e-02
6700,6700,536000,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,4.188e-02,0.000e+00,0.000e+00,-1.010e+00,-1.010e+00,4.188e-02
6800,6800,544000,0.000e+00,0.000e+00,-1.033e+00,-1.033e+00,9.225e-02,0.000e+00,0.000e+00,-1.012e+00,-1.012e+00,9.225e-02
6900,6900,552000,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,7.712e-02,0.000e+00,0.000e+00,-1.012e+00,-1.012e+00,7.712e-02
7000,7000,560000,0.000e+00,0.000e+00,-1.040e+00,-1.040e+00,1.180e-01,0.000e+00,0.000e+00,-1.017e+00,-1.017e+00,1.180e-01
7100,7100,568000,0.000e+00,0.000e+00,-1.043e+00,-1.043e+00,1.130e-01,0.000e+00,0.000e+00,-1.009e+00,-1.009e+00,1.130e-01
7200,7200,576000,0.000e+00,0.000e+00,-1.055e+00,-1.055e+00,1.271e-01,0.000e+00,0.000e+00,-1.001e+00,-1.001e+00,1.271e-01
7300,7300,584000,0.000e+00,0.000e+00,-1.086e+00,-1.086e+00,1.260e-01,0.000e+00,0.000e+00,-9.814e-01,-9.814e-01,1.260e-01
7400,7400,592000,0.000e+00,0.000e+00,-1.179e+00,-1.179e+00,1.524e-01,0.000e+00,0.000e+00,-9.349e-01,-9.349e-01,1.524e-01
7500,7500,600000,0.000e+00,0.000e+00,-1.479e+00,-1.479e+00,3.096e-01,0.000e+00,0.000e+00,-7.883e-01,-7.883e-01,3.096e-01
7600,7600,608000,0.000e+00,0.000e+00,-2.015e+00,-2.015e+00,1.000e+00,0.000e+00,0.000e+00,-1.964e+00,-1.964e+00,1.000e+00
7700,7700,616000,0.000e+00,0.000e+00,-1.986e+00,-1.986e+00,9.873e-01,0.000e+00,0.000e+00,-1.974e+00,-1.974e+00,9.873e-01
7800,7800,624000,0.000e+00,0.000e+00,-1.857e+00,-1.857e+00,8.303e-01,0.000e+00,0.000e+00,-1.731e+00,-1.731e+00,8.303e-01
7900,7900,632000,0.000e+00,0.000e+00,-1.424e+00,-1.424e+00,3.284e-01,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,3.284e-01
8000,8000,640000,0.000e+00,0.000e+00,-1.306e+00,-1.306e+00,2.310e-01,0.000e+00,0.000e+00,-9.990e-01,-9.990e-01,2.310e-01
8100,8100,648000,0.000e+00,0.000e+00,-1.466e+00,-1.466e+00,2.915e-01,0.000e+00,0.000e+00,-8.030e-01,-8.030e-01,2.915e-01
8200,8200,656000,0.000e+00,0.000e+00,-1.801e+00,-1.801e+00,5.742e-01,0.000e+00,0.000e+00,-1.038e+00,-1.038e+00,5.742e-01
8300,8300,664000,0.000e+00,0.000e+00,-1.748e+00,-1.748e+00,6.222e-01,0.000e+00,0.000e+00,-1.304e+00,-1.304e+00,6.222e-01
8400,8400,672000,0.000e+00,0.000e+00,-1.722e+00,-1.722e+00,5.981e-01,0.000e+00,0.000e+00,-1.238e+00,-1.238e+00,5.981e-01
8500,8500,680000,0.000e+00,0.000e+00,-2.106e+00,-2.106e+00,6.224e-01,0.000e+00,0.000e+00,-5.853e-01,-5.853e-01,6.224e-01
8600,8600,688000,0.000e+00,0.000e+00,-2.033e+00,-2.033e+00,9.920e-01,0.000e+00,0.000e+00,-1.901e+00,-1.901e+00,9.920e-01
8700,8700,696000,0.000e+00,0.000e+00,-1.966e+00,-1.966e+00,9.427e-01,0.000e+00,0.000e+00,-1.884e+00,-1.884e+00,9.427e-01
8800,8800,704000,0.000e+00,0.000e+00,-1.378e+00,-1.378e+00,2.626e-01,0.000e+00,0.000e+00,-9.384e-01,-9.384e-01,2.626e-01
8900,8900,712000,0.000e+00,0.000e+00,-1.583e+00,-1.583e+00,3.464e-01,0.000e+00,0.000e+00,-7.664e-01,-7.664e-01,3.464e-01
9000,9000,720000,0.000e+00,0.000e+00,-2.071e+00,-2.071e+00,6.173e-01,0.000e+00,0.000e+00,-6.583e-01,-6.583e-01,6.173e-01
9100,9100,728000,0.000e+00,0.000e+00,-1.821e+00,-1.821e+00,6.959e-01,0.000e+00,0.000e+00,-1.398e+00,-1.398e+00,6.959e-01
9200,9200,736000,0.000e+00,0.000e+00,-1.076e+00,-1.076e+00,8.488e-02,0.000e+00,0.000e+00,-1.071e+00,-1.071e+00,8.488e-02
9300,9300,744000,0.000e+00,0.000e+00,-1.049e+00,-1.049e+00,6.187e-02,0.000e+00,0.000e+00,-1.045e+00,-1.045e+00,6.187e-02
9400,9400,752000,0.000e+00,0.000e+00,-1.039e+00,-1.039e+00,7.925e-02,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,7.925e-02
9500,9500,760000,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,8.413e-02,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,8.413e-02
9600,9600,768000,0.000e+00,0.000e+00,-1.037e+00,-1.037e+00,1.199e-01,0.000e+00,0.000e+00,-1.035e+00,-1.035e+00,1.199e-01
9700,9700,776000,0.000e+00,0.000e+00,-1.036e+00,-1.036e+00,1.217e-01,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,1.217e-01
9800,9800,784000,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,1.324e-01,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.324e-01
9900,9900,792000,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,9.575e-02,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,9.575e-02
10000,10000,800000,0.000e+00,0.000e+00,-1.033e+00,-1.033e+00,1.014e-01,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,1.014e-01
10100,10100,808000,0.000e+00,0.000e+00,-1.033e+00,-1.033e+00,1.226e-01,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.226e-01
10200,10200,816000,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,1.149e-01,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.149e-01
10300,10300,824000,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.048e-01,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,1.048e-01
10400,10400,832000,0.000e+00,0.000e+00,-1.037e+00,-1.037e+00,1.802e-01,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.802e-01
10500,10500,840000,0.000e+00,0.000e+00,-1.038e+00,-1.038e+00,1.832e-01,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,1.832e-01
10600,10600,848000,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,1.369e-01,0.000e+00,0.000e+00,-1.025e+00,-1.025e+00,1.369e-01
10700,10700,856000,0.000e+00,0.000e+00,-1.038e+00,-1.038e+00,2.275e-01,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,2.275e-01
10800,10800,864000,0.000e+00,0.000e+00,-1.039e+00,-1.039e+00,2.056e-01,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,2.056e-01
10900,10900,872000,0.000e+00,0.000e+00,-1.041e+00,-1.041e+00,2.132e-01,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,2.132e-01
11000,11000,880000,0.000e+00,0.000e+00,-1.041e+00,-1.041e+00,2.155e-01,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,2.155e-01
11100,11100,888000,0.000e+00,0.000e+00,-1.035e+00,-1.035e+00,2.107e-01,0.000e+00,0.000e+00,-1.016e+00,-1.016e+00,2.107e-01
11200,11200,896000,0.000e+00,0.000e+00,-1.037e+00,-1.037e+00,1.970e-01,0.000e+00,0.000e+00,-1.017e+00,-1.017e+00,1.970e-01
11300,11300,904000,0.000e+00,0.000e+00,-1.045e+00,-1.045e+00,3.075e-01,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,3.075e-01
11400,11400,912000,0.000e+00,0.000e+00,-1.052e+00,-1.052e+00,2.437e-01,0.000e+00,0.000e+00,-1.021e+00,-1.021e+00,2.437e-01
11500,11500,920000,0.000e+00,0.000e+00,-1.040e+00,-1.040e+00,2.664e-01,0.000e+00,0.000e+00,-1.012e+00,-1.012e+00,2.664e-01
11600,11600,928000,0.000e+00,0.000e+00,-1.044e+00,-1.044e+00,4.219e-01,0.000e+00,0.000e+00,-1.011e+00,-1.011e+00,4.219e-01
11700,11700,936000,0.000e+00,0.000e+00,-1.046e+00,-1.046e+00,2.362e-01,0.000e+00,0.000e+00,-1.037e+00,-1.037e+00,2.362e-01
11800,11800,944000,0.000e+00,0.000e+00,-1.046e+00,-1.046e+00,2.855e-01,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,2.855e-01
11900,11900,952000,0.000e+00,0.000e+00,-1.039e+00,-1.039e+00,1.901e-01,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,1.901e-01
12000,12000,960000,0.000e+00,0.000e+00,-1.033e+00,-1.033e+00,1.856e-01,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,1.856e-01
12100,12100,968000,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,1.681e-01,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,1.681e-01
12200,12200,976000,0.000e+00,0.000e+00,-1.038e+00,-1.038e+00,2.277e-01,0.000e+00,0.000e+00,-1.023e+00,-1.023e+00,2.277e-01
12300,12300,984000,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,2.040e-01,0.000e+00,0.000e+00,-1.023e+00,-1.023e+00,2.040e-01
12400,12400,992000,0.000e+00,0.000e+00,-1.033e+00,-1.033e+00,1.837e-01,0.000e+00,0.000e+00,-1.020e+00,-1.020e+00,1.837e-01
12500,12500,1000000,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,1.649e-01,0.000e+00,0.000e+00,-1.016e+00,-1.016e+00,1.649e-01
12600,12600,1008000,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,2.695e-01,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,2.695e-01
12700,12700,1016000,0.000e+00,0.000e+00,-1.035e+00,-1.035e+00,2.660e-01,0.000e+00,0.000e+00,-1.011e+00,-1.011e+00,2.660e-01
12800,12800,1024000,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,2.114e-01,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,2.114e-01
12900,12900,1032000,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,2.474e-01,0.000e+00,0.000e+00,-1.035e+00,-1.035e+00,2.474e-01
13000,13000,1040000,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,4.012e-01,0.000e+00,0.000e+00,-1.036e+00,-1.036e+00,4.012e-01
13100,13100,1048000,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,3.914e-01,0.000e+00,0.000e+00,-1.021e+00,-1.021e+00,3.914e-01
13200,13200,1056000,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,2.340e-01,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,2.340e-01
13300,13300,1064000,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,3.319e-01,0.000e+00,0.000e+00,-1.020e+00,-1.020e+00,3.319e-01
13400,13400,1072000,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,3.397e-01,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,3.397e-01
13500,13500,1080000,0.000e+00,0.000e+00,-1.036e+00,-1.036e+00,3.320e-01,0.000e+00,0.000e+00,-1.023e+00,-1.023e+00,3.320e-01
13600,13600,1088000,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,3.663e-01,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,3.663e-01
13700,13700,1096000,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,4.030e-01,0.000e+00,0.000e+00,-1.009e+00,-1.009e+00,4.030e-01
13800,13800,1104000,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,4.898e-01,0.000e+00,0.000e+00,-1.010e+00,-1.010e+00,4.898e-01
13900,13900,1112000,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,5.035e-01,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,5.035e-01
14000,14000,1120000,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,4.642e-01,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,4.642e-01
14100,14100,1128000,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,3.345e-01,0.000e+00,0.000e+00,-1.016e+00,-1.016e+00,3.345e-01
14200,14200,1136000,0.000e+00,0.000e+00,-1.016e+00,-1.016e+00,4.455e-01,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,4.455e-01
14300,14300,1144000,0.000e+00,0.000e+00,-1.017e+00,-1.017e+00,5.008e-01,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,5.008e-01
14400,14400,1152000,0.000e+00,0.000e+00,-1.012e+00,-1.012e+00,3.684e-01,0.000e+00,0.000e+00,-1.017e+00,-1.017e+00,3.684e-01
14500,14500,1160000,0.000e+00,0.000e+00,-1.015e+00,-1.015e+00,4.176e-01,0.000e+00,0.000e+00,-1.009e+00,-1.009e+00,4.176e-01
14600,14600,1168000,0.000e+00,0.000e+00,-1.012e+00,-1.012e+00,2.844e-01,0.000e+00,0.000e+00,-1.016e+00,-1.016e+00,2.844e-01
14700,14700,1176000,0.000e+00,0.000e+00,-1.012e+00,-1.012e+00,2.615e-01,0.000e+00,0.000e+00,-1.010e+00,-1.010e+00,2.615e-01
14800,14800,1184000,0.000e+00,0.000e+00,-1.010e+00,-1.010e+00,4.313e-01,0.000e+00,0.000e+00,-1.004e+00,-1.004e+00,4.313e-01
14900,14900,1192000,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,4.111e-01,0.000e+00,0.000e+00,-1.008e+00,-1.008e+00,4.111e-01
15000,15000,1200000,0.000e+00,0.000e+00,-1.012e+00,-1.012e+00,4.194e-01,0.000e+00,0.000e+00,-1.002e+00,-1.002e+00,4.194e-01
15100,15100,1208000,0.000e+00,0.000e+00,-1.009e+00,-1.009e+00,4.543e-01,0.000e+00,0.000e+00,-1.009e+00,-1.009e+00,4.543e-01
15200,15200,1216000,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,3.731e-01,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,3.731e-01
15300,15300,1224000,0.000e+00,0.000e+00,-1.011e+00,-1.011e+00,3.761e-01,0.000e+00,0.000e+00,-1.005e+00,-1.005e+00,3.761e-01
15400,15400,1232000,0.000e+00,0.000e+00,-1.013e+00,-1.013e+00,4.254e-01,0.000e+00,0.000e+00,-1.007e+00,-1.007e+00,4.254e-01
15500,15500,1240000,0.000e+00,0.000e+00,-1.013e+00,-1.013e+00,4.353e-01,0.000e+00,0.000e+00,-1.008e+00,-1.008e+00,4.353e-01
15600,15600,1248000,0.000e+00,0.000e+00,-1.023e+00,-1.023e+00,3.960e-01,0.000e+00,0.000e+00,-1.019e+00,-1.019e+00,3.960e-01
15700,15700,1256000,0.000e+00,0.000e+00,-1.035e+00,-1.035e+00,2.966e-01,0.000e+00,0.000e+00,-1.021e+00,-1.021e+00,2.966e-01
15800,15800,1264000,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,2.576e-01,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,2.576e-01
15900,15900,1272000,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,2.856e-01,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,2.856e-01
16000,16000,1280000,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,3.054e-01,0.000e+00,0.000e+00,-1.025e+00,-1.025e+00,3.054e-01
16100,16100,1288000,0.000e+00,0.000e+00,-1.008e+00,-1.008e+00,2.825e-01,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,2.825e-01
16200,16200,1296000,0.000e+00,0.000e+00,-1.013e+00,-1.013e+00,1.909e-01,0.000e+00,0.000e+00,-1.021e+00,-1.021e+00,1.909e-01
16300,16300,1304000,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,2.244e-01,0.000e+00,0.000e+00,-1.016e+00,-1.016e+00,2.244e-01
16400,16400,1312000,0.000e+00,0.000e+00,-1.019e+00,-1.019e+00,2.197e-01,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,2.197e-01
16500,16500,1320000,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,2.824e-01,0.000e+00,0.000e+00,-1.023e+00,-1.023e+00,2.824e-01
16600,16600,1328000,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,2.776e-01,0.000e+00,0.000e+00,-1.023e+00,-1.023e+00,2.776e-01
